ACTION START 1200 0 START
ACTION QUERY 1200 10 Shaping human identity
ACTION SERP 1200 15 EXAMINE_SERP
ACTION SNIPPET 1200 198 SNIPPET_NOT_RELEVANT 36999051
ACTION SNIPPET 1200 201 SNIPPET_NOT_RELEVANT 10894326
ACTION SNIPPET 1200 204 SNIPPET_NOT_RELEVANT 70337389
ACTION SNIPPET 1200 207 SNIPPET_NOT_RELEVANT 149758795
ACTION SNIPPET 1200 210 SNIPPET_NOT_RELEVANT 68511046
ACTION SNIPPET 1200 213 SNIPPET_NOT_RELEVANT 92568191
ACTION SNIPPET 1200 216 SNIPPET_NOT_RELEVANT 153890783
ACTION SNIPPET 1200 219 SNIPPET_NOT_RELEVANT 156956084
ACTION SNIPPET 1200 222 SNIPPET_NOT_RELEVANT 149180559
ACTION QUERY 1200 232 ("Social networks" OR "Social media" OR "Online networks" OR "Digital platforms" OR "Peer networks"4 OR "Social influence" OR "Virtual communities" OR "Social connectivity") AND ("crime" OR "violence" OR "criminal behavior" OR "criminal tendencies" OR  "criminal networks" OR "cybercrime" OR "online fraud" OR "digital crime" OR "cyberbullying" OR  "hacking" OR "identity theft" OR
ACTION SERP 1200 237 EXAMINE_SERP
ACTION SNIPPET 1200 240 SNIPPET_NOT_RELEVANT 61705714
ACTION SNIPPET 1200 243 SNIPPET_NOT_RELEVANT 121068837
ACTION SNIPPET 1200 246 SNIPPET_NOT_RELEVANT 99238255
ACTION SNIPPET 1200 249 SNIPPET_NOT_RELEVANT 148840299
ACTION SNIPPET 1200 252 SNIPPET_NOT_RELEVANT 144650088
ACTION SNIPPET 1200 255 SNIPPET_NOT_RELEVANT 33169206
ACTION SNIPPET 1200 258 SNIPPET_NOT_RELEVANT 73042183
ACTION SNIPPET 1200 261 SNIPPET_NOT_RELEVANT 61007080
ACTION SNIPPET 1200 264 SNIPPET_NOT_RELEVANT 136309401
ACTION SNIPPET 1200 267 SNIPPET_NOT_RELEVANT 157888044
ACTION SNIPPET 1200 270 SNIPPET_NOT_RELEVANT 67566001
ACTION SNIPPET 1200 273 SNIPPET_NOT_RELEVANT 129278414
ACTION SNIPPET 1200 276 SNIPPET_NOT_RELEVANT 156554320
ACTION SNIPPET 1200 279 SNIPPET_NOT_RELEVANT 65778521
ACTION SNIPPET 1200 282 SNIPPET_NOT_RELEVANT 19299408
ACTION SNIPPET 1200 285 SNIPPET_NOT_RELEVANT 71457604
ACTION SNIPPET 1200 288 SNIPPET_NOT_RELEVANT 3108191
ACTION SNIPPET 1200 291 SNIPPET_NOT_RELEVANT 4591324
ACTION SNIPPET 1200 294 SNIPPET_NOT_RELEVANT 51869705
ACTION SNIPPET 1200 297 SNIPPET_NOT_RELEVANT 17809331
ACTION SNIPPET 1200 300 SNIPPET_NOT_RELEVANT 146281850
ACTION SNIPPET 1200 303 SNIPPET_NOT_RELEVANT 2900207
ACTION SNIPPET 1200 306 SNIPPET_NOT_RELEVANT 156076099
ACTION SNIPPET 1200 309 SNIPPET_NOT_RELEVANT 36999051
ACTION SNIPPET 1200 312 SNIPPET_NOT_RELEVANT 10894326
ACTION SNIPPET 1200 315 SNIPPET_NOT_RELEVANT 70337389
ACTION SNIPPET 1200 318 SNIPPET_NOT_RELEVANT 149758795
ACTION SNIPPET 1200 321 SNIPPET_NOT_RELEVANT 68511046
ACTION SNIPPET 1200 324 SNIPPET_NOT_RELEVANT 92568191
ACTION SNIPPET 1200 327 SNIPPET_NOT_RELEVANT 153890783
ACTION SNIPPET 1200 330 SNIPPET_NOT_RELEVANT 156956084
ACTION SNIPPET 1200 333 SNIPPET_NOT_RELEVANT 149180559
ACTION QUERY 1200 343 ("identity" OR "individuality" OR "personality" OR "self") AND ("artificial intelligence" OR "AI" OR "machine learning" OR "automated intelligence" OR "deep learning" OR "neural networks" OR "AI" OR "artificial intelligence" OR "machine learning" OR "automated intelligence" OR "deep learning" OR "neural networks" OR "AI" OR "artificial intelligence" OR "machine learning" OR "automated
ACTION SERP 1200 348 EXAMINE_SERP
ACTION SNIPPET 1200 351 SNIPPET_NOT_RELEVANT 109722954
ACTION SNIPPET 1200 354 SNIPPET_NOT_RELEVANT 160461892
ACTION SNIPPET 1200 357 SNIPPET_NOT_RELEVANT 128011051
ACTION SNIPPET 1200 360 SNIPPET_NOT_RELEVANT 148354721
ACTION SNIPPET 1200 363 SNIPPET_NOT_RELEVANT 156755561
ACTION SNIPPET 1200 366 SNIPPET_NOT_RELEVANT 11169535
ACTION SNIPPET 1200 369 SNIPPET_NOT_RELEVANT 158041189
ACTION SNIPPET 1200 372 SNIPPET_NOT_RELEVANT 44769578
ACTION SNIPPET 1200 375 SNIPPET_NOT_RELEVANT 44761588
ACTION SNIPPET 1200 378 SNIPPET_NOT_RELEVANT 8851030
ACTION SNIPPET 1200 381 SNIPPET_NOT_RELEVANT 155975353
ACTION SNIPPET 1200 384 SNIPPET_NOT_RELEVANT 162503919
ACTION SNIPPET 1200 387 SNIPPET_NOT_RELEVANT 158041266
ACTION SNIPPET 1200 390 SNIPPET_NOT_RELEVANT 126741719
ACTION SNIPPET 1200 393 SNIPPET_NOT_RELEVANT 140391316
ACTION SNIPPET 1200 396 SNIPPET_NOT_RELEVANT 85996210
ACTION SNIPPET 1200 399 SNIPPET_NOT_RELEVANT 156948056
ACTION SNIPPET 1200 402 SNIPPET_NOT_RELEVANT 57804826
ACTION SNIPPET 1200 405 SNIPPET_NOT_RELEVANT 126020046
ACTION SNIPPET 1200 408 SNIPPET_NOT_RELEVANT 156715563
ACTION SNIPPET 1200 411 SNIPPET_NOT_RELEVANT 149673285
ACTION SNIPPET 1200 414 SNIPPET_NOT_RELEVANT 129230917
ACTION SNIPPET 1200 417 SNIPPET_NOT_RELEVANT 39974129
ACTION SNIPPET 1200 420 SNIPPET_NOT_RELEVANT 141339998
ACTION SNIPPET 1200 423 SNIPPET_NOT_RELEVANT 24776630
ACTION SNIPPET 1200 426 SNIPPET_NOT_RELEVANT 17937854
ACTION SNIPPET 1200 429 SNIPPET_NOT_RELEVANT 145591450
ACTION SNIPPET 1200 432 SNIPPET_NOT_RELEVANT 149337146
ACTION SNIPPET 1200 435 SNIPPET_NOT_RELEVANT 139347641
ACTION SNIPPET 1200 438 SNIPPET_NOT_RELEVANT 123163877
ACTION SNIPPET 1200 441 SNIPPET_NOT_RELEVANT 146406161
ACTION SNIPPET 1200 444 SNIPPET_NOT_RELEVANT 160425372
ACTION QUERY 1200 454 ("Social networks" OR "Social media" OR "Online networks" OR "Digital platforms" OR "Peer networks"4 OR "Social influence" OR "Virtual communities" OR "Social connectivity") AND ("crime" OR "violence" OR "criminal behavior" OR "criminal tendencies" OR  "criminal networks" OR "cybercrime" OR "online fraud" OR "digital crime" OR "cyberbullying" OR  "hacking" OR "identity theft" OR
ACTION SERP 1200 459 EXAMINE_SERP
ACTION SNIPPET 1200 462 SNIPPET_NOT_RELEVANT 61705714
ACTION SNIPPET 1200 465 SNIPPET_NOT_RELEVANT 121068837
ACTION SNIPPET 1200 468 SNIPPET_NOT_RELEVANT 99238255
ACTION SNIPPET 1200 471 SNIPPET_NOT_RELEVANT 148840299
ACTION SNIPPET 1200 474 SNIPPET_NOT_RELEVANT 144650088
ACTION SNIPPET 1200 477 SNIPPET_NOT_RELEVANT 33169206
ACTION SNIPPET 1200 480 SNIPPET_NOT_RELEVANT 73042183
ACTION SNIPPET 1200 483 SNIPPET_NOT_RELEVANT 61007080
ACTION SNIPPET 1200 486 SNIPPET_NOT_RELEVANT 136309401
ACTION SNIPPET 1200 489 SNIPPET_NOT_RELEVANT 157888044
ACTION SNIPPET 1200 492 SNIPPET_NOT_RELEVANT 67566001
ACTION SNIPPET 1200 495 SNIPPET_NOT_RELEVANT 129278414
ACTION SNIPPET 1200 498 SNIPPET_NOT_RELEVANT 156554320
ACTION SNIPPET 1200 501 SNIPPET_NOT_RELEVANT 65778521
ACTION SNIPPET 1200 504 SNIPPET_NOT_RELEVANT 19299408
ACTION SNIPPET 1200 507 SNIPPET_NOT_RELEVANT 71457604
ACTION SNIPPET 1200 510 SNIPPET_NOT_RELEVANT 3108191
ACTION SNIPPET 1200 513 SNIPPET_NOT_RELEVANT 4591324
ACTION SNIPPET 1200 516 SNIPPET_NOT_RELEVANT 51869705
ACTION SNIPPET 1200 519 SNIPPET_NOT_RELEVANT 17809331
ACTION SNIPPET 1200 522 SNIPPET_NOT_RELEVANT 146281850
ACTION SNIPPET 1200 525 SNIPPET_NOT_RELEVANT 2900207
ACTION SNIPPET 1200 528 SNIPPET_NOT_RELEVANT 156076099
ACTION SNIPPET 1200 531 SNIPPET_NOT_RELEVANT 36999051
ACTION SNIPPET 1200 534 SNIPPET_NOT_RELEVANT 10894326
ACTION SNIPPET 1200 537 SNIPPET_NOT_RELEVANT 70337389
ACTION SNIPPET 1200 540 SNIPPET_NOT_RELEVANT 149758795
ACTION SNIPPET 1200 543 SNIPPET_NOT_RELEVANT 68511046
ACTION SNIPPET 1200 546 SNIPPET_NOT_RELEVANT 92568191
ACTION SNIPPET 1200 549 SNIPPET_NOT_RELEVANT 153890783
ACTION SNIPPET 1200 552 SNIPPET_NOT_RELEVANT 156956084
ACTION SNIPPET 1200 555 SNIPPET_NOT_RELEVANT 149180559
ACTION QUERY 1200 565 ("identity" OR "individuality" OR "personality" OR "character" OR "behavior") AND ("artificial intelligence" OR "AI" OR "machine learning" OR "automated intelligence" OR "deep learning" OR "AI strategies" OR "decision aids" OR "AI for" OR "artificial design" OR "synthetic biology" OR "personalized medicine" OR "genetic engineering" OR "human gene editing" OR "CRISPR/Cas9
ACTION SERP 1200 570 EXAMINE_SERP
ACTION SNIPPET 1200 573 SNIPPET_NOT_RELEVANT 160461892
ACTION SNIPPET 1200 576 SNIPPET_NOT_RELEVANT 11169535
ACTION SNIPPET 1200 579 SNIPPET_NOT_RELEVANT 156574514
ACTION SNIPPET 1200 582 SNIPPET_NOT_RELEVANT 150665772
ACTION SNIPPET 1200 585 SNIPPET_NOT_RELEVANT 156948056
ACTION SNIPPET 1200 588 SNIPPET_NOT_RELEVANT 158041266
ACTION SNIPPET 1200 591 SNIPPET_NOT_RELEVANT 149891286
ACTION SNIPPET 1200 594 SNIPPET_NOT_RELEVANT 153988490
ACTION SNIPPET 1200 597 SNIPPET_NOT_RELEVANT 152291745
ACTION SNIPPET 1200 600 SNIPPET_NOT_RELEVANT 149673285
ACTION SNIPPET 1200 603 SNIPPET_NOT_RELEVANT 148354721
ACTION SNIPPET 1200 606 SNIPPET_NOT_RELEVANT 156755561
ACTION SNIPPET 1200 609 SNIPPET_NOT_RELEVANT 44761588
ACTION SNIPPET 1200 612 SNIPPET_NOT_RELEVANT 86448748
ACTION SNIPPET 1200 615 SNIPPET_NOT_RELEVANT 156574489
ACTION SNIPPET 1200 618 SNIPPET_NOT_RELEVANT 75777171
ACTION SNIPPET 1200 621 SNIPPET_NOT_RELEVANT 162802813
ACTION SNIPPET 1200 624 SNIPPET_NOT_RELEVANT 160707815
ACTION SNIPPET 1200 627 SNIPPET_NOT_RELEVANT 150404922
ACTION SNIPPET 1200 630 SNIPPET_NOT_RELEVANT 8628120
ACTION SNIPPET 1200 633 SNIPPET_NOT_RELEVANT 140391316
ACTION SNIPPET 1200 636 SNIPPET_NOT_RELEVANT 159375047
ACTION SNIPPET 1200 639 SNIPPET_NOT_RELEVANT 51388420
ACTION SNIPPET 1200 642 SNIPPET_NOT_RELEVANT 44769578
ACTION SNIPPET 1200 645 SNIPPET_NOT_RELEVANT 155975353
ACTION SNIPPET 1200 648 SNIPPET_NOT_RELEVANT 129230917
ACTION SNIPPET 1200 651 SNIPPET_NOT_RELEVANT 128011051
ACTION SNIPPET 1200 654 SNIPPET_NOT_RELEVANT 162387301
ACTION SNIPPET 1200 657 SNIPPET_NOT_RELEVANT 160811851
ACTION SNIPPET 1200 660 SNIPPET_NOT_RELEVANT 148537764
ACTION SNIPPET 1200 663 SNIPPET_NOT_RELEVANT 153492665
ACTION SNIPPET 1200 666 SNIPPET_NOT_RELEVANT 17937854
ACTION QUERY 1200 676 ("human" OR "human beings" OR "humans" OR "person" OR "ppl" OR "people" OR "individuals" OR "mankind" OR "humanity") AND ("identity" OR "self-image" OR "self-perception" OR "self-view" OR "personal characteristics" OR "attributes" OR "features" OR "aspects" OR "elements" OR "factors" OR "variables" OR "traits" OR "behaviors
ACTION SERP 1200 681 EXAMINE_SERP
ACTION SNIPPET 1200 684 SNIPPET_NOT_RELEVANT 2871792
ACTION SNIPPET 1200 687 SNIPPET_NOT_RELEVANT 83912379
ACTION SNIPPET 1200 690 SNIPPET_NOT_RELEVANT 129773417
ACTION SNIPPET 1200 693 SNIPPET_NOT_RELEVANT 136892802
ACTION SNIPPET 1200 696 SNIPPET_NOT_RELEVANT 125006732
ACTION SNIPPET 1200 699 SNIPPET_NOT_RELEVANT 54694110
ACTION SNIPPET 1200 702 SNIPPET_NOT_RELEVANT 122442961
ACTION SNIPPET 1200 705 SNIPPET_NOT_RELEVANT 6950020
ACTION SNIPPET 1200 708 SNIPPET_NOT_RELEVANT 154169528
ACTION SNIPPET 1200 711 SNIPPET_NOT_RELEVANT 8866002
ACTION SNIPPET 1200 714 SNIPPET_NOT_RELEVANT 149955431
ACTION SNIPPET 1200 717 SNIPPET_NOT_RELEVANT 159512636
ACTION SNIPPET 1200 720 SNIPPET_NOT_RELEVANT 69931828
ACTION SNIPPET 1200 723 SNIPPET_NOT_RELEVANT 40125300
ACTION SNIPPET 1200 726 SNIPPET_NOT_RELEVANT 701375
ACTION SNIPPET 1200 729 SNIPPET_NOT_RELEVANT 8038265
ACTION SNIPPET 1200 732 SNIPPET_NOT_RELEVANT 4714417
ACTION SNIPPET 1200 735 SNIPPET_NOT_RELEVANT 125730754
ACTION SNIPPET 1200 738 SNIPPET_NOT_RELEVANT 59321050
ACTION SNIPPET 1200 741 SNIPPET_NOT_RELEVANT 160667185
ACTION SNIPPET 1200 744 SNIPPET_NOT_RELEVANT 145376241
ACTION SNIPPET 1200 747 SNIPPET_NOT_RELEVANT 2462731
ACTION SNIPPET 1200 750 SNIPPET_NOT_RELEVANT 69162831
ACTION SNIPPET 1200 753 SNIPPET_NOT_RELEVANT 8867356
ACTION SNIPPET 1200 756 SNIPPET_NOT_RELEVANT 115501329
ACTION SNIPPET 1200 759 SNIPPET_NOT_RELEVANT 46067191
ACTION SNIPPET 1200 762 SNIPPET_NOT_RELEVANT 14371829
ACTION SNIPPET 1200 765 SNIPPET_NOT_RELEVANT 259893
ACTION SNIPPET 1200 768 SNIPPET_NOT_RELEVANT 2470962
ACTION SNIPPET 1200 771 SNIPPET_NOT_RELEVANT 42859508
ACTION SNIPPET 1200 774 SNIPPET_NOT_RELEVANT 17625169
ACTION SNIPPET 1200 777 SNIPPET_NOT_RELEVANT 165780554
ACTION QUERY 1200 787 ("identity" OR "personal identity" OR "social identity" OR "ethnic identity" OR "sexual identity" OR "gender identity" OR "race" OR "race relations" OR "ethnic relations" OR "cultural identity" OR "lifestyle" OR "sexual orientation" OR "heterosexuality" OR "homosexuality" OR "lesbian" OR "gay" OR "transgender" OR "trans") AND ("performance" OR "acting" OR "role
ACTION SERP 1200 792 EXAMINE_SERP
ACTION SNIPPET 1200 795 SNIPPET_NOT_RELEVANT 61140056
ACTION SNIPPET 1200 798 SNIPPET_NOT_RELEVANT 23190858
ACTION SNIPPET 1200 801 SNIPPET_NOT_RELEVANT 161584768
ACTION SNIPPET 1200 804 SNIPPET_NOT_RELEVANT 125909075
ACTION SNIPPET 1200 807 SNIPPET_NOT_RELEVANT 83480763
ACTION SNIPPET 1200 810 SNIPPET_NOT_RELEVANT 68785631
ACTION SNIPPET 1200 813 SNIPPET_NOT_RELEVANT 33923062
ACTION SNIPPET 1200 816 SNIPPET_NOT_RELEVANT 2782459
ACTION SNIPPET 1200 819 SNIPPET_NOT_RELEVANT 63584644
ACTION SNIPPET 1200 822 SNIPPET_NOT_RELEVANT 55197663
ACTION SNIPPET 1200 825 SNIPPET_NOT_RELEVANT 82373305
ACTION SNIPPET 1200 828 SNIPPET_NOT_RELEVANT 19707997
ACTION SNIPPET 1200 831 SNIPPET_NOT_RELEVANT 31634194
ACTION SNIPPET 1200 834 SNIPPET_NOT_RELEVANT 8396128
ACTION SNIPPET 1200 837 SNIPPET_NOT_RELEVANT 62503745
ACTION SNIPPET 1200 840 SNIPPET_NOT_RELEVANT 127379656
ACTION SNIPPET 1200 843 SNIPPET_NOT_RELEVANT 40183394
ACTION SNIPPET 1200 846 SNIPPET_NOT_RELEVANT 69939795
ACTION SNIPPET 1200 849 SNIPPET_NOT_RELEVANT 8861555
ACTION SNIPPET 1200 852 SNIPPET_NOT_RELEVANT 154067387
ACTION SNIPPET 1200 855 SNIPPET_NOT_RELEVANT 68785377
ACTION SNIPPET 1200 858 SNIPPET_NOT_RELEVANT 138454477
ACTION SNIPPET 1200 861 SNIPPET_NOT_RELEVANT 161576277
ACTION SNIPPET 1200 864 SNIPPET_NOT_RELEVANT 7999104
ACTION SNIPPET 1200 867 SNIPPET_NOT_RELEVANT 68376343
ACTION SNIPPET 1200 870 SNIPPET_NOT_RELEVANT 36329061
ACTION SNIPPET 1200 873 SNIPPET_NOT_RELEVANT 40356902
ACTION SNIPPET 1200 876 SNIPPET_NOT_RELEVANT 62998421
ACTION SNIPPET 1200 879 SNIPPET_NOT_RELEVANT 333047
ACTION SNIPPET 1200 882 SNIPPET_NOT_RELEVANT 166215265
ACTION SNIPPET 1200 885 SNIPPET_NOT_RELEVANT 63576760
ACTION SNIPPET 1200 888 SNIPPET_NOT_RELEVANT 19039243
ACTION QUERY 1200 898 ("Social networks" OR "Social media" OR "Online networks" OR "Digital platforms" OR "Peer networks" OR "Social influence" OR "Virtual communities" OR "Social connectivity") AND ("crime" OR "violence prevention" OR "criminal behavior" OR "criminal tendencies" OR "criminal networks" OR "cybercrime" OR "online fraud" OR "digital crime" OR "cyberbullying" OR "hacking" OR "identity theft" OR "ph
ACTION SERP 1200 903 EXAMINE_SERP
ACTION SNIPPET 1200 906 SNIPPET_NOT_RELEVANT 61705714
ACTION SNIPPET 1200 909 SNIPPET_NOT_RELEVANT 121068837
ACTION SNIPPET 1200 912 SNIPPET_NOT_RELEVANT 99238255
ACTION SNIPPET 1200 915 SNIPPET_NOT_RELEVANT 144650088
ACTION SNIPPET 1200 918 SNIPPET_NOT_RELEVANT 33169206
ACTION SNIPPET 1200 921 SNIPPET_NOT_RELEVANT 156554320
ACTION SNIPPET 1200 924 SNIPPET_NOT_RELEVANT 73042183
ACTION SNIPPET 1200 927 SNIPPET_NOT_RELEVANT 61007080
ACTION SNIPPET 1200 930 SNIPPET_NOT_RELEVANT 4591324
ACTION SNIPPET 1200 933 SNIPPET_NOT_RELEVANT 148840299
ACTION SNIPPET 1200 936 SNIPPET_NOT_RELEVANT 19299408
ACTION SNIPPET 1200 939 SNIPPET_NOT_RELEVANT 136309401
ACTION SNIPPET 1200 942 SNIPPET_NOT_RELEVANT 157888044
ACTION SNIPPET 1200 945 SNIPPET_NOT_RELEVANT 146281850
ACTION SNIPPET 1200 948 SNIPPET_NOT_RELEVANT 65778521
ACTION SNIPPET 1200 951 SNIPPET_NOT_RELEVANT 67566001
ACTION SNIPPET 1200 954 SNIPPET_NOT_RELEVANT 17809331
ACTION SNIPPET 1200 957 SNIPPET_NOT_RELEVANT 51869705
ACTION SNIPPET 1200 960 SNIPPET_NOT_RELEVANT 129278414
ACTION SNIPPET 1200 963 SNIPPET_NOT_RELEVANT 36999051
ACTION SNIPPET 1200 966 SNIPPET_NOT_RELEVANT 149180559
ACTION SNIPPET 1200 969 SNIPPET_NOT_RELEVANT 156076099
ACTION SNIPPET 1200 972 SNIPPET_NOT_RELEVANT 68905767
ACTION SNIPPET 1200 975 SNIPPET_NOT_RELEVANT 92568191
ACTION SNIPPET 1200 978 SNIPPET_NOT_RELEVANT 153890783
ACTION SNIPPET 1200 981 SNIPPET_NOT_RELEVANT 8054968
ACTION SNIPPET 1200 984 SNIPPET_NOT_RELEVANT 71457604
ACTION SNIPPET 1200 987 SNIPPET_NOT_RELEVANT 3108191
ACTION SNIPPET 1200 990 SNIPPET_NOT_RELEVANT 156956084
ACTION SNIPPET 1200 993 SNIPPET_NOT_RELEVANT 155488061
ACTION SNIPPET 1200 996 SNIPPET_NOT_RELEVANT 2900207
ACTION SNIPPET 1200 999 SNIPPET_NOT_RELEVANT 10894326
ACTION QUERY 1200 1009 ("human" OR "humankind" OR "people" OR "beings") AND ("identity" OR "self-image" OR "self-perception" OR "self-view" OR "personal identity" OR "individuality" OR "group identity" OR "community identity" OR "national identity" OR "cultural identity" OR "ethnic identity" OR "religious identity" OR "sexual identity" OR "gender identity" OR "sexual orientation" OR "sexual behavior" OR "
ACTION SERP 1200 1014 EXAMINE_SERP
ACTION SNIPPET 1200 1017 SNIPPET_NOT_RELEVANT 10490460
ACTION SNIPPET 1200 1020 SNIPPET_NOT_RELEVANT 19495755
ACTION SNIPPET 1200 1023 SNIPPET_NOT_RELEVANT 154497326
ACTION SNIPPET 1200 1026 SNIPPET_NOT_RELEVANT 138730114
ACTION SNIPPET 1200 1029 SNIPPET_NOT_RELEVANT 63584644
ACTION SNIPPET 1200 1032 SNIPPET_NOT_RELEVANT 19584907
ACTION SNIPPET 1200 1035 SNIPPET_NOT_RELEVANT 69513416
ACTION SNIPPET 1200 1038 SNIPPET_NOT_RELEVANT 19707997
ACTION SNIPPET 1200 1041 SNIPPET_NOT_RELEVANT 41660235
ACTION SNIPPET 1200 1044 SNIPPET_NOT_RELEVANT 62998421
ACTION SNIPPET 1200 1047 SNIPPET_NOT_RELEVANT 156023009
ACTION SNIPPET 1200 1050 SNIPPET_NOT_RELEVANT 5692302
ACTION SNIPPET 1200 1053 SNIPPET_NOT_RELEVANT 18976101
ACTION SNIPPET 1200 1056 SNIPPET_NOT_RELEVANT 68378081
ACTION SNIPPET 1200 1059 SNIPPET_NOT_RELEVANT 418186
ACTION SNIPPET 1200 1062 SNIPPET_NOT_RELEVANT 84316882
ACTION SNIPPET 1200 1065 SNIPPET_NOT_RELEVANT 154067387
ACTION SNIPPET 1200 1068 SNIPPET_NOT_RELEVANT 160386359
ACTION SNIPPET 1200 1071 SNIPPET_NOT_RELEVANT 68376343
ACTION SNIPPET 1200 1074 SNIPPET_NOT_RELEVANT 146692479
ACTION SNIPPET 1200 1077 SNIPPET_NOT_RELEVANT 39764696
ACTION SNIPPET 1200 1080 SNIPPET_NOT_RELEVANT 40183394
ACTION SNIPPET 1200 1083 SNIPPET_NOT_RELEVANT 55197663
ACTION SNIPPET 1200 1086 SNIPPET_NOT_RELEVANT 138941610
ACTION SNIPPET 1200 1089 SNIPPET_NOT_RELEVANT 5184360
ACTION SNIPPET 1200 1092 SNIPPET_NOT_RELEVANT 164080667
ACTION SNIPPET 1200 1095 SNIPPET_NOT_RELEVANT 68785631
ACTION SNIPPET 1200 1098 SNIPPET_NOT_RELEVANT 67195735
ACTION SNIPPET 1200 1101 SNIPPET_NOT_RELEVANT 152421714
