ACTION START 1200 0 START
ACTION SNIPPET 1200 147 SNIPPET_NOT_RELEVANT 144696878
ACTION SNIPPET 1200 150 SNIPPET_NOT_RELEVANT 144697403
ACTION SNIPPET 1200 153 SNIPPET_NOT_RELEVANT 36998460
ACTION SNIPPET 1200 156 SNIPPET_NOT_RELEVANT 85941754
ACTION SNIPPET 1200 159 SNIPPET_NOT_RELEVANT 85254521
ACTION SNIPPET 1200 162 SNIPPET_NOT_RELEVANT 144939132
ACTION SNIPPET 1200 165 SNIPPET_NOT_RELEVANT 45031243
ACTION SNIPPET 1200 168 SNIPPET_NOT_RELEVANT 69463839
ACTION SNIPPET 1200 171 SNIPPET_NOT_RELEVANT 125767635
ACTION SNIPPET 1200 174 SNIPPET_NOT_RELEVANT 157686010
ACTION SNIPPET 1200 177 SNIPPET_NOT_RELEVANT 108822283
ACTION SNIPPET 1200 180 SNIPPET_NOT_RELEVANT 58525056
ACTION SNIPPET 1200 183 SNIPPET_NOT_RELEVANT 147195789
ACTION SNIPPET 1200 186 SNIPPET_NOT_RELEVANT 42894019
ACTION SNIPPET 1200 189 SNIPPET_NOT_RELEVANT 128720312
ACTION SNIPPET 1200 192 SNIPPET_NOT_RELEVANT 74797718
ACTION SNIPPET 1200 195 SNIPPET_NOT_RELEVANT 4227340
ACTION SNIPPET 1200 198 SNIPPET_NOT_RELEVANT 18975848
ACTION SNIPPET 1200 201 SNIPPET_NOT_RELEVANT 161507914
ACTION SNIPPET 1200 204 SNIPPET_NOT_RELEVANT 133973992
ACTION SNIPPET 1200 207 SNIPPET_NOT_RELEVANT 99618674
ACTION SNIPPET 1200 210 SNIPPET_NOT_RELEVANT 70575517
ACTION SNIPPET 1200 213 SNIPPET_NOT_RELEVANT 20010255
ACTION SNIPPET 1200 216 SNIPPET_NOT_RELEVANT 39762404
ACTION SNIPPET 1200 219 SNIPPET_NOT_RELEVANT 99642045
ACTION SNIPPET 1200 222 SNIPPET_NOT_RELEVANT 7987645
ACTION QUERY 1200 232 "school" OR "educational institution" OR "academic institution" OR "higher education") AND ("contributor" OR "donor" OR "provider" OR "funder" OR "sponsor" OR "beneficiary") AND ("education" OR "educational system" OR "schooling" OR "academic education" OR "higher education") AND ("global" OR "international" OR "cross-border" OR "transnational" OR "global engagement" OR "internationalization"
ACTION SERP 1200 237 EXAMINE_SERP
ACTION SNIPPET 1200 240 SNIPPET_NOT_RELEVANT 130980637
ACTION SNIPPET 1200 243 SNIPPET_NOT_RELEVANT 8803333
ACTION SNIPPET 1200 246 SNIPPET_NOT_RELEVANT 132988631
ACTION SNIPPET 1200 249 SNIPPET_NOT_RELEVANT 2859497
ACTION SNIPPET 1200 252 SNIPPET_NOT_RELEVANT 9851030
ACTION SNIPPET 1200 255 SNIPPET_NOT_RELEVANT 159431414
ACTION SNIPPET 1200 258 SNIPPET_NOT_RELEVANT 11803227
ACTION SNIPPET 1200 261 SNIPPET_NOT_RELEVANT 163036877
ACTION SNIPPET 1200 264 SNIPPET_NOT_RELEVANT 65255260
ACTION SNIPPET 1200 267 SNIPPET_NOT_RELEVANT 146476394
ACTION SNIPPET 1200 270 SNIPPET_NOT_RELEVANT 213405
ACTION SNIPPET 1200 273 SNIPPET_NOT_RELEVANT 97629370
ACTION SNIPPET 1200 276 SNIPPET_NOT_RELEVANT 8541914
ACTION SNIPPET 1200 279 SNIPPET_NOT_RELEVANT 67534966
ACTION SNIPPET 1200 282 SNIPPET_NOT_RELEVANT 149518886
ACTION SNIPPET 1200 285 SNIPPET_NOT_RELEVANT 15302964
ACTION SNIPPET 1200 288 SNIPPET_NOT_RELEVANT 164801452
ACTION SNIPPET 1200 291 SNIPPET_NOT_RELEVANT 483335
ACTION SNIPPET 1200 294 SNIPPET_NOT_RELEVANT 59347121
ACTION SNIPPET 1200 297 SNIPPET_NOT_RELEVANT 9125663
ACTION SNIPPET 1200 300 SNIPPET_NOT_RELEVANT 8082606
ACTION SNIPPET 1200 303 SNIPPET_NOT_RELEVANT 51668732
ACTION SNIPPET 1200 306 SNIPPET_NOT_RELEVANT 8377460
ACTION SNIPPET 1200 309 SNIPPET_NOT_RELEVANT 69351978
ACTION SNIPPET 1200 312 SNIPPET_NOT_RELEVANT 155449122
ACTION SNIPPET 1200 315 SNIPPET_NOT_RELEVANT 8501175
ACTION SNIPPET 1200 318 SNIPPET_NOT_RELEVANT 8753622
ACTION SNIPPET 1200 321 SNIPPET_NOT_RELEVANT 126072965
ACTION SNIPPET 1200 324 SNIPPET_NOT_RELEVANT 48110595
ACTION SNIPPET 1200 327 SNIPPET_NOT_RELEVANT 86811440
ACTION SNIPPET 1200 330 SNIPPET_NOT_RELEVANT 77615897
ACTION SNIPPET 1200 333 SNIPPET_NOT_RELEVANT 37180434
ACTION QUERY 1200 343 "school" OR "educational institution" OR "academic institution" OR "higher education") AND ("contributions" OR "donations" OR "financial aid" OR "scholarships" OR "endowments" OR "financial support") AND ("impact" OR "effect" OR "consequence" OR "influence" OR "aftermath") AND ("infectious diseases" OR "chronic illnesses" OR "cardiovascular diseases" OR "cancer" OR
ACTION SERP 1200 348 EXAMINE_SERP
ACTION SNIPPET 1200 351 SNIPPET_NOT_RELEVANT 69030991
ACTION SNIPPET 1200 354 SNIPPET_NOT_RELEVANT 88065794
ACTION SNIPPET 1200 357 SNIPPET_NOT_RELEVANT 31633183
ACTION SNIPPET 1200 360 SNIPPET_NOT_RELEVANT 134087595
ACTION SNIPPET 1200 363 SNIPPET_NOT_RELEVANT 7948286
ACTION SNIPPET 1200 366 SNIPPET_NOT_RELEVANT 41934805
ACTION SNIPPET 1200 369 SNIPPET_NOT_RELEVANT 157267841
ACTION SNIPPET 1200 372 SNIPPET_NOT_RELEVANT 137503834
ACTION SNIPPET 1200 375 SNIPPET_NOT_RELEVANT 63052917
ACTION SNIPPET 1200 378 SNIPPET_NOT_RELEVANT 150790229
ACTION SNIPPET 1200 381 SNIPPET_NOT_RELEVANT 148222542
ACTION SNIPPET 1200 384 SNIPPET_NOT_RELEVANT 65255260
ACTION SNIPPET 1200 387 SNIPPET_NOT_RELEVANT 10768193
ACTION SNIPPET 1200 390 SNIPPET_NOT_RELEVANT 146176261
ACTION SNIPPET 1200 393 SNIPPET_NOT_RELEVANT 7071342
ACTION SNIPPET 1200 396 SNIPPET_NOT_RELEVANT 84855158
ACTION SNIPPET 1200 399 SNIPPET_NOT_RELEVANT 49620303
ACTION SNIPPET 1200 402 SNIPPET_NOT_RELEVANT 59347121
ACTION SNIPPET 1200 405 SNIPPET_NOT_RELEVANT 86811440
ACTION SNIPPET 1200 408 SNIPPET_NOT_RELEVANT 146476394
ACTION SNIPPET 1200 411 SNIPPET_NOT_RELEVANT 159433964
ACTION SNIPPET 1200 414 SNIPPET_NOT_RELEVANT 148816901
ACTION SNIPPET 1200 417 SNIPPET_NOT_RELEVANT 2348524
ACTION SNIPPET 1200 420 SNIPPET_NOT_RELEVANT 75630780
ACTION SNIPPET 1200 423 SNIPPET_NOT_RELEVANT 50643736
ACTION SNIPPET 1200 426 SNIPPET_NOT_RELEVANT 36986375
ACTION SNIPPET 1200 429 SNIPPET_NOT_RELEVANT 132118529
ACTION SNIPPET 1200 432 SNIPPET_NOT_RELEVANT 130247425
ACTION SNIPPET 1200 435 SNIPPET_NOT_RELEVANT 156069902
ACTION SNIPPET 1200 438 SNIPPET_NOT_RELEVANT 158732353
ACTION SNIPPET 1200 441 SNIPPET_NOT_RELEVANT 68411621
ACTION SNIPPET 1200 444 SNIPPET_NOT_RELEVANT 70581769
ACTION QUERY 1200 454 "school" OR "educational institution" OR "academic institution" OR "higher education" OR "college" OR "university") AND ("contributions" OR "donations" OR "financial assistance" OR "financial support" OR "tuition fees" OR "scholarships" OR "bursaries" OR "student financial aid" OR "government subsidies") AND ("impact" OR "effect" OR "consequence" OR "repercussion") AND ("infect
ACTION SERP 1200 459 EXAMINE_SERP
ACTION SNIPPET 1200 462 SNIPPET_NOT_RELEVANT 160722394
ACTION SNIPPET 1200 465 SNIPPET_NOT_RELEVANT 36986375
ACTION SNIPPET 1200 468 SNIPPET_NOT_RELEVANT 7948286
ACTION SNIPPET 1200 471 SNIPPET_NOT_RELEVANT 31633183
ACTION SNIPPET 1200 474 SNIPPET_NOT_RELEVANT 148340887
ACTION SNIPPET 1200 477 SNIPPET_NOT_RELEVANT 158044647
ACTION SNIPPET 1200 480 SNIPPET_NOT_RELEVANT 61674977
ACTION SNIPPET 1200 483 SNIPPET_NOT_RELEVANT 61845171
ACTION SNIPPET 1200 486 SNIPPET_NOT_RELEVANT 69030991
ACTION SNIPPET 1200 489 SNIPPET_NOT_RELEVANT 2349976
ACTION SNIPPET 1200 492 SNIPPET_NOT_RELEVANT 148222542
ACTION SNIPPET 1200 495 SNIPPET_NOT_RELEVANT 150036481
ACTION SNIPPET 1200 498 SNIPPET_NOT_RELEVANT 148816901
ACTION SNIPPET 1200 501 SNIPPET_NOT_RELEVANT 2797767
ACTION SNIPPET 1200 504 SNIPPET_NOT_RELEVANT 148368306
ACTION SNIPPET 1200 507 SNIPPET_NOT_RELEVANT 3044347
ACTION SNIPPET 1200 510 SNIPPET_NOT_RELEVANT 6812393
ACTION SNIPPET 1200 513 SNIPPET_NOT_RELEVANT 156830632
ACTION SNIPPET 1200 516 SNIPPET_NOT_RELEVANT 89336882
ACTION SNIPPET 1200 519 SNIPPET_NOT_RELEVANT 41934805
ACTION SNIPPET 1200 522 SNIPPET_NOT_RELEVANT 65255260
ACTION SNIPPET 1200 525 SNIPPET_NOT_RELEVANT 63052917
ACTION SNIPPET 1200 528 SNIPPET_NOT_RELEVANT 78353143
ACTION SNIPPET 1200 531 SNIPPET_NOT_RELEVANT 86823655
ACTION SNIPPET 1200 534 SNIPPET_NOT_RELEVANT 146176261
ACTION SNIPPET 1200 537 SNIPPET_NOT_RELEVANT 10768193
ACTION SNIPPET 1200 540 SNIPPET_NOT_RELEVANT 86811440
ACTION SNIPPET 1200 543 SNIPPET_NOT_RELEVANT 62183300
ACTION SNIPPET 1200 546 SNIPPET_NOT_RELEVANT 31634556
ACTION SNIPPET 1200 549 SNIPPET_NOT_RELEVANT 63027214
ACTION SNIPPET 1200 552 SNIPPET_NOT_RELEVANT 161929483
ACTION SNIPPET 1200 555 SNIPPET_NOT_RELEVANT 88065794
ACTION QUERY 1200 565 "scam" OR "fraud" OR "treachery" OR "trickery" OR "cheating" OR "phishing" OR "deception" OR "misrepresentation" OR "identity theft" OR "fraudulent" OR "fraudulence" OR "cybercrime" OR "cyber fraud" OR "data breach" OR "manipulation" OR "scamware" OR "fake" OR "fake news" OR "deepfake
ACTION SERP 1200 570 EXAMINE_SERP
ACTION SNIPPET 1200 573 SNIPPET_NOT_RELEVANT 135980500
ACTION SNIPPET 1200 576 SNIPPET_NOT_RELEVANT 89665599
ACTION SNIPPET 1200 579 SNIPPET_NOT_RELEVANT 46044556
ACTION SNIPPET 1200 582 SNIPPET_NOT_RELEVANT 160633739
ACTION SNIPPET 1200 585 SNIPPET_NOT_RELEVANT 157888044
ACTION SNIPPET 1200 588 SNIPPET_NOT_RELEVANT 448611
ACTION SNIPPET 1200 591 SNIPPET_NOT_RELEVANT 121702068
ACTION SNIPPET 1200 594 SNIPPET_NOT_RELEVANT 151564427
ACTION SNIPPET 1200 597 SNIPPET_NOT_RELEVANT 77947998
ACTION SNIPPET 1200 600 SNIPPET_NOT_RELEVANT 41652959
ACTION SNIPPET 1200 603 SNIPPET_NOT_RELEVANT 82159522
ACTION SNIPPET 1200 606 SNIPPET_NOT_RELEVANT 152398515
ACTION SNIPPET 1200 609 SNIPPET_NOT_RELEVANT 81983971
ACTION SNIPPET 1200 612 SNIPPET_NOT_RELEVANT 130762092
ACTION SNIPPET 1200 615 SNIPPET_NOT_RELEVANT 149758795
ACTION SNIPPET 1200 618 SNIPPET_NOT_RELEVANT 145007991
ACTION SNIPPET 1200 621 SNIPPET_NOT_RELEVANT 2900207
ACTION SNIPPET 1200 624 SNIPPET_NOT_RELEVANT 17797449
ACTION SNIPPET 1200 627 SNIPPET_NOT_RELEVANT 163345770
ACTION SNIPPET 1200 630 SNIPPET_NOT_RELEVANT 7075967
ACTION SNIPPET 1200 633 SNIPPET_NOT_RELEVANT 36368186
ACTION SNIPPET 1200 636 SNIPPET_NOT_RELEVANT 161207129
ACTION SNIPPET 1200 639 SNIPPET_NOT_RELEVANT 159769708
ACTION SNIPPET 1200 642 SNIPPET_NOT_RELEVANT 160447552
ACTION SNIPPET 1200 645 SNIPPET_NOT_RELEVANT 121068837
ACTION SNIPPET 1200 648 SNIPPET_NOT_RELEVANT 2550405
ACTION SNIPPET 1200 651 SNIPPET_NOT_RELEVANT 5859280
ACTION SNIPPET 1200 654 SNIPPET_NOT_RELEVANT 151291222
ACTION SNIPPET 1200 657 SNIPPET_NOT_RELEVANT 149411717
ACTION SNIPPET 1200 660 SNIPPET_NOT_RELEVANT 122665695
ACTION SNIPPET 1200 663 SNIPPET_NOT_RELEVANT 8137503
ACTION SNIPPET 1200 666 SNIPPET_NOT_RELEVANT 126289540
ACTION QUERY 1200 676 "school" OR "educational institution" OR "college" OR "university" OR "high school" OR "middle school" OR "elementary school") AND ("impact" OR "effect" OR "influence" OR "incidence" OR "consequence" OR "repercussion") AND ("health" OR "physical health" OR "mental health" OR "nutrition" OR "physical education" OR "health education" OR "exercise" OR "diet" OR
ACTION SERP 1200 681 EXAMINE_SERP
ACTION SNIPPET 1200 684 SNIPPET_NOT_RELEVANT 47799493
ACTION SNIPPET 1200 687 SNIPPET_NOT_RELEVANT 149761190
ACTION SNIPPET 1200 690 SNIPPET_NOT_RELEVANT 162018478
ACTION SNIPPET 1200 693 SNIPPET_NOT_RELEVANT 69314565
ACTION SNIPPET 1200 696 SNIPPET_NOT_RELEVANT 7973311
ACTION SNIPPET 1200 699 SNIPPET_NOT_RELEVANT 71370857
ACTION SNIPPET 1200 702 SNIPPET_NOT_RELEVANT 138359664
ACTION SNIPPET 1200 705 SNIPPET_NOT_RELEVANT 75170621
ACTION SNIPPET 1200 708 SNIPPET_NOT_RELEVANT 150714960
ACTION SNIPPET 1200 711 SNIPPET_NOT_RELEVANT 108822283
ACTION SNIPPET 1200 714 SNIPPET_NOT_RELEVANT 162214769
ACTION SNIPPET 1200 717 SNIPPET_NOT_RELEVANT 132321525
ACTION SNIPPET 1200 720 SNIPPET_NOT_RELEVANT 84222764
ACTION SNIPPET 1200 723 SNIPPET_NOT_RELEVANT 127697596
ACTION SNIPPET 1200 726 SNIPPET_NOT_RELEVANT 36410255
ACTION SNIPPET 1200 729 SNIPPET_NOT_RELEVANT 7071342
ACTION SNIPPET 1200 732 SNIPPET_NOT_RELEVANT 68377447
ACTION SNIPPET 1200 735 SNIPPET_NOT_RELEVANT 68631425
ACTION SNIPPET 1200 738 SNIPPET_NOT_RELEVANT 84788267
ACTION SNIPPET 1200 741 SNIPPET_NOT_RELEVANT 149955652
ACTION SNIPPET 1200 744 SNIPPET_NOT_RELEVANT 148239302
ACTION SNIPPET 1200 747 SNIPPET_NOT_RELEVANT 14404183
ACTION SNIPPET 1200 750 SNIPPET_NOT_RELEVANT 136444825
ACTION SNIPPET 1200 753 SNIPPET_NOT_RELEVANT 133939879
ACTION SNIPPET 1200 756 SNIPPET_NOT_RELEVANT 63050891
ACTION SNIPPET 1200 759 SNIPPET_NOT_RELEVANT 145066089
ACTION SNIPPET 1200 762 SNIPPET_NOT_RELEVANT 46661795
ACTION SNIPPET 1200 765 SNIPPET_NOT_RELEVANT 31273735
ACTION SNIPPET 1200 768 SNIPPET_NOT_RELEVANT 155071825
ACTION SNIPPET 1200 771 SNIPPET_NOT_RELEVANT 8760974
ACTION SNIPPET 1200 774 SNIPPET_NOT_RELEVANT 163709475
ACTION SNIPPET 1200 777 SNIPPET_NOT_RELEVANT 120423915
ACTION QUERY 1200 787 "school" OR "educational institution" OR "academic institution" OR "higher education") AND ("contrib" OR "financial aid" OR "scholarship" OR "bursary" OR "loan" OR "fee waiver" OR "tuition fee assistance" OR "study grant" OR "stipend" OR "living costs assistance" OR "scholarship" OR "financial aid" OR "payment plan") AND ("matters" OR "implications" OR
ACTION SERP 1200 792 EXAMINE_SERP
ACTION SNIPPET 1200 795 SNIPPET_NOT_RELEVANT 160722394
ACTION SNIPPET 1200 798 SNIPPET_NOT_RELEVANT 61845171
ACTION SNIPPET 1200 801 SNIPPET_NOT_RELEVANT 160419892
ACTION SNIPPET 1200 804 SNIPPET_NOT_RELEVANT 148368306
ACTION SNIPPET 1200 807 SNIPPET_NOT_RELEVANT 158044647
ACTION SNIPPET 1200 810 SNIPPET_NOT_RELEVANT 10768193
ACTION SNIPPET 1200 813 SNIPPET_NOT_RELEVANT 160742623
ACTION SNIPPET 1200 816 SNIPPET_NOT_RELEVANT 36986375
ACTION SNIPPET 1200 819 SNIPPET_NOT_RELEVANT 148816901
ACTION SNIPPET 1200 822 SNIPPET_NOT_RELEVANT 63189329
ACTION SNIPPET 1200 825 SNIPPET_NOT_RELEVANT 148340887
ACTION SNIPPET 1200 828 SNIPPET_NOT_RELEVANT 37003329
ACTION SNIPPET 1200 831 SNIPPET_NOT_RELEVANT 6812393
ACTION SNIPPET 1200 834 SNIPPET_NOT_RELEVANT 89336722
ACTION SNIPPET 1200 837 SNIPPET_NOT_RELEVANT 19912925
ACTION SNIPPET 1200 840 SNIPPET_NOT_RELEVANT 8065069
ACTION SNIPPET 1200 843 SNIPPET_NOT_RELEVANT 2797767
ACTION SNIPPET 1200 846 SNIPPET_NOT_RELEVANT 38383107
ACTION SNIPPET 1200 849 SNIPPET_NOT_RELEVANT 11296040
ACTION SNIPPET 1200 852 SNIPPET_NOT_RELEVANT 152872431
ACTION SNIPPET 1200 855 SNIPPET_NOT_RELEVANT 89336882
ACTION SNIPPET 1200 858 SNIPPET_NOT_RELEVANT 162336107
ACTION SNIPPET 1200 861 SNIPPET_NOT_RELEVANT 9936460
ACTION SNIPPET 1200 864 SNIPPET_NOT_RELEVANT 124276944
ACTION SNIPPET 1200 867 SNIPPET_NOT_RELEVANT 61674977
ACTION SNIPPET 1200 870 SNIPPET_NOT_RELEVANT 122070232
ACTION SNIPPET 1200 873 SNIPPET_NOT_RELEVANT 153794709
ACTION SNIPPET 1200 876 SNIPPET_NOT_RELEVANT 38387449
ACTION SNIPPET 1200 879 SNIPPET_NOT_RELEVANT 137004785
ACTION SNIPPET 1200 882 SNIPPET_NOT_RELEVANT 7948286
ACTION SNIPPET 1200 885 SNIPPET_NOT_RELEVANT 125851237
ACTION SNIPPET 1200 888 SNIPPET_NOT_RELEVANT 62183300
ACTION QUERY 1200 898 "scam" OR "fraud" OR "treachery" OR "trickery" OR "cheating" OR "phishing" OR "deception" OR "misrepresentation" OR "identity theft" OR "fraudulent" OR "fraudulence" OR "cybercrime" OR "cyber fraud" OR "data breach" OR "manipulation" OR "scamware" OR "fake" OR "extortion" OR "deepfake
ACTION SERP 1200 903 EXAMINE_SERP
ACTION SNIPPET 1200 906 SNIPPET_NOT_RELEVANT 135980500
ACTION SNIPPET 1200 909 SNIPPET_NOT_RELEVANT 46044556
ACTION SNIPPET 1200 912 SNIPPET_NOT_RELEVANT 160633739
ACTION SNIPPET 1200 915 SNIPPET_NOT_RELEVANT 448611
ACTION SNIPPET 1200 918 SNIPPET_NOT_RELEVANT 151564427
ACTION SNIPPET 1200 921 SNIPPET_NOT_RELEVANT 77947998
ACTION SNIPPET 1200 924 SNIPPET_NOT_RELEVANT 89665599
ACTION SNIPPET 1200 927 SNIPPET_NOT_RELEVANT 41652959
ACTION SNIPPET 1200 930 SNIPPET_NOT_RELEVANT 82159522
ACTION SNIPPET 1200 933 SNIPPET_NOT_RELEVANT 130762092
ACTION SNIPPET 1200 936 SNIPPET_NOT_RELEVANT 133701607
ACTION SNIPPET 1200 939 SNIPPET_NOT_RELEVANT 157888044
ACTION SNIPPET 1200 942 SNIPPET_NOT_RELEVANT 149758795
ACTION SNIPPET 1200 945 SNIPPET_NOT_RELEVANT 145007991
ACTION SNIPPET 1200 948 SNIPPET_NOT_RELEVANT 2900207
ACTION SNIPPET 1200 951 SNIPPET_NOT_RELEVANT 17797449
ACTION SNIPPET 1200 954 SNIPPET_NOT_RELEVANT 121702068
ACTION SNIPPET 1200 957 SNIPPET_NOT_RELEVANT 7075967
ACTION SNIPPET 1200 960 SNIPPET_NOT_RELEVANT 160447552
ACTION SNIPPET 1200 963 SNIPPET_NOT_RELEVANT 5859280
ACTION SNIPPET 1200 966 SNIPPET_NOT_RELEVANT 151291222
ACTION SNIPPET 1200 969 SNIPPET_NOT_RELEVANT 149411717
ACTION SNIPPET 1200 972 SNIPPET_NOT_RELEVANT 122665695
ACTION SNIPPET 1200 975 SNIPPET_NOT_RELEVANT 8137503
ACTION SNIPPET 1200 978 SNIPPET_NOT_RELEVANT 126289540
ACTION SNIPPET 1200 981 SNIPPET_NOT_RELEVANT 159077618
ACTION SNIPPET 1200 984 SNIPPET_NOT_RELEVANT 2550405
ACTION SNIPPET 1200 987 SNIPPET_NOT_RELEVANT 152398515
ACTION SNIPPET 1200 990 SNIPPET_NOT_RELEVANT 36368186
ACTION SNIPPET 1200 993 SNIPPET_NOT_RELEVANT 89665962
ACTION SNIPPET 1200 996 SNIPPET_NOT_RELEVANT 154030019
ACTION SNIPPET 1200 999 SNIPPET_NOT_RELEVANT 51392854
ACTION QUERY 1200 1009 "hard drugs" OR "illicit drugs" OR "narcotics" OR "opioids" OR "substance use" OR "drug addiction" OR "drug epidemic" OR "drug crisis" OR "heroin" OR "fentanyl" OR "cocaine" OR "crack cocaine" OR "methamphetamine" OR "meth" OR "LSD" OR "MDMA" OR "ecstasy" OR "PCP" OR "ketamine") AND ("impact"
ACTION SERP 1200 1014 EXAMINE_SERP
ACTION SNIPPET 1200 1017 SNIPPET_NOT_RELEVANT 160136444
ACTION SNIPPET 1200 1020 SNIPPET_NOT_RELEVANT 132552885
ACTION SNIPPET 1200 1023 SNIPPET_NOT_RELEVANT 159823332
ACTION SNIPPET 1200 1026 SNIPPET_NOT_RELEVANT 139273687
ACTION SNIPPET 1200 1029 SNIPPET_NOT_RELEVANT 11915005
ACTION SNIPPET 1200 1032 SNIPPET_NOT_RELEVANT 38476771
ACTION SNIPPET 1200 1035 SNIPPET_NOT_RELEVANT 36935619
ACTION SNIPPET 1200 1038 SNIPPET_NOT_RELEVANT 46231775
ACTION SNIPPET 1200 1041 SNIPPET_NOT_RELEVANT 148284284
ACTION SNIPPET 1200 1044 SNIPPET_NOT_RELEVANT 2772417
ACTION SNIPPET 1200 1047 SNIPPET_NOT_RELEVANT 85461522
ACTION SNIPPET 1200 1050 SNIPPET_NOT_RELEVANT 31310171
ACTION SNIPPET 1200 1053 SNIPPET_NOT_RELEVANT 349930
ACTION SNIPPET 1200 1056 SNIPPET_NOT_RELEVANT 37992091
ACTION SNIPPET 1200 1059 SNIPPET_NOT_RELEVANT 63318245
ACTION SNIPPET 1200 1062 SNIPPET_NOT_RELEVANT 127285327
ACTION SNIPPET 1200 1065 SNIPPET_NOT_RELEVANT 19214332
ACTION SNIPPET 1200 1068 SNIPPET_NOT_RELEVANT 59246139
ACTION SNIPPET 1200 1071 SNIPPET_NOT_RELEVANT 66286324
ACTION SNIPPET 1200 1074 SNIPPET_NOT_RELEVANT 47798212
ACTION SNIPPET 1200 1077 SNIPPET_NOT_RELEVANT 154817983
ACTION SNIPPET 1200 1080 SNIPPET_NOT_RELEVANT 108410996
ACTION SNIPPET 1200 1083 SNIPPET_NOT_RELEVANT 140690634
ACTION SNIPPET 1200 1086 SNIPPET_NOT_RELEVANT 151373526
ACTION SNIPPET 1200 1089 SNIPPET_NOT_RELEVANT 84555546
ACTION SNIPPET 1200 1092 SNIPPET_NOT_RELEVANT 20356533
ACTION SNIPPET 1200 1095 SNIPPET_NOT_RELEVANT 142799989
ACTION SNIPPET 1200 1098 SNIPPET_NOT_RELEVANT 76646
ACTION SNIPPET 1200 1101 SNIPPET_NOT_RELEVANT 19211697
ACTION SNIPPET 1200 1104 SNIPPET_NOT_RELEVANT 18075089
ACTION SNIPPET 1200 1107 SNIPPET_NOT_RELEVANT 112351397
ACTION SNIPPET 1200 1110 SNIPPET_NOT_RELEVANT 10912796
