ACTION START 1200 0 START
ACTION SNIPPET 1200 156 SNIPPET_NOT_RELEVANT 64524824
ACTION SNIPPET 1200 159 SNIPPET_NOT_RELEVANT 65106389
ACTION SNIPPET 1200 162 SNIPPET_NOT_RELEVANT 64560379
ACTION SNIPPET 1200 165 SNIPPET_NOT_RELEVANT 64254990
ACTION SNIPPET 1200 168 SNIPPET_NOT_RELEVANT 42205567
ACTION SNIPPET 1200 171 SNIPPET_NOT_RELEVANT 32836064
ACTION SNIPPET 1200 174 SNIPPET_NOT_RELEVANT 32512311
ACTION SNIPPET 1200 177 SNIPPET_NOT_RELEVANT 50279249
ACTION SNIPPET 1200 180 SNIPPET_NOT_RELEVANT 61745930
ACTION SNIPPET 1200 183 SNIPPET_NOT_RELEVANT 114356465
ACTION SNIPPET 1200 186 SNIPPET_NOT_RELEVANT 65099903
ACTION SNIPPET 1200 189 SNIPPET_NOT_RELEVANT 32516587
ACTION SNIPPET 1200 192 SNIPPET_NOT_RELEVANT 51166158
ACTION SNIPPET 1200 195 SNIPPET_NOT_RELEVANT 64373479
ACTION SNIPPET 1200 198 SNIPPET_NOT_RELEVANT 32229121
ACTION SNIPPET 1200 201 SNIPPET_NOT_RELEVANT 32511895
ACTION SNIPPET 1200 204 SNIPPET_NOT_RELEVANT 39220439
ACTION SNIPPET 1200 207 SNIPPET_NOT_RELEVANT 53369251
ACTION SNIPPET 1200 210 SNIPPET_NOT_RELEVANT 50279618
ACTION SNIPPET 1200 213 SNIPPET_NOT_RELEVANT 11180762
ACTION SNIPPET 1200 216 SNIPPET_NOT_RELEVANT 132256959
ACTION SNIPPET 1200 219 SNIPPET_NOT_RELEVANT 65096080
ACTION SNIPPET 1200 222 SNIPPET_NOT_RELEVANT 124822281
ACTION QUERY 1200 232 tudent contribution AND (yearPublished>=2016 AND yearPublished<=2024)
ACTION SERP 1200 237 EXAMINE_SERP
ACTION SNIPPET 1200 240 SNIPPET_NOT_RELEVANT 49600707
ACTION SNIPPET 1200 243 SNIPPET_NOT_RELEVANT 71998419
ACTION SNIPPET 1200 246 SNIPPET_NOT_RELEVANT 20552665
ACTION SNIPPET 1200 249 SNIPPET_NOT_RELEVANT 23986871
ACTION SNIPPET 1200 252 SNIPPET_NOT_RELEVANT 40246695
ACTION SNIPPET 1200 255 SNIPPET_NOT_RELEVANT 35912330
ACTION SNIPPET 1200 258 SNIPPET_NOT_RELEVANT 126792584
ACTION SNIPPET 1200 261 SNIPPET_NOT_RELEVANT 74735374
ACTION SNIPPET 1200 264 SNIPPET_NOT_RELEVANT 51876930
ACTION SNIPPET 1200 267 SNIPPET_NOT_RELEVANT 59921752
ACTION SNIPPET 1200 270 SNIPPET_NOT_RELEVANT 155136930
ACTION SNIPPET 1200 273 SNIPPET_NOT_RELEVANT 2540501
ACTION SNIPPET 1200 276 SNIPPET_NOT_RELEVANT 164478023
ACTION SNIPPET 1200 279 SNIPPET_NOT_RELEVANT 66254228
ACTION SNIPPET 1200 282 SNIPPET_NOT_RELEVANT 37003054
ACTION SNIPPET 1200 285 SNIPPET_NOT_RELEVANT 16860071
ACTION SNIPPET 1200 288 SNIPPET_NOT_RELEVANT 115364007
ACTION SNIPPET 1200 291 SNIPPET_NOT_RELEVANT 2821728
ACTION SNIPPET 1200 294 SNIPPET_NOT_RELEVANT 60751450
ACTION SNIPPET 1200 297 SNIPPET_NOT_RELEVANT 152833344
ACTION SNIPPET 1200 300 SNIPPET_NOT_RELEVANT 133854259
ACTION SNIPPET 1200 303 SNIPPET_NOT_RELEVANT 129218790
ACTION SNIPPET 1200 306 SNIPPET_NOT_RELEVANT 115391852
ACTION SNIPPET 1200 309 SNIPPET_NOT_RELEVANT 27482153
ACTION SNIPPET 1200 312 SNIPPET_NOT_RELEVANT 2576486
ACTION SNIPPET 1200 315 SNIPPET_NOT_RELEVANT 73322234
ACTION SNIPPET 1200 318 SNIPPET_NOT_RELEVANT 88966532
ACTION SNIPPET 1200 321 SNIPPET_NOT_RELEVANT 51957015
ACTION SNIPPET 1200 324 SNIPPET_NOT_RELEVANT 142199322
ACTION SNIPPET 1200 327 SNIPPET_NOT_RELEVANT 2606145
ACTION SNIPPET 1200 330 SNIPPET_NOT_RELEVANT 50069606
ACTION SNIPPET 1200 333 SNIPPET_NOT_RELEVANT 61839599
ACTION QUERY 1200 343 inancial literacy AND (yearPublished>=2018 AND yearPublished<=2025)
ACTION SERP 1200 348 EXAMINE_SERP
ACTION SNIPPET 1200 351 SNIPPET_NOT_RELEVANT 2514205
ACTION SNIPPET 1200 354 SNIPPET_NOT_RELEVANT 108235553
ACTION SNIPPET 1200 357 SNIPPET_NOT_RELEVANT 123369755
ACTION SNIPPET 1200 360 SNIPPET_NOT_RELEVANT 18818680
ACTION SNIPPET 1200 363 SNIPPET_NOT_RELEVANT 80043934
ACTION SNIPPET 1200 366 SNIPPET_NOT_RELEVANT 66017661
ACTION SNIPPET 1200 369 SNIPPET_NOT_RELEVANT 61449294
ACTION SNIPPET 1200 372 SNIPPET_NOT_RELEVANT 4647279
ACTION SNIPPET 1200 375 SNIPPET_NOT_RELEVANT 8205868
ACTION SNIPPET 1200 378 SNIPPET_NOT_RELEVANT 256939
ACTION SNIPPET 1200 381 SNIPPET_NOT_RELEVANT 17808007
ACTION SNIPPET 1200 384 SNIPPET_NOT_RELEVANT 40091879
ACTION SNIPPET 1200 387 SNIPPET_NOT_RELEVANT 2630871
ACTION SNIPPET 1200 390 SNIPPET_NOT_RELEVANT 153563357
ACTION SNIPPET 1200 393 SNIPPET_NOT_RELEVANT 18874018
ACTION SNIPPET 1200 396 SNIPPET_NOT_RELEVANT 8697572
ACTION SNIPPET 1200 399 SNIPPET_NOT_RELEVANT 6101800
ACTION SNIPPET 1200 402 SNIPPET_NOT_RELEVANT 98867076
ACTION SNIPPET 1200 405 SNIPPET_NOT_RELEVANT 146692896
ACTION SNIPPET 1200 408 SNIPPET_NOT_RELEVANT 19225024
ACTION SNIPPET 1200 411 SNIPPET_NOT_RELEVANT 126393837
ACTION SNIPPET 1200 414 SNIPPET_NOT_RELEVANT 131204826
ACTION SNIPPET 1200 417 SNIPPET_NOT_RELEVANT 78434829
ACTION SNIPPET 1200 420 SNIPPET_NOT_RELEVANT 136971835
ACTION SNIPPET 1200 423 SNIPPET_NOT_RELEVANT 11466682
ACTION SNIPPET 1200 426 SNIPPET_NOT_RELEVANT 63573014
ACTION SNIPPET 1200 429 SNIPPET_NOT_RELEVANT 17811678
ACTION SNIPPET 1200 432 SNIPPET_NOT_RELEVANT 161330768
ACTION SNIPPET 1200 435 SNIPPET_NOT_RELEVANT 155446828
ACTION SNIPPET 1200 438 SNIPPET_NOT_RELEVANT 6994339
ACTION SNIPPET 1200 441 SNIPPET_NOT_RELEVANT 69240973
ACTION SNIPPET 1200 444 SNIPPET_NOT_RELEVANT 78812225
ACTION QUERY 1200 454 cademic performance AND (yearPublished>=2010 AND yearPublished<=2024)
ACTION SERP 1200 459 EXAMINE_SERP
ACTION SNIPPET 1200 462 SNIPPET_NOT_RELEVANT 107181183
ACTION SNIPPET 1200 465 SNIPPET_NOT_RELEVANT 84317291
ACTION SNIPPET 1200 468 SNIPPET_NOT_RELEVANT 74727449
ACTION SNIPPET 1200 471 SNIPPET_NOT_RELEVANT 151370611
ACTION SNIPPET 1200 474 SNIPPET_NOT_RELEVANT 74725333
ACTION SNIPPET 1200 477 SNIPPET_NOT_RELEVANT 11602642
ACTION SNIPPET 1200 480 SNIPPET_NOT_RELEVANT 86048880
ACTION SNIPPET 1200 483 SNIPPET_NOT_RELEVANT 42935251
ACTION SNIPPET 1200 486 SNIPPET_NOT_RELEVANT 71457313
ACTION SNIPPET 1200 489 SNIPPET_NOT_RELEVANT 39987017
ACTION SNIPPET 1200 492 SNIPPET_NOT_RELEVANT 67246126
ACTION SNIPPET 1200 495 SNIPPET_NOT_RELEVANT 31876838
ACTION SNIPPET 1200 498 SNIPPET_NOT_RELEVANT 136672182
ACTION SNIPPET 1200 501 SNIPPET_NOT_RELEVANT 158267397
ACTION SNIPPET 1200 504 SNIPPET_NOT_RELEVANT 75527849
ACTION SNIPPET 1200 507 SNIPPET_NOT_RELEVANT 31403233
ACTION SNIPPET 1200 510 SNIPPET_NOT_RELEVANT 7466822
ACTION SNIPPET 1200 513 SNIPPET_NOT_RELEVANT 5219232
ACTION SNIPPET 1200 516 SNIPPET_NOT_RELEVANT 18513402
ACTION SNIPPET 1200 519 SNIPPET_NOT_RELEVANT 67839112
ACTION SNIPPET 1200 522 SNIPPET_NOT_RELEVANT 3099799
ACTION SNIPPET 1200 525 SNIPPET_NOT_RELEVANT 69673181
ACTION SNIPPET 1200 528 SNIPPET_NOT_RELEVANT 26690255
ACTION SNIPPET 1200 531 SNIPPET_NOT_RELEVANT 99044465
ACTION SNIPPET 1200 534 SNIPPET_NOT_RELEVANT 18492757
ACTION SNIPPET 1200 537 SNIPPET_NOT_RELEVANT 70298541
ACTION SNIPPET 1200 540 SNIPPET_NOT_RELEVANT 70451863
ACTION SNIPPET 1200 543 SNIPPET_NOT_RELEVANT 46206210
ACTION SNIPPET 1200 546 SNIPPET_NOT_RELEVANT 3146219
ACTION SNIPPET 1200 549 SNIPPET_NOT_RELEVANT 74918078
ACTION SNIPPET 1200 552 SNIPPET_NOT_RELEVANT 2751315
ACTION SNIPPET 1200 555 SNIPPET_NOT_RELEVANT 45611533
ACTION QUERY 1200 565 tudent performance AND (yearPublished>=1950 AND yearPublished<=2025)
ACTION SERP 1200 570 EXAMINE_SERP
ACTION SNIPPET 1200 573 SNIPPET_NOT_RELEVANT 49600707
ACTION SNIPPET 1200 576 SNIPPET_NOT_RELEVANT 71998419
ACTION SNIPPET 1200 579 SNIPPET_NOT_RELEVANT 20552665
ACTION SNIPPET 1200 582 SNIPPET_NOT_RELEVANT 23986871
ACTION SNIPPET 1200 585 SNIPPET_NOT_RELEVANT 40246695
ACTION SNIPPET 1200 588 SNIPPET_NOT_RELEVANT 35912330
ACTION SNIPPET 1200 591 SNIPPET_NOT_RELEVANT 126792584
ACTION SNIPPET 1200 594 SNIPPET_NOT_RELEVANT 74735374
ACTION SNIPPET 1200 597 SNIPPET_NOT_RELEVANT 84317291
ACTION SNIPPET 1200 600 SNIPPET_NOT_RELEVANT 74727449
ACTION SNIPPET 1200 603 SNIPPET_NOT_RELEVANT 151370611
ACTION SNIPPET 1200 606 SNIPPET_NOT_RELEVANT 74725333
ACTION SNIPPET 1200 609 SNIPPET_NOT_RELEVANT 11602642
ACTION SNIPPET 1200 612 SNIPPET_NOT_RELEVANT 86048880
ACTION SNIPPET 1200 615 SNIPPET_NOT_RELEVANT 42935251
ACTION SNIPPET 1200 618 SNIPPET_NOT_RELEVANT 71457313
ACTION SNIPPET 1200 621 SNIPPET_NOT_RELEVANT 39987017
ACTION SNIPPET 1200 624 SNIPPET_NOT_RELEVANT 67246126
ACTION SNIPPET 1200 627 SNIPPET_NOT_RELEVANT 31876838
ACTION SNIPPET 1200 630 SNIPPET_NOT_RELEVANT 136672182
ACTION SNIPPET 1200 633 SNIPPET_NOT_RELEVANT 158267397
ACTION SNIPPET 1200 636 SNIPPET_NOT_RELEVANT 75527849
ACTION SNIPPET 1200 639 SNIPPET_NOT_RELEVANT 31403233
ACTION SNIPPET 1200 642 SNIPPET_NOT_RELEVANT 5219232
ACTION SNIPPET 1200 645 SNIPPET_NOT_RELEVANT 7466822
ACTION SNIPPET 1200 648 SNIPPET_NOT_RELEVANT 18513402
ACTION SNIPPET 1200 651 SNIPPET_NOT_RELEVANT 67839112
ACTION SNIPPET 1200 654 SNIPPET_NOT_RELEVANT 3099799
ACTION SNIPPET 1200 657 SNIPPET_NOT_RELEVANT 69673181
ACTION SNIPPET 1200 660 SNIPPET_NOT_RELEVANT 26690255
ACTION SNIPPET 1200 663 SNIPPET_NOT_RELEVANT 99044465
ACTION SNIPPET 1200 666 SNIPPET_NOT_RELEVANT 18492757
ACTION QUERY 1200 676 mportance of school contribution in education AND (yearPublished>=2014 AND yearPublished<=2025)
ACTION SERP 1200 681 EXAMINE_SERP
ACTION SNIPPET 1200 684 SNIPPET_NOT_RELEVANT 9761835
ACTION SNIPPET 1200 687 SNIPPET_NOT_RELEVANT 77945920
ACTION SNIPPET 1200 690 SNIPPET_NOT_RELEVANT 132315176
ACTION SNIPPET 1200 693 SNIPPET_NOT_RELEVANT 36320655
ACTION SNIPPET 1200 696 SNIPPET_NOT_RELEVANT 59279335
ACTION SNIPPET 1200 699 SNIPPET_NOT_RELEVANT 7456037
ACTION SNIPPET 1200 702 SNIPPET_NOT_RELEVANT 149869219
ACTION SNIPPET 1200 705 SNIPPET_NOT_RELEVANT 152368471
ACTION SNIPPET 1200 708 SNIPPET_NOT_RELEVANT 83903334
ACTION SNIPPET 1200 711 SNIPPET_NOT_RELEVANT 51668732
ACTION SNIPPET 1200 714 SNIPPET_NOT_RELEVANT 69817221
ACTION SNIPPET 1200 717 SNIPPET_NOT_RELEVANT 138660483
ACTION SNIPPET 1200 720 SNIPPET_NOT_RELEVANT 22054308
ACTION SNIPPET 1200 723 SNIPPET_NOT_RELEVANT 8218845
ACTION SNIPPET 1200 726 SNIPPET_NOT_RELEVANT 9372818
ACTION SNIPPET 1200 729 SNIPPET_NOT_RELEVANT 65434643
ACTION SNIPPET 1200 732 SNIPPET_NOT_RELEVANT 121573958
ACTION SNIPPET 1200 735 SNIPPET_NOT_RELEVANT 25029173
ACTION SNIPPET 1200 738 SNIPPET_NOT_RELEVANT 63207645
ACTION SNIPPET 1200 741 SNIPPET_NOT_RELEVANT 82352165
ACTION SNIPPET 1200 744 SNIPPET_NOT_RELEVANT 69314565
ACTION SNIPPET 1200 747 SNIPPET_NOT_RELEVANT 66842114
ACTION SNIPPET 1200 750 SNIPPET_NOT_RELEVANT 139422093
ACTION SNIPPET 1200 753 SNIPPET_NOT_RELEVANT 11587849
ACTION SNIPPET 1200 756 SNIPPET_NOT_RELEVANT 162443977
ACTION SNIPPET 1200 759 SNIPPET_NOT_RELEVANT 164938935
ACTION SNIPPET 1200 762 SNIPPET_NOT_RELEVANT 147841263
ACTION SNIPPET 1200 765 SNIPPET_NOT_RELEVANT 64821907
ACTION SNIPPET 1200 768 SNIPPET_NOT_RELEVANT 160948258
ACTION SNIPPET 1200 771 SNIPPET_NOT_RELEVANT 7771806
ACTION SNIPPET 1200 774 SNIPPET_NOT_RELEVANT 126928017
ACTION SNIPPET 1200 777 SNIPPET_NOT_RELEVANT 155071825
ACTION QUERY 1200 787 inancial literacy AND (yearPublished>=1959 AND yearPublished<=2025)
ACTION SERP 1200 792 EXAMINE_SERP
ACTION SNIPPET 1200 795 SNIPPET_NOT_RELEVANT 2514205
ACTION SNIPPET 1200 798 SNIPPET_NOT_RELEVANT 108235553
ACTION SNIPPET 1200 801 SNIPPET_NOT_RELEVANT 123369755
ACTION SNIPPET 1200 804 SNIPPET_NOT_RELEVANT 18818680
ACTION SNIPPET 1200 807 SNIPPET_NOT_RELEVANT 80043934
ACTION SNIPPET 1200 810 SNIPPET_NOT_RELEVANT 66017661
ACTION SNIPPET 1200 813 SNIPPET_NOT_RELEVANT 61449294
ACTION SNIPPET 1200 816 SNIPPET_NOT_RELEVANT 4647279
ACTION SNIPPET 1200 819 SNIPPET_NOT_RELEVANT 8205868
ACTION SNIPPET 1200 822 SNIPPET_NOT_RELEVANT 256939
ACTION SNIPPET 1200 825 SNIPPET_NOT_RELEVANT 17808007
ACTION SNIPPET 1200 828 SNIPPET_NOT_RELEVANT 40091879
ACTION SNIPPET 1200 831 SNIPPET_NOT_RELEVANT 2630871
ACTION SNIPPET 1200 834 SNIPPET_NOT_RELEVANT 153563357
ACTION SNIPPET 1200 837 SNIPPET_NOT_RELEVANT 18874018
ACTION SNIPPET 1200 840 SNIPPET_NOT_RELEVANT 8697572
ACTION SNIPPET 1200 843 SNIPPET_NOT_RELEVANT 6101800
ACTION SNIPPET 1200 846 SNIPPET_NOT_RELEVANT 98867076
ACTION SNIPPET 1200 849 SNIPPET_NOT_RELEVANT 146692896
ACTION SNIPPET 1200 852 SNIPPET_NOT_RELEVANT 19225024
ACTION SNIPPET 1200 855 SNIPPET_NOT_RELEVANT 126393837
ACTION SNIPPET 1200 858 SNIPPET_NOT_RELEVANT 131204826
ACTION SNIPPET 1200 861 SNIPPET_NOT_RELEVANT 78434829
ACTION SNIPPET 1200 864 SNIPPET_NOT_RELEVANT 136971835
ACTION SNIPPET 1200 867 SNIPPET_NOT_RELEVANT 11466682
ACTION SNIPPET 1200 870 SNIPPET_NOT_RELEVANT 63573014
ACTION SNIPPET 1200 873 SNIPPET_NOT_RELEVANT 17811678
ACTION SNIPPET 1200 876 SNIPPET_NOT_RELEVANT 161330768
ACTION SNIPPET 1200 879 SNIPPET_NOT_RELEVANT 155446828
ACTION SNIPPET 1200 882 SNIPPET_NOT_RELEVANT 6994339
ACTION SNIPPET 1200 885 SNIPPET_NOT_RELEVANT 69240973
ACTION SNIPPET 1200 888 SNIPPET_NOT_RELEVANT 78812225
ACTION QUERY 1200 898 inancial literacy AND (yearPublished>=2015 AND yearPublished<=2025)
ACTION SERP 1200 903 EXAMINE_SERP
ACTION SNIPPET 1200 906 SNIPPET_NOT_RELEVANT 2514205
ACTION SNIPPET 1200 909 SNIPPET_NOT_RELEVANT 108235553
ACTION SNIPPET 1200 912 SNIPPET_NOT_RELEVANT 123369755
ACTION SNIPPET 1200 915 SNIPPET_NOT_RELEVANT 18818680
ACTION SNIPPET 1200 918 SNIPPET_NOT_RELEVANT 80043934
ACTION SNIPPET 1200 921 SNIPPET_NOT_RELEVANT 66017661
ACTION SNIPPET 1200 924 SNIPPET_NOT_RELEVANT 61449294
ACTION SNIPPET 1200 927 SNIPPET_NOT_RELEVANT 4647279
ACTION SNIPPET 1200 930 SNIPPET_NOT_RELEVANT 8205868
ACTION SNIPPET 1200 933 SNIPPET_NOT_RELEVANT 256939
ACTION SNIPPET 1200 936 SNIPPET_NOT_RELEVANT 17808007
ACTION SNIPPET 1200 939 SNIPPET_NOT_RELEVANT 40091879
ACTION SNIPPET 1200 942 SNIPPET_NOT_RELEVANT 2630871
ACTION SNIPPET 1200 945 SNIPPET_NOT_RELEVANT 153563357
ACTION SNIPPET 1200 948 SNIPPET_NOT_RELEVANT 18874018
ACTION SNIPPET 1200 951 SNIPPET_NOT_RELEVANT 8697572
ACTION SNIPPET 1200 954 SNIPPET_NOT_RELEVANT 6101800
ACTION SNIPPET 1200 957 SNIPPET_NOT_RELEVANT 98867076
ACTION SNIPPET 1200 960 SNIPPET_NOT_RELEVANT 146692896
ACTION SNIPPET 1200 963 SNIPPET_NOT_RELEVANT 19225024
ACTION SNIPPET 1200 966 SNIPPET_NOT_RELEVANT 126393837
ACTION SNIPPET 1200 969 SNIPPET_NOT_RELEVANT 131204826
ACTION SNIPPET 1200 972 SNIPPET_NOT_RELEVANT 78434829
ACTION SNIPPET 1200 975 SNIPPET_NOT_RELEVANT 136971835
ACTION SNIPPET 1200 978 SNIPPET_NOT_RELEVANT 11466682
ACTION SNIPPET 1200 981 SNIPPET_NOT_RELEVANT 63573014
ACTION SNIPPET 1200 984 SNIPPET_NOT_RELEVANT 17811678
ACTION SNIPPET 1200 987 SNIPPET_NOT_RELEVANT 161330768
ACTION SNIPPET 1200 990 SNIPPET_NOT_RELEVANT 155446828
ACTION SNIPPET 1200 993 SNIPPET_NOT_RELEVANT 6994339
ACTION SNIPPET 1200 996 SNIPPET_NOT_RELEVANT 69240973
ACTION SNIPPET 1200 999 SNIPPET_NOT_RELEVANT 78812225
ACTION QUERY 1200 1009 mportance of school contribution for students financial well being AND yearPublished>=2023 AND yearPublished<=2025
ACTION SERP 1200 1014 EXAMINE_SERP
ACTION SNIPPET 1200 1017 SNIPPET_NOT_RELEVANT 74707147
ACTION SNIPPET 1200 1020 SNIPPET_NOT_RELEVANT 125816519
ACTION SNIPPET 1200 1023 SNIPPET_NOT_RELEVANT 31204084
ACTION SNIPPET 1200 1026 SNIPPET_NOT_RELEVANT 86748065
ACTION SNIPPET 1200 1029 SNIPPET_NOT_RELEVANT 48107631
ACTION SNIPPET 1200 1032 SNIPPET_NOT_RELEVANT 70313248
ACTION SNIPPET 1200 1035 SNIPPET_NOT_RELEVANT 75304888
ACTION SNIPPET 1200 1038 SNIPPET_NOT_RELEVANT 138545741
ACTION SNIPPET 1200 1041 SNIPPET_NOT_RELEVANT 11416223
ACTION SNIPPET 1200 1044 SNIPPET_NOT_RELEVANT 136971835
ACTION SNIPPET 1200 1047 SNIPPET_NOT_RELEVANT 153506637
ACTION SNIPPET 1200 1050 SNIPPET_NOT_RELEVANT 160666861
ACTION SNIPPET 1200 1053 SNIPPET_NOT_RELEVANT 69454971
ACTION SNIPPET 1200 1056 SNIPPET_NOT_RELEVANT 156069902
ACTION SNIPPET 1200 1059 SNIPPET_NOT_RELEVANT 158732353
ACTION SNIPPET 1200 1062 SNIPPET_NOT_RELEVANT 37996548
ACTION SNIPPET 1200 1065 SNIPPET_NOT_RELEVANT 10995101
ACTION SNIPPET 1200 1068 SNIPPET_NOT_RELEVANT 140495950
ACTION SNIPPET 1200 1071 SNIPPET_NOT_RELEVANT 37662990
ACTION SNIPPET 1200 1074 SNIPPET_NOT_RELEVANT 146421110
ACTION SNIPPET 1200 1077 SNIPPET_NOT_RELEVANT 155131477
ACTION SNIPPET 1200 1080 SNIPPET_NOT_RELEVANT 37997906
ACTION SNIPPET 1200 1083 SNIPPET_NOT_RELEVANT 148410527
ACTION SNIPPET 1200 1086 SNIPPET_NOT_RELEVANT 159497160
ACTION SNIPPET 1200 1089 SNIPPET_NOT_RELEVANT 145467950
ACTION SNIPPET 1200 1092 SNIPPET_NOT_RELEVANT 37156013
ACTION SNIPPET 1200 1095 SNIPPET_NOT_RELEVANT 59354485
ACTION SNIPPET 1200 1098 SNIPPET_NOT_RELEVANT 91393043
ACTION SNIPPET 1200 1101 SNIPPET_NOT_RELEVANT 155071825
ACTION SNIPPET 1200 1104 SNIPPET_NOT_RELEVANT 58708929
ACTION SNIPPET 1200 1107 SNIPPET_NOT_RELEVANT 68375909
ACTION SNIPPET 1200 1110 SNIPPET_NOT_RELEVANT 31634556
ACTION QUERY 1200 1120 inancial literacy AND (yearPublished>=2013 AND yearPublished<=2025)
ACTION SERP 1200 1125 EXAMINE_SERP
ACTION SNIPPET 1200 1128 SNIPPET_NOT_RELEVANT 2514205
ACTION SNIPPET 1200 1131 SNIPPET_NOT_RELEVANT 108235553
ACTION SNIPPET 1200 1134 SNIPPET_NOT_RELEVANT 123369755
ACTION SNIPPET 1200 1137 SNIPPET_NOT_RELEVANT 18818680
ACTION SNIPPET 1200 1140 SNIPPET_NOT_RELEVANT 80043934
ACTION SNIPPET 1200 1143 SNIPPET_NOT_RELEVANT 66017661
ACTION SNIPPET 1200 1146 SNIPPET_NOT_RELEVANT 61449294
ACTION SNIPPET 1200 1149 SNIPPET_NOT_RELEVANT 4647279
ACTION SNIPPET 1200 1152 SNIPPET_NOT_RELEVANT 8205868
ACTION SNIPPET 1200 1155 SNIPPET_NOT_RELEVANT 256939
ACTION SNIPPET 1200 1158 SNIPPET_NOT_RELEVANT 17808007
ACTION SNIPPET 1200 1161 SNIPPET_NOT_RELEVANT 40091879
ACTION SNIPPET 1200 1164 SNIPPET_NOT_RELEVANT 2630871
ACTION SNIPPET 1200 1167 SNIPPET_NOT_RELEVANT 153563357
ACTION SNIPPET 1200 1170 SNIPPET_NOT_RELEVANT 18874018
ACTION SNIPPET 1200 1173 SNIPPET_NOT_RELEVANT 8697572
ACTION SNIPPET 1200 1176 SNIPPET_NOT_RELEVANT 6101800
ACTION SNIPPET 1200 1179 SNIPPET_NOT_RELEVANT 98867076
ACTION SNIPPET 1200 1182 SNIPPET_NOT_RELEVANT 146692896
ACTION SNIPPET 1200 1185 SNIPPET_NOT_RELEVANT 19225024
ACTION SNIPPET 1200 1188 SNIPPET_NOT_RELEVANT 126393837
ACTION SNIPPET 1200 1191 SNIPPET_NOT_RELEVANT 131204826
ACTION SNIPPET 1200 1194 SNIPPET_NOT_RELEVANT 78434829
ACTION SNIPPET 1200 1197 SNIPPET_NOT_RELEVANT 136971835
ACTION SNIPPET 1200 1200 SNIPPET_NOT_RELEVANT 11466682
INFO SUMMARY 
INFO TOTAL_QUERIES_ISSUED 11
