ACTION START 1200 0 START
ACTION QUERY 1200 10 Cabo Delgado port
ACTION SERP 1200 15 EXAMINE_SERP
ACTION SNIPPET 1200 138 SNIPPET_NOT_RELEVANT 4222682
ACTION SNIPPET 1200 141 SNIPPET_NOT_RELEVANT 45376895
ACTION SNIPPET 1200 144 SNIPPET_NOT_RELEVANT 122132258
ACTION SNIPPET 1200 147 SNIPPET_NOT_RELEVANT 26962863
ACTION SNIPPET 1200 150 SNIPPET_NOT_RELEVANT 121525436
ACTION SNIPPET 1200 153 SNIPPET_NOT_RELEVANT 44691452
ACTION SNIPPET 1200 156 SNIPPET_NOT_RELEVANT 44473199
ACTION SNIPPET 1200 159 SNIPPET_NOT_RELEVANT 19982641
ACTION SNIPPET 1200 162 SNIPPET_NOT_RELEVANT 148530780
ACTION SNIPPET 1200 165 SNIPPET_NOT_RELEVANT 140049791
ACTION SNIPPET 1200 168 SNIPPET_NOT_RELEVANT 131515120
ACTION SNIPPET 1200 171 SNIPPET_NOT_RELEVANT 82346386
ACTION SNIPPET 1200 174 SNIPPET_NOT_RELEVANT 19893290
ACTION SNIPPET 1200 177 SNIPPET_NOT_RELEVANT 4222436
ACTION SNIPPET 1200 180 SNIPPET_NOT_RELEVANT 64916784
ACTION SNIPPET 1200 183 SNIPPET_NOT_RELEVANT 45398907
ACTION SNIPPET 1200 186 SNIPPET_NOT_RELEVANT 45604551
ACTION SNIPPET 1200 189 SNIPPET_NOT_RELEVANT 17930028
ACTION SNIPPET 1200 192 SNIPPET_NOT_RELEVANT 109793698
ACTION SNIPPET 1200 195 SNIPPET_NOT_RELEVANT 112585063
ACTION SNIPPET 1200 198 SNIPPET_NOT_RELEVANT 10652779
ACTION SNIPPET 1200 201 SNIPPET_NOT_RELEVANT 145335584
ACTION SNIPPET 1200 204 SNIPPET_NOT_RELEVANT 44786851
ACTION SNIPPET 1200 207 SNIPPET_NOT_RELEVANT 6102225
ACTION SNIPPET 1200 210 SNIPPET_NOT_RELEVANT 67222557
ACTION SNIPPET 1200 213 SNIPPET_NOT_RELEVANT 161316091
ACTION SNIPPET 1200 216 SNIPPET_NOT_RELEVANT 40494483
ACTION SNIPPET 1200 219 SNIPPET_NOT_RELEVANT 125907988
ACTION SNIPPET 1200 222 SNIPPET_NOT_RELEVANT 126341472
ACTION QUERY 1200 232 investigation AND (yearPublished>=1990 AND yearPublished<=2025)
ACTION SERP 1200 237 EXAMINE_SERP
ACTION SNIPPET 1200 240 SNIPPET_NOT_RELEVANT 131430687
ACTION SNIPPET 1200 243 SNIPPET_NOT_RELEVANT 27067849
ACTION SNIPPET 1200 246 SNIPPET_NOT_RELEVANT 139990892
ACTION SNIPPET 1200 249 SNIPPET_NOT_RELEVANT 25034705
ACTION SNIPPET 1200 252 SNIPPET_NOT_RELEVANT 138574964
ACTION SNIPPET 1200 255 SNIPPET_NOT_RELEVANT 44477115
ACTION SNIPPET 1200 258 SNIPPET_NOT_RELEVANT 140015259
ACTION SNIPPET 1200 261 SNIPPET_NOT_RELEVANT 133310926
ACTION SNIPPET 1200 264 SNIPPET_NOT_RELEVANT 149955843
ACTION SNIPPET 1200 267 SNIPPET_NOT_RELEVANT 8803222
ACTION SNIPPET 1200 270 SNIPPET_NOT_RELEVANT 113757540
ACTION SNIPPET 1200 273 SNIPPET_NOT_RELEVANT 71457772
ACTION SNIPPET 1200 276 SNIPPET_NOT_RELEVANT 347691
ACTION SNIPPET 1200 279 SNIPPET_NOT_RELEVANT 48106734
ACTION SNIPPET 1200 282 SNIPPET_NOT_RELEVANT 9783944
ACTION SNIPPET 1200 285 SNIPPET_NOT_RELEVANT 8362412
ACTION SNIPPET 1200 288 SNIPPET_NOT_RELEVANT 10204587
ACTION SNIPPET 1200 291 SNIPPET_NOT_RELEVANT 125470755
ACTION SNIPPET 1200 294 SNIPPET_NOT_RELEVANT 26874416
ACTION SNIPPET 1200 297 SNIPPET_NOT_RELEVANT 18503984
ACTION SNIPPET 1200 300 SNIPPET_NOT_RELEVANT 26665760
ACTION SNIPPET 1200 303 SNIPPET_NOT_RELEVANT 86976653
ACTION SNIPPET 1200 306 SNIPPET_NOT_RELEVANT 142947041
ACTION SNIPPET 1200 309 SNIPPET_NOT_RELEVANT 112706857
ACTION SNIPPET 1200 312 SNIPPET_NOT_RELEVANT 63342266
ACTION SNIPPET 1200 315 SNIPPET_NOT_RELEVANT 124311387
ACTION SNIPPET 1200 318 SNIPPET_NOT_RELEVANT 163397509
ACTION SNIPPET 1200 321 SNIPPET_NOT_RELEVANT 157267152
ACTION SNIPPET 1200 324 SNIPPET_NOT_RELEVANT 40699069
ACTION SNIPPET 1200 327 SNIPPET_NOT_RELEVANT 11164022
ACTION SNIPPET 1200 330 SNIPPET_NOT_RELEVANT 77604990
ACTION SNIPPET 1200 333 SNIPPET_NOT_RELEVANT 160673565
ACTION QUERY 1200 343 port AND (yearPublished>=2016 AND yearPublished<=2024)
ACTION SERP 1200 348 EXAMINE_SERP
ACTION SNIPPET 1200 351 SNIPPET_NOT_RELEVANT 90068704
ACTION SNIPPET 1200 354 SNIPPET_NOT_RELEVANT 40398238
ACTION SNIPPET 1200 357 SNIPPET_NOT_RELEVANT 44975613
ACTION SNIPPET 1200 360 SNIPPET_NOT_RELEVANT 121373696
ACTION SNIPPET 1200 363 SNIPPET_NOT_RELEVANT 115573405
ACTION SNIPPET 1200 366 SNIPPET_NOT_RELEVANT 61591664
ACTION SNIPPET 1200 369 SNIPPET_NOT_RELEVANT 123570901
ACTION SNIPPET 1200 372 SNIPPET_NOT_RELEVANT 78565829
ACTION SNIPPET 1200 375 SNIPPET_NOT_RELEVANT 131031604
ACTION SNIPPET 1200 378 SNIPPET_NOT_RELEVANT 7262220
ACTION SNIPPET 1200 381 SNIPPET_NOT_RELEVANT 84330456
ACTION SNIPPET 1200 384 SNIPPET_NOT_RELEVANT 20549875
ACTION SNIPPET 1200 387 SNIPPET_NOT_RELEVANT 23191204
ACTION SNIPPET 1200 390 SNIPPET_NOT_RELEVANT 130394831
ACTION SNIPPET 1200 393 SNIPPET_NOT_RELEVANT 86336689
ACTION SNIPPET 1200 396 SNIPPET_NOT_RELEVANT 58283201
ACTION SNIPPET 1200 399 SNIPPET_NOT_RELEVANT 2540569
ACTION SNIPPET 1200 402 SNIPPET_NOT_RELEVANT 140839446
ACTION SNIPPET 1200 405 SNIPPET_NOT_RELEVANT 139352104
ACTION SNIPPET 1200 408 SNIPPET_NOT_RELEVANT 121482275
ACTION SNIPPET 1200 411 SNIPPET_NOT_RELEVANT 158315021
ACTION SNIPPET 1200 414 SNIPPET_NOT_RELEVANT 140820571
ACTION SNIPPET 1200 417 SNIPPET_NOT_RELEVANT 2947442
ACTION SNIPPET 1200 420 SNIPPET_NOT_RELEVANT 70331891
ACTION SNIPPET 1200 423 SNIPPET_NOT_RELEVANT 125812988
ACTION SNIPPET 1200 426 SNIPPET_NOT_RELEVANT 33571141
ACTION SNIPPET 1200 429 SNIPPET_NOT_RELEVANT 153522605
ACTION SNIPPET 1200 432 SNIPPET_NOT_RELEVANT 71231042
ACTION SNIPPET 1200 435 SNIPPET_NOT_RELEVANT 138806201
ACTION SNIPPET 1200 438 SNIPPET_NOT_RELEVANT 141756509
ACTION SNIPPET 1200 441 SNIPPET_NOT_RELEVANT 127893053
ACTION SNIPPET 1200 444 SNIPPET_NOT_RELEVANT 36372221
ACTION QUERY 1200 454 ("Cabo Delgado" OR "Cabo Delgado Province" OR "Cabo Delgado Province" OR "Cabo Delgado" OR "Cabo Delgado" OR "Cabo Delgado" OR "Cabo Delgado" OR "Cabo Delgado") AND ("Port" OR "Port" OR "Port" OR "Port" OR "Port" OR "Port" OR "Port" OR "Port" OR "Port" OR "Port" OR "Port
ACTION SERP 1200 459 EXAMINE_SERP
ACTION SNIPPET 1200 462 SNIPPET_NOT_RELEVANT 143280921
ACTION SNIPPET 1200 465 SNIPPET_NOT_RELEVANT 158895903
ACTION SNIPPET 1200 468 SNIPPET_NOT_RELEVANT 151719475
ACTION SNIPPET 1200 471 SNIPPET_NOT_RELEVANT 125203665
ACTION SNIPPET 1200 474 SNIPPET_NOT_RELEVANT 156844631
ACTION SNIPPET 1200 477 SNIPPET_NOT_RELEVANT 8092031
ACTION SNIPPET 1200 480 SNIPPET_NOT_RELEVANT 77515902
ACTION SNIPPET 1200 483 SNIPPET_NOT_RELEVANT 46355445
ACTION SNIPPET 1200 486 SNIPPET_NOT_RELEVANT 121373696
ACTION SNIPPET 1200 489 SNIPPET_NOT_RELEVANT 79332627
ACTION SNIPPET 1200 492 SNIPPET_NOT_RELEVANT 90068704
ACTION SNIPPET 1200 495 SNIPPET_NOT_RELEVANT 40398238
ACTION SNIPPET 1200 498 SNIPPET_NOT_RELEVANT 14279598
ACTION SNIPPET 1200 501 SNIPPET_NOT_RELEVANT 44975613
ACTION SNIPPET 1200 504 SNIPPET_NOT_RELEVANT 115573405
ACTION SNIPPET 1200 507 SNIPPET_NOT_RELEVANT 61591664
ACTION SNIPPET 1200 510 SNIPPET_NOT_RELEVANT 123570901
ACTION SNIPPET 1200 513 SNIPPET_NOT_RELEVANT 78565829
ACTION SNIPPET 1200 516 SNIPPET_NOT_RELEVANT 126375269
ACTION SNIPPET 1200 519 SNIPPET_NOT_RELEVANT 131031604
ACTION SNIPPET 1200 522 SNIPPET_NOT_RELEVANT 7262220
ACTION SNIPPET 1200 525 SNIPPET_NOT_RELEVANT 84330456
ACTION SNIPPET 1200 528 SNIPPET_NOT_RELEVANT 20549875
ACTION SNIPPET 1200 531 SNIPPET_NOT_RELEVANT 122183832
ACTION SNIPPET 1200 534 SNIPPET_NOT_RELEVANT 23191204
ACTION SNIPPET 1200 537 SNIPPET_NOT_RELEVANT 130394831
ACTION SNIPPET 1200 540 SNIPPET_NOT_RELEVANT 86336689
ACTION SNIPPET 1200 543 SNIPPET_NOT_RELEVANT 58283201
ACTION SNIPPET 1200 546 SNIPPET_NOT_RELEVANT 2540569
ACTION SNIPPET 1200 549 SNIPPET_NOT_RELEVANT 45586546
ACTION SNIPPET 1200 552 SNIPPET_NOT_RELEVANT 140839446
ACTION SNIPPET 1200 555 SNIPPET_NOT_RELEVANT 139352104
ACTION QUERY 1200 565 fish AND (yearPublished>=2008 AND yearPublished<=2024)
ACTION SERP 1200 570 EXAMINE_SERP
ACTION SNIPPET 1200 573 SNIPPET_NOT_RELEVANT 131342794
ACTION SNIPPET 1200 576 SNIPPET_NOT_RELEVANT 69400990
ACTION SNIPPET 1200 579 SNIPPET_NOT_RELEVANT 149124395
ACTION SNIPPET 1200 582 SNIPPET_NOT_RELEVANT 17599354
ACTION SNIPPET 1200 585 SNIPPET_NOT_RELEVANT 62181
ACTION SNIPPET 1200 588 SNIPPET_NOT_RELEVANT 17536582
ACTION SNIPPET 1200 591 SNIPPET_NOT_RELEVANT 163646576
ACTION SNIPPET 1200 594 SNIPPET_NOT_RELEVANT 17480251
ACTION SNIPPET 1200 597 SNIPPET_NOT_RELEVANT 121373696
ACTION SNIPPET 1200 600 SNIPPET_NOT_RELEVANT 46352539
ACTION SNIPPET 1200 603 SNIPPET_NOT_RELEVANT 160674197
ACTION SNIPPET 1200 606 SNIPPET_NOT_RELEVANT 12058063
ACTION SNIPPET 1200 609 SNIPPET_NOT_RELEVANT 159684727
ACTION SNIPPET 1200 612 SNIPPET_NOT_RELEVANT 46997808
ACTION SNIPPET 1200 615 SNIPPET_NOT_RELEVANT 44607968
ACTION SNIPPET 1200 618 SNIPPET_NOT_RELEVANT 11911617
ACTION SNIPPET 1200 621 SNIPPET_NOT_RELEVANT 9491254
ACTION SNIPPET 1200 624 SNIPPET_NOT_RELEVANT 4632297
ACTION SNIPPET 1200 627 SNIPPET_NOT_RELEVANT 4632283
ACTION SNIPPET 1200 630 SNIPPET_NOT_RELEVANT 149656093
ACTION SNIPPET 1200 633 SNIPPET_NOT_RELEVANT 138465719
ACTION SNIPPET 1200 636 SNIPPET_NOT_RELEVANT 4630678
ACTION SNIPPET 1200 639 SNIPPET_NOT_RELEVANT 4968455
ACTION SNIPPET 1200 642 SNIPPET_NOT_RELEVANT 4056980
ACTION SNIPPET 1200 645 SNIPPET_NOT_RELEVANT 99199053
ACTION SNIPPET 1200 648 SNIPPET_NOT_RELEVANT 140061449
ACTION SNIPPET 1200 651 SNIPPET_NOT_RELEVANT 122818741
ACTION SNIPPET 1200 654 SNIPPET_NOT_RELEVANT 121803037
ACTION SNIPPET 1200 657 SNIPPET_NOT_RELEVANT 2957892
ACTION SNIPPET 1200 660 SNIPPET_NOT_RELEVANT 10490154
ACTION SNIPPET 1200 663 SNIPPET_NOT_RELEVANT 123177257
ACTION SNIPPET 1200 666 SNIPPET_NOT_RELEVANT 2972872
ACTION QUERY 1200 676 Portuguese Navy AND (yearPublished>=1962 AND yearPublished<=2024)
ACTION SERP 1200 681 EXAMINE_SERP
ACTION SNIPPET 1200 684 SNIPPET_NOT_RELEVANT 45519401
ACTION SNIPPET 1200 687 SNIPPET_NOT_RELEVANT 45501542
ACTION SNIPPET 1200 690 SNIPPET_NOT_RELEVANT 38021784
ACTION SNIPPET 1200 693 SNIPPET_NOT_RELEVANT 165203484
ACTION SNIPPET 1200 696 SNIPPET_NOT_RELEVANT 15124317
ACTION SNIPPET 1200 699 SNIPPET_NOT_RELEVANT 66932150
ACTION SNIPPET 1200 702 SNIPPET_NOT_RELEVANT 61865855
ACTION SNIPPET 1200 705 SNIPPET_NOT_RELEVANT 62808375
ACTION SNIPPET 1200 708 SNIPPET_NOT_RELEVANT 36955616
ACTION SNIPPET 1200 711 SNIPPET_NOT_RELEVANT 21350091
ACTION SNIPPET 1200 714 SNIPPET_NOT_RELEVANT 48203924
ACTION SNIPPET 1200 717 SNIPPET_NOT_RELEVANT 163545073
ACTION SNIPPET 1200 720 SNIPPET_NOT_RELEVANT 21341315
ACTION SNIPPET 1200 723 SNIPPET_NOT_RELEVANT 135593397
ACTION SNIPPET 1200 726 SNIPPET_NOT_RELEVANT 135001695
ACTION SNIPPET 1200 729 SNIPPET_NOT_RELEVANT 2109770
ACTION SNIPPET 1200 732 SNIPPET_NOT_RELEVANT 21351578
ACTION SNIPPET 1200 735 SNIPPET_NOT_RELEVANT 75003519
ACTION SNIPPET 1200 738 SNIPPET_NOT_RELEVANT 125173458
ACTION SNIPPET 1200 741 SNIPPET_NOT_RELEVANT 21345900
ACTION SNIPPET 1200 744 SNIPPET_NOT_RELEVANT 42994882
ACTION SNIPPET 1200 747 SNIPPET_NOT_RELEVANT 52745681
ACTION SNIPPET 1200 750 SNIPPET_NOT_RELEVANT 23154804
ACTION SNIPPET 1200 753 SNIPPET_NOT_RELEVANT 21345812
ACTION SNIPPET 1200 756 SNIPPET_NOT_RELEVANT 21333512
ACTION SNIPPET 1200 759 SNIPPET_NOT_RELEVANT 68554228
ACTION SNIPPET 1200 762 SNIPPET_NOT_RELEVANT 21344554
ACTION SNIPPET 1200 765 SNIPPET_NOT_RELEVANT 122725813
ACTION SNIPPET 1200 768 SNIPPET_NOT_RELEVANT 163065792
ACTION SNIPPET 1200 771 SNIPPET_NOT_RELEVANT 2110944
ACTION SNIPPET 1200 774 SNIPPET_NOT_RELEVANT 63367477
ACTION SNIPPET 1200 777 SNIPPET_NOT_RELEVANT 62297497
ACTION QUERY 1200 787 challenges AND (yearPublished>=2012 AND yearPublished<=2024)
ACTION SERP 1200 792 EXAMINE_SERP
ACTION SNIPPET 1200 795 SNIPPET_NOT_RELEVANT 25860463
ACTION SNIPPET 1200 798 SNIPPET_NOT_RELEVANT 59274956
ACTION SNIPPET 1200 801 SNIPPET_NOT_RELEVANT 109910718
ACTION SNIPPET 1200 804 SNIPPET_NOT_RELEVANT 8016949
ACTION SNIPPET 1200 807 SNIPPET_NOT_RELEVANT 52226597
ACTION SNIPPET 1200 810 SNIPPET_NOT_RELEVANT 8018054
ACTION SNIPPET 1200 813 SNIPPET_NOT_RELEVANT 157374287
ACTION SNIPPET 1200 816 SNIPPET_NOT_RELEVANT 156688382
ACTION SNIPPET 1200 819 SNIPPET_NOT_RELEVANT 44695526
ACTION SNIPPET 1200 822 SNIPPET_NOT_RELEVANT 153818626
ACTION SNIPPET 1200 825 SNIPPET_NOT_RELEVANT 123538748
ACTION SNIPPET 1200 828 SNIPPET_NOT_RELEVANT 131203591
ACTION SNIPPET 1200 831 SNIPPET_NOT_RELEVANT 63714160
ACTION SNIPPET 1200 834 SNIPPET_NOT_RELEVANT 135614027
ACTION SNIPPET 1200 837 SNIPPET_NOT_RELEVANT 43759065
ACTION SNIPPET 1200 840 SNIPPET_NOT_RELEVANT 9504212
ACTION SNIPPET 1200 843 SNIPPET_NOT_RELEVANT 137715944
ACTION SNIPPET 1200 846 SNIPPET_NOT_RELEVANT 132078787
ACTION SNIPPET 1200 849 SNIPPET_NOT_RELEVANT 15105381
ACTION SNIPPET 1200 852 SNIPPET_NOT_RELEVANT 164039185
ACTION SNIPPET 1200 855 SNIPPET_NOT_RELEVANT 137957555
ACTION SNIPPET 1200 858 SNIPPET_NOT_RELEVANT 24893237
ACTION SNIPPET 1200 861 SNIPPET_NOT_RELEVANT 138610312
ACTION SNIPPET 1200 864 SNIPPET_NOT_RELEVANT 7961591
ACTION SNIPPET 1200 867 SNIPPET_NOT_RELEVANT 153491410
ACTION SNIPPET 1200 870 SNIPPET_NOT_RELEVANT 132978064
ACTION SNIPPET 1200 873 SNIPPET_NOT_RELEVANT 127561463
ACTION SNIPPET 1200 876 SNIPPET_NOT_RELEVANT 122584806
ACTION SNIPPET 1200 879 SNIPPET_NOT_RELEVANT 40379723
ACTION SNIPPET 1200 882 SNIPPET_NOT_RELEVANT 164016843
ACTION SNIPPET 1200 885 SNIPPET_NOT_RELEVANT 164016719
ACTION SNIPPET 1200 888 SNIPPET_NOT_RELEVANT 123346415
ACTION QUERY 1200 898 challenges faced by ports AND (yearPublished>=2018 AND yearPublished<=2025)
ACTION SERP 1200 903 EXAMINE_SERP
ACTION SNIPPET 1200 906 SNIPPET_NOT_RELEVANT 140839446
ACTION SNIPPET 1200 909 SNIPPET_NOT_RELEVANT 132525769
ACTION SNIPPET 1200 912 SNIPPET_NOT_RELEVANT 150353453
ACTION SNIPPET 1200 915 SNIPPET_NOT_RELEVANT 130394831
ACTION SNIPPET 1200 918 SNIPPET_NOT_RELEVANT 19977265
ACTION SNIPPET 1200 921 SNIPPET_NOT_RELEVANT 73916659
ACTION SNIPPET 1200 924 SNIPPET_NOT_RELEVANT 144934753
ACTION SNIPPET 1200 927 SNIPPET_NOT_RELEVANT 107360980
ACTION SNIPPET 1200 930 SNIPPET_NOT_RELEVANT 78174510
ACTION SNIPPET 1200 933 SNIPPET_NOT_RELEVANT 44975613
ACTION SNIPPET 1200 936 SNIPPET_NOT_RELEVANT 19212143
ACTION SNIPPET 1200 939 SNIPPET_NOT_RELEVANT 66311073
ACTION SNIPPET 1200 942 SNIPPET_NOT_RELEVANT 4473414
ACTION SNIPPET 1200 945 SNIPPET_NOT_RELEVANT 71841723
ACTION SNIPPET 1200 948 SNIPPET_NOT_RELEVANT 69700045
ACTION SNIPPET 1200 951 SNIPPET_NOT_RELEVANT 125812988
ACTION SNIPPET 1200 954 SNIPPET_NOT_RELEVANT 57943176
ACTION SNIPPET 1200 957 SNIPPET_NOT_RELEVANT 162261564
ACTION SNIPPET 1200 960 SNIPPET_NOT_RELEVANT 152380817
ACTION SNIPPET 1200 963 SNIPPET_NOT_RELEVANT 8149839
ACTION SNIPPET 1200 966 SNIPPET_NOT_RELEVANT 33571141
ACTION SNIPPET 1200 969 SNIPPET_NOT_RELEVANT 25097456
ACTION SNIPPET 1200 972 SNIPPET_NOT_RELEVANT 63239938
ACTION SNIPPET 1200 975 SNIPPET_NOT_RELEVANT 17701018
ACTION SNIPPET 1200 978 SNIPPET_NOT_RELEVANT 39851527
ACTION SNIPPET 1200 981 SNIPPET_NOT_RELEVANT 122610125
ACTION SNIPPET 1200 984 SNIPPET_NOT_RELEVANT 7446771
ACTION SNIPPET 1200 987 SNIPPET_NOT_RELEVANT 123318164
ACTION SNIPPET 1200 990 SNIPPET_NOT_RELEVANT 61809225
ACTION SNIPPET 1200 993 SNIPPET_NOT_RELEVANT 134694237
ACTION SNIPPET 1200 996 SNIPPET_NOT_RELEVANT 123538748
ACTION SNIPPET 1200 999 SNIPPET_NOT_RELEVANT 164039185
ACTION SERP 1200 1004 EXAMINE_SERP
ACTION SNIPPET 1200 1007 SNIPPET_NOT_RELEVANT 140839446
ACTION QUERY 1200 1017 Portuguese cargo ship sank in Mozambique
ACTION SERP 1200 1022 EXAMINE_SERP
ACTION SNIPPET 1200 1025 SNIPPET_NOT_RELEVANT 8179385
ACTION SNIPPET 1200 1028 SNIPPET_NOT_RELEVANT 16957441
ACTION SNIPPET 1200 1031 SNIPPET_NOT_RELEVANT 69630450
ACTION SNIPPET 1200 1034 SNIPPET_NOT_RELEVANT 123447258
ACTION SNIPPET 1200 1037 SNIPPET_NOT_RELEVANT 12280324
ACTION SNIPPET 1200 1040 SNIPPET_NOT_RELEVANT 163601896
ACTION SNIPPET 1200 1043 SNIPPET_NOT_RELEVANT 24872789
ACTION SNIPPET 1200 1046 SNIPPET_NOT_RELEVANT 64889287
ACTION SNIPPET 1200 1049 SNIPPET_NOT_RELEVANT 10095083
ACTION SNIPPET 1200 1052 SNIPPET_NOT_RELEVANT 163618149
ACTION SNIPPET 1200 1055 SNIPPET_NOT_RELEVANT 21336728
ACTION SNIPPET 1200 1058 SNIPPET_NOT_RELEVANT 57812081
ACTION SNIPPET 1200 1061 SNIPPET_NOT_RELEVANT 61809225
ACTION SNIPPET 1200 1064 SNIPPET_NOT_RELEVANT 62574456
ACTION SNIPPET 1200 1067 SNIPPET_NOT_RELEVANT 152323466
ACTION SNIPPET 1200 1070 SNIPPET_NOT_RELEVANT 115493431
ACTION SNIPPET 1200 1073 SNIPPET_NOT_RELEVANT 127145444
ACTION SNIPPET 1200 1076 SNIPPET_NOT_RELEVANT 162379870
ACTION SNIPPET 1200 1079 SNIPPET_NOT_RELEVANT 18865229
ACTION SNIPPET 1200 1082 SNIPPET_NOT_RELEVANT 163368449
ACTION SNIPPET 1200 1085 SNIPPET_NOT_RELEVANT 8445685
ACTION SNIPPET 1200 1088 SNIPPET_NOT_RELEVANT 11013315
ACTION SNIPPET 1200 1091 SNIPPET_NOT_RELEVANT 129024319
ACTION SNIPPET 1200 1094 SNIPPET_NOT_RELEVANT 36395933
ACTION SNIPPET 1200 1097 SNIPPET_NOT_RELEVANT 348127
ACTION SNIPPET 1200 1100 SNIPPET_NOT_RELEVANT 158580023
ACTION SNIPPET 1200 1103 SNIPPET_NOT_RELEVANT 10938630
ACTION SNIPPET 1200 1106 SNIPPET_NOT_RELEVANT 84195435
ACTION SNIPPET 1200 1109 SNIPPET_NOT_RELEVANT 9910612
ACTION SNIPPET 1200 1112 SNIPPET_NOT_RELEVANT 145335584
ACTION SNIPPET 1200 1115 SNIPPET_NOT_RELEVANT 75672021
ACTION SNIPPET 1200 1118 SNIPPET_NOT_RELEVANT 40420953
ACTION SERP 1200 1123 EXAMINE_SERP
ACTION SNIPPET 1200 1126 SNIPPET_NOT_RELEVANT 8179385
ACTION QUERY 1200 1136 fish AND (yearPublished>=2020 AND yearPublished<=2024)
ACTION SERP 1200 1141 EXAMINE_SERP
ACTION SNIPPET 1200 1144 SNIPPET_NOT_RELEVANT 131342794
ACTION SNIPPET 1200 1147 SNIPPET_NOT_RELEVANT 69400990
ACTION SNIPPET 1200 1150 SNIPPET_NOT_RELEVANT 149124395
ACTION SNIPPET 1200 1153 SNIPPET_NOT_RELEVANT 17599354
ACTION SNIPPET 1200 1156 SNIPPET_NOT_RELEVANT 62181
ACTION SNIPPET 1200 1159 SNIPPET_NOT_RELEVANT 17536582
ACTION SNIPPET 1200 1162 SNIPPET_NOT_RELEVANT 163646576
ACTION SNIPPET 1200 1165 SNIPPET_NOT_RELEVANT 17480251
ACTION SNIPPET 1200 1168 SNIPPET_NOT_RELEVANT 121373696
ACTION SNIPPET 1200 1171 SNIPPET_NOT_RELEVANT 46352539
ACTION SNIPPET 1200 1174 SNIPPET_NOT_RELEVANT 160674197
ACTION SNIPPET 1200 1177 SNIPPET_NOT_RELEVANT 12058063
ACTION SNIPPET 1200 1180 SNIPPET_NOT_RELEVANT 159684727
ACTION SNIPPET 1200 1183 SNIPPET_NOT_RELEVANT 46997808
ACTION SNIPPET 1200 1186 SNIPPET_NOT_RELEVANT 44607968
ACTION SNIPPET 1200 1189 SNIPPET_NOT_RELEVANT 11911617
ACTION SNIPPET 1200 1192 SNIPPET_NOT_RELEVANT 9491254
ACTION SNIPPET 1200 1195 SNIPPET_NOT_RELEVANT 4632297
ACTION SNIPPET 1200 1198 SNIPPET_NOT_RELEVANT 4632283
