ACTION START 1200 0 START
ACTION SNIPPET 1200 105 SNIPPET_NOT_RELEVANT 83582506
ACTION SNIPPET 1200 108 SNIPPET_NOT_RELEVANT 129392216
ACTION SNIPPET 1200 111 SNIPPET_NOT_RELEVANT 141049214
ACTION QUERY 1200 121 consumer behavior AND (yearPublished>=1972 AND yearPublished<=2024)
ACTION SERP 1200 126 EXAMINE_SERP
ACTION SNIPPET 1200 129 SNIPPET_NOT_RELEVANT 10970162
ACTION SNIPPET 1200 132 SNIPPET_NOT_RELEVANT 19997635
ACTION SNIPPET 1200 135 SNIPPET_NOT_RELEVANT 129835727
ACTION SNIPPET 1200 138 SNIPPET_NOT_RELEVANT 129390671
ACTION SNIPPET 1200 141 SNIPPET_NOT_RELEVANT 123056607
ACTION SNIPPET 1200 144 SNIPPET_NOT_RELEVANT 3023066
ACTION SNIPPET 1200 147 SNIPPET_NOT_RELEVANT 2663327
ACTION SNIPPET 1200 150 SNIPPET_NOT_RELEVANT 44975687
ACTION SNIPPET 1200 153 SNIPPET_NOT_RELEVANT 128880075
ACTION SNIPPET 1200 156 SNIPPET_NOT_RELEVANT 17814548
ACTION SNIPPET 1200 159 SNIPPET_NOT_RELEVANT 123426599
ACTION SNIPPET 1200 162 SNIPPET_NOT_RELEVANT 20698852
ACTION SNIPPET 1200 165 SNIPPET_NOT_RELEVANT 158392380
ACTION SNIPPET 1200 168 SNIPPET_NOT_RELEVANT 2501540
ACTION SNIPPET 1200 171 SNIPPET_NOT_RELEVANT 45518930
ACTION SNIPPET 1200 174 SNIPPET_NOT_RELEVANT 39431096
ACTION SNIPPET 1200 177 SNIPPET_NOT_RELEVANT 145177155
ACTION SNIPPET 1200 180 SNIPPET_NOT_RELEVANT 213309
ACTION SNIPPET 1200 183 SNIPPET_NOT_RELEVANT 36365063
ACTION SNIPPET 1200 186 SNIPPET_NOT_RELEVANT 2711584
ACTION SNIPPET 1200 189 SNIPPET_NOT_RELEVANT 82212575
ACTION SNIPPET 1200 192 SNIPPET_NOT_RELEVANT 109782239
ACTION SNIPPET 1200 195 SNIPPET_NOT_RELEVANT 143665542
ACTION SNIPPET 1200 198 SNIPPET_NOT_RELEVANT 164661528
ACTION SNIPPET 1200 201 SNIPPET_NOT_RELEVANT 134918745
ACTION SNIPPET 1200 204 SNIPPET_NOT_RELEVANT 68838641
ACTION SNIPPET 1200 207 SNIPPET_NOT_RELEVANT 61676039
ACTION SNIPPET 1200 210 SNIPPET_NOT_RELEVANT 121310194
ACTION SNIPPET 1200 213 SNIPPET_NOT_RELEVANT 17625169
ACTION SNIPPET 1200 216 SNIPPET_NOT_RELEVANT 142627559
ACTION SNIPPET 1200 219 SNIPPET_NOT_RELEVANT 85661971
ACTION SNIPPET 1200 222 SNIPPET_NOT_RELEVANT 156121321
ACTION QUERY 1200 232 online shopping AND (yearPublished>=2011 AND yearPublished<=2024)
ACTION SERP 1200 237 EXAMINE_SERP
ACTION SNIPPET 1200 240 SNIPPET_NOT_RELEVANT 212592
ACTION SNIPPET 1200 243 SNIPPET_NOT_RELEVANT 2951272
ACTION SNIPPET 1200 246 SNIPPET_NOT_RELEVANT 99396675
ACTION SNIPPET 1200 249 SNIPPET_NOT_RELEVANT 70299805
ACTION SNIPPET 1200 252 SNIPPET_NOT_RELEVANT 85664521
ACTION SNIPPET 1200 255 SNIPPET_NOT_RELEVANT 68257972
ACTION SNIPPET 1200 258 SNIPPET_NOT_RELEVANT 36843327
ACTION SNIPPET 1200 261 SNIPPET_NOT_RELEVANT 136914523
ACTION SNIPPET 1200 264 SNIPPET_NOT_RELEVANT 160117665
ACTION SNIPPET 1200 267 SNIPPET_NOT_RELEVANT 122463368
ACTION SNIPPET 1200 270 SNIPPET_NOT_RELEVANT 39865199
ACTION SNIPPET 1200 273 SNIPPET_NOT_RELEVANT 38157824
ACTION SNIPPET 1200 276 SNIPPET_NOT_RELEVANT 11454742
ACTION SNIPPET 1200 279 SNIPPET_NOT_RELEVANT 37733917
ACTION SNIPPET 1200 282 SNIPPET_NOT_RELEVANT 120314932
ACTION SNIPPET 1200 285 SNIPPET_NOT_RELEVANT 129214560
ACTION SNIPPET 1200 288 SNIPPET_NOT_RELEVANT 139919824
ACTION SNIPPET 1200 291 SNIPPET_NOT_RELEVANT 7497173
ACTION SNIPPET 1200 294 SNIPPET_NOT_RELEVANT 43528226
ACTION SNIPPET 1200 297 SNIPPET_NOT_RELEVANT 125808208
ACTION SNIPPET 1200 300 SNIPPET_NOT_RELEVANT 70443598
ACTION SNIPPET 1200 303 SNIPPET_NOT_RELEVANT 160638925
ACTION SNIPPET 1200 306 SNIPPET_NOT_RELEVANT 155036538
ACTION SNIPPET 1200 309 SNIPPET_NOT_RELEVANT 70354942
ACTION SNIPPET 1200 312 SNIPPET_NOT_RELEVANT 17797495
ACTION SNIPPET 1200 315 SNIPPET_NOT_RELEVANT 123386077
ACTION SNIPPET 1200 318 SNIPPET_NOT_RELEVANT 84240127
ACTION SNIPPET 1200 321 SNIPPET_NOT_RELEVANT 113894000
ACTION SNIPPET 1200 324 SNIPPET_NOT_RELEVANT 17815056
ACTION SNIPPET 1200 327 SNIPPET_NOT_RELEVANT 83582506
ACTION SNIPPET 1200 330 SNIPPET_NOT_RELEVANT 129392216
ACTION SNIPPET 1200 333 SNIPPET_NOT_RELEVANT 141049214
ACTION SERP 1200 338 EXAMINE_SERP
ACTION SNIPPET 1200 341 SNIPPET_NOT_RELEVANT 212592
ACTION SERP 1200 346 EXAMINE_SERP
ACTION SNIPPET 1200 349 SNIPPET_NOT_RELEVANT 212592
ACTION SERP 1200 354 EXAMINE_SERP
ACTION SNIPPET 1200 357 SNIPPET_NOT_RELEVANT 212592
ACTION QUERY 1200 367 online shopping AND (yearPublished>=1952 AND yearPublished<=2024)
ACTION SERP 1200 372 EXAMINE_SERP
ACTION SNIPPET 1200 375 SNIPPET_NOT_RELEVANT 212592
ACTION SNIPPET 1200 378 SNIPPET_NOT_RELEVANT 2951272
ACTION SNIPPET 1200 381 SNIPPET_NOT_RELEVANT 99396675
ACTION SNIPPET 1200 384 SNIPPET_NOT_RELEVANT 70299805
ACTION SNIPPET 1200 387 SNIPPET_NOT_RELEVANT 85664521
ACTION SNIPPET 1200 390 SNIPPET_NOT_RELEVANT 68257972
ACTION SNIPPET 1200 393 SNIPPET_NOT_RELEVANT 36843327
ACTION SNIPPET 1200 396 SNIPPET_NOT_RELEVANT 136914523
ACTION SNIPPET 1200 399 SNIPPET_NOT_RELEVANT 160117665
ACTION SNIPPET 1200 402 SNIPPET_NOT_RELEVANT 122463368
ACTION SNIPPET 1200 405 SNIPPET_NOT_RELEVANT 39865199
ACTION SNIPPET 1200 408 SNIPPET_NOT_RELEVANT 38157824
ACTION SNIPPET 1200 411 SNIPPET_NOT_RELEVANT 11454742
ACTION SNIPPET 1200 414 SNIPPET_NOT_RELEVANT 37733917
ACTION SNIPPET 1200 417 SNIPPET_NOT_RELEVANT 120314932
ACTION SNIPPET 1200 420 SNIPPET_NOT_RELEVANT 129214560
ACTION SNIPPET 1200 423 SNIPPET_NOT_RELEVANT 139919824
ACTION SNIPPET 1200 426 SNIPPET_NOT_RELEVANT 7497173
ACTION SNIPPET 1200 429 SNIPPET_NOT_RELEVANT 43528226
ACTION SNIPPET 1200 432 SNIPPET_NOT_RELEVANT 125808208
ACTION SNIPPET 1200 435 SNIPPET_NOT_RELEVANT 70443598
ACTION SNIPPET 1200 438 SNIPPET_NOT_RELEVANT 160638925
ACTION SNIPPET 1200 441 SNIPPET_NOT_RELEVANT 155036538
ACTION SNIPPET 1200 444 SNIPPET_NOT_RELEVANT 70354942
ACTION SNIPPET 1200 447 SNIPPET_NOT_RELEVANT 17797495
ACTION SNIPPET 1200 450 SNIPPET_NOT_RELEVANT 123386077
ACTION SNIPPET 1200 453 SNIPPET_NOT_RELEVANT 84240127
ACTION SNIPPET 1200 456 SNIPPET_NOT_RELEVANT 113894000
ACTION SNIPPET 1200 459 SNIPPET_NOT_RELEVANT 17815056
ACTION SNIPPET 1200 462 SNIPPET_NOT_RELEVANT 83582506
ACTION SNIPPET 1200 465 SNIPPET_NOT_RELEVANT 129392216
ACTION SNIPPET 1200 468 SNIPPET_NOT_RELEVANT 141049214
ACTION QUERY 1200 478 online shopping AND (yearPublished>=1992 AND yearPublished<=2025)
ACTION SERP 1200 483 EXAMINE_SERP
ACTION SNIPPET 1200 486 SNIPPET_NOT_RELEVANT 212592
ACTION SNIPPET 1200 489 SNIPPET_NOT_RELEVANT 2951272
ACTION SNIPPET 1200 492 SNIPPET_NOT_RELEVANT 99396675
ACTION SNIPPET 1200 495 SNIPPET_NOT_RELEVANT 70299805
ACTION SNIPPET 1200 498 SNIPPET_NOT_RELEVANT 85664521
ACTION SNIPPET 1200 501 SNIPPET_NOT_RELEVANT 68257972
ACTION SNIPPET 1200 504 SNIPPET_NOT_RELEVANT 36843327
ACTION SNIPPET 1200 507 SNIPPET_NOT_RELEVANT 136914523
ACTION SNIPPET 1200 510 SNIPPET_NOT_RELEVANT 160117665
ACTION SNIPPET 1200 513 SNIPPET_NOT_RELEVANT 122463368
ACTION SNIPPET 1200 516 SNIPPET_NOT_RELEVANT 39865199
ACTION SNIPPET 1200 519 SNIPPET_NOT_RELEVANT 38157824
ACTION SNIPPET 1200 522 SNIPPET_NOT_RELEVANT 11454742
ACTION SNIPPET 1200 525 SNIPPET_NOT_RELEVANT 37733917
ACTION SNIPPET 1200 528 SNIPPET_NOT_RELEVANT 120314932
ACTION SNIPPET 1200 531 SNIPPET_NOT_RELEVANT 129214560
ACTION SNIPPET 1200 534 SNIPPET_NOT_RELEVANT 139919824
ACTION SNIPPET 1200 537 SNIPPET_NOT_RELEVANT 7497173
ACTION SNIPPET 1200 540 SNIPPET_NOT_RELEVANT 43528226
ACTION SNIPPET 1200 543 SNIPPET_NOT_RELEVANT 125808208
ACTION SNIPPET 1200 546 SNIPPET_NOT_RELEVANT 70443598
ACTION SNIPPET 1200 549 SNIPPET_NOT_RELEVANT 160638925
ACTION SNIPPET 1200 552 SNIPPET_NOT_RELEVANT 155036538
ACTION SNIPPET 1200 555 SNIPPET_NOT_RELEVANT 70354942
ACTION SNIPPET 1200 558 SNIPPET_NOT_RELEVANT 17797495
ACTION SNIPPET 1200 561 SNIPPET_NOT_RELEVANT 123386077
ACTION SNIPPET 1200 564 SNIPPET_NOT_RELEVANT 84240127
ACTION SNIPPET 1200 567 SNIPPET_NOT_RELEVANT 113894000
ACTION SNIPPET 1200 570 SNIPPET_NOT_RELEVANT 17815056
ACTION SNIPPET 1200 573 SNIPPET_NOT_RELEVANT 83582506
ACTION SNIPPET 1200 576 SNIPPET_NOT_RELEVANT 129392216
ACTION SNIPPET 1200 579 SNIPPET_NOT_RELEVANT 141049214
ACTION QUERY 1200 589 consumer behavior AND (yearPublished>=1998 AND yearPublished<=2024)
ACTION SERP 1200 594 EXAMINE_SERP
ACTION SNIPPET 1200 597 SNIPPET_NOT_RELEVANT 10970162
ACTION SNIPPET 1200 600 SNIPPET_NOT_RELEVANT 19997635
ACTION SNIPPET 1200 603 SNIPPET_NOT_RELEVANT 129835727
ACTION SNIPPET 1200 606 SNIPPET_NOT_RELEVANT 129390671
ACTION SNIPPET 1200 609 SNIPPET_NOT_RELEVANT 123056607
ACTION SNIPPET 1200 612 SNIPPET_NOT_RELEVANT 3023066
ACTION SNIPPET 1200 615 SNIPPET_NOT_RELEVANT 2663327
ACTION SNIPPET 1200 618 SNIPPET_NOT_RELEVANT 44975687
ACTION SNIPPET 1200 621 SNIPPET_NOT_RELEVANT 128880075
ACTION SNIPPET 1200 624 SNIPPET_NOT_RELEVANT 17814548
ACTION SNIPPET 1200 627 SNIPPET_NOT_RELEVANT 123426599
ACTION SNIPPET 1200 630 SNIPPET_NOT_RELEVANT 20698852
ACTION SNIPPET 1200 633 SNIPPET_NOT_RELEVANT 158392380
ACTION SNIPPET 1200 636 SNIPPET_NOT_RELEVANT 2501540
ACTION SNIPPET 1200 639 SNIPPET_NOT_RELEVANT 45518930
ACTION SNIPPET 1200 642 SNIPPET_NOT_RELEVANT 39431096
ACTION SNIPPET 1200 645 SNIPPET_NOT_RELEVANT 145177155
ACTION SNIPPET 1200 648 SNIPPET_NOT_RELEVANT 213309
ACTION SNIPPET 1200 651 SNIPPET_NOT_RELEVANT 36365063
ACTION SNIPPET 1200 654 SNIPPET_NOT_RELEVANT 2711584
ACTION SNIPPET 1200 657 SNIPPET_NOT_RELEVANT 82212575
ACTION SNIPPET 1200 660 SNIPPET_NOT_RELEVANT 109782239
ACTION SNIPPET 1200 663 SNIPPET_NOT_RELEVANT 143665542
ACTION SNIPPET 1200 666 SNIPPET_NOT_RELEVANT 164661528
ACTION SNIPPET 1200 669 SNIPPET_NOT_RELEVANT 134918745
ACTION SNIPPET 1200 672 SNIPPET_NOT_RELEVANT 68838641
ACTION SNIPPET 1200 675 SNIPPET_NOT_RELEVANT 61676039
ACTION SNIPPET 1200 678 SNIPPET_NOT_RELEVANT 121310194
ACTION SNIPPET 1200 681 SNIPPET_NOT_RELEVANT 17625169
ACTION SNIPPET 1200 684 SNIPPET_NOT_RELEVANT 142627559
ACTION SNIPPET 1200 687 SNIPPET_NOT_RELEVANT 85661971
ACTION SNIPPET 1200 690 SNIPPET_NOT_RELEVANT 156121321
ACTION SERP 1200 695 EXAMINE_SERP
ACTION SNIPPET 1200 698 SNIPPET_NOT_RELEVANT 10970162
ACTION QUERY 1200 708 impact of online shopping on local businesses AND (yearPublished>=2019 AND yearPublished<=2024)
ACTION SERP 1200 713 EXAMINE_SERP
ACTION SNIPPET 1200 716 SNIPPET_NOT_RELEVANT 137768111
ACTION SNIPPET 1200 719 SNIPPET_NOT_RELEVANT 157878470
ACTION SNIPPET 1200 722 SNIPPET_NOT_RELEVANT 17656590
ACTION SNIPPET 1200 725 SNIPPET_NOT_RELEVANT 38157824
ACTION SNIPPET 1200 728 SNIPPET_NOT_RELEVANT 70962660
ACTION SNIPPET 1200 731 SNIPPET_NOT_RELEVANT 150339228
ACTION SNIPPET 1200 734 SNIPPET_NOT_RELEVANT 11383089
ACTION SNIPPET 1200 737 SNIPPET_NOT_RELEVANT 149397604
ACTION SNIPPET 1200 740 SNIPPET_NOT_RELEVANT 67080191
ACTION SNIPPET 1200 743 SNIPPET_NOT_RELEVANT 29142993
ACTION SNIPPET 1200 746 SNIPPET_NOT_RELEVANT 92377330
ACTION SNIPPET 1200 749 SNIPPET_NOT_RELEVANT 212592
ACTION SNIPPET 1200 752 SNIPPET_NOT_RELEVANT 25011894
ACTION SNIPPET 1200 755 SNIPPET_NOT_RELEVANT 133770055
ACTION SNIPPET 1200 758 SNIPPET_NOT_RELEVANT 126757559
ACTION SNIPPET 1200 761 SNIPPET_NOT_RELEVANT 160638925
ACTION SNIPPET 1200 764 SNIPPET_NOT_RELEVANT 160117665
ACTION SNIPPET 1200 767 SNIPPET_NOT_RELEVANT 149980576
ACTION SNIPPET 1200 770 SNIPPET_NOT_RELEVANT 160435680
ACTION SNIPPET 1200 773 SNIPPET_NOT_RELEVANT 148450090
ACTION SNIPPET 1200 776 SNIPPET_NOT_RELEVANT 2541897
ACTION SNIPPET 1200 779 SNIPPET_NOT_RELEVANT 5218598
ACTION SNIPPET 1200 782 SNIPPET_NOT_RELEVANT 91391412
ACTION SNIPPET 1200 785 SNIPPET_NOT_RELEVANT 109518799
ACTION SNIPPET 1200 788 SNIPPET_NOT_RELEVANT 17804835
ACTION SNIPPET 1200 791 SNIPPET_NOT_RELEVANT 145003346
ACTION SNIPPET 1200 794 SNIPPET_NOT_RELEVANT 83925697
ACTION SNIPPET 1200 797 SNIPPET_NOT_RELEVANT 113741941
ACTION SNIPPET 1200 800 SNIPPET_NOT_RELEVANT 37733917
ACTION SNIPPET 1200 803 SNIPPET_NOT_RELEVANT 83170818
ACTION SNIPPET 1200 806 SNIPPET_NOT_RELEVANT 129392216
ACTION SNIPPET 1200 809 SNIPPET_NOT_RELEVANT 154441020
ACTION SERP 1200 814 EXAMINE_SERP
ACTION SNIPPET 1200 817 SNIPPET_NOT_RELEVANT 137768111
ACTION QUERY 1200 827 online shopping AND (yearPublished>=2019 AND yearPublished<=2025)
ACTION SERP 1200 832 EXAMINE_SERP
ACTION SNIPPET 1200 835 SNIPPET_NOT_RELEVANT 212592
ACTION SNIPPET 1200 838 SNIPPET_NOT_RELEVANT 2951272
ACTION SNIPPET 1200 841 SNIPPET_NOT_RELEVANT 99396675
ACTION SNIPPET 1200 844 SNIPPET_NOT_RELEVANT 70299805
ACTION SNIPPET 1200 847 SNIPPET_NOT_RELEVANT 85664521
ACTION SNIPPET 1200 850 SNIPPET_NOT_RELEVANT 68257972
ACTION SNIPPET 1200 853 SNIPPET_NOT_RELEVANT 36843327
ACTION SNIPPET 1200 856 SNIPPET_NOT_RELEVANT 136914523
ACTION SNIPPET 1200 859 SNIPPET_NOT_RELEVANT 160117665
ACTION SNIPPET 1200 862 SNIPPET_NOT_RELEVANT 122463368
ACTION SNIPPET 1200 865 SNIPPET_NOT_RELEVANT 39865199
ACTION SNIPPET 1200 868 SNIPPET_NOT_RELEVANT 38157824
ACTION SNIPPET 1200 871 SNIPPET_NOT_RELEVANT 11454742
ACTION SNIPPET 1200 874 SNIPPET_NOT_RELEVANT 37733917
ACTION SNIPPET 1200 877 SNIPPET_NOT_RELEVANT 120314932
ACTION SNIPPET 1200 880 SNIPPET_NOT_RELEVANT 129214560
ACTION SNIPPET 1200 883 SNIPPET_NOT_RELEVANT 139919824
ACTION SNIPPET 1200 886 SNIPPET_NOT_RELEVANT 7497173
ACTION SNIPPET 1200 889 SNIPPET_NOT_RELEVANT 43528226
ACTION SNIPPET 1200 892 SNIPPET_NOT_RELEVANT 125808208
ACTION SNIPPET 1200 895 SNIPPET_NOT_RELEVANT 70443598
ACTION SNIPPET 1200 898 SNIPPET_NOT_RELEVANT 160638925
ACTION SNIPPET 1200 901 SNIPPET_NOT_RELEVANT 155036538
ACTION SNIPPET 1200 904 SNIPPET_NOT_RELEVANT 70354942
ACTION SNIPPET 1200 907 SNIPPET_NOT_RELEVANT 17797495
ACTION SNIPPET 1200 910 SNIPPET_NOT_RELEVANT 123386077
ACTION SNIPPET 1200 913 SNIPPET_NOT_RELEVANT 84240127
ACTION SNIPPET 1200 916 SNIPPET_NOT_RELEVANT 113894000
ACTION SNIPPET 1200 919 SNIPPET_NOT_RELEVANT 17815056
ACTION SNIPPET 1200 922 SNIPPET_NOT_RELEVANT 83582506
ACTION SNIPPET 1200 925 SNIPPET_NOT_RELEVANT 129392216
ACTION SNIPPET 1200 928 SNIPPET_NOT_RELEVANT 141049214
ACTION SERP 1200 933 EXAMINE_SERP
ACTION SNIPPET 1200 936 SNIPPET_NOT_RELEVANT 212592
ACTION QUERY 1200 946 impact of online shopping on physical shopping AND (yearPublished>=2016 AND yearPublished<=2024)
ACTION SERP 1200 951 EXAMINE_SERP
ACTION SNIPPET 1200 954 SNIPPET_NOT_RELEVANT 15033495
ACTION SNIPPET 1200 957 SNIPPET_NOT_RELEVANT 160638925
ACTION SNIPPET 1200 960 SNIPPET_NOT_RELEVANT 45187205
ACTION SNIPPET 1200 963 SNIPPET_NOT_RELEVANT 37733917
ACTION SNIPPET 1200 966 SNIPPET_NOT_RELEVANT 109518799
ACTION SNIPPET 1200 969 SNIPPET_NOT_RELEVANT 83170818
ACTION SNIPPET 1200 972 SNIPPET_NOT_RELEVANT 70299805
ACTION SNIPPET 1200 975 SNIPPET_NOT_RELEVANT 145003346
ACTION SNIPPET 1200 978 SNIPPET_NOT_RELEVANT 8334909
ACTION SNIPPET 1200 981 SNIPPET_NOT_RELEVANT 129392216
ACTION SNIPPET 1200 984 SNIPPET_NOT_RELEVANT 38157824
ACTION SNIPPET 1200 987 SNIPPET_NOT_RELEVANT 137768111
ACTION SNIPPET 1200 990 SNIPPET_NOT_RELEVANT 17797495
ACTION SNIPPET 1200 993 SNIPPET_NOT_RELEVANT 84240127
ACTION SNIPPET 1200 996 SNIPPET_NOT_RELEVANT 150562100
ACTION SNIPPET 1200 999 SNIPPET_NOT_RELEVANT 123386077
ACTION SNIPPET 1200 1002 SNIPPET_NOT_RELEVANT 157878470
ACTION SNIPPET 1200 1005 SNIPPET_NOT_RELEVANT 70353863
ACTION SNIPPET 1200 1008 SNIPPET_NOT_RELEVANT 113894000
ACTION SNIPPET 1200 1011 SNIPPET_NOT_RELEVANT 70962660
ACTION SNIPPET 1200 1014 SNIPPET_NOT_RELEVANT 133770055
ACTION SNIPPET 1200 1017 SNIPPET_NOT_RELEVANT 212592
ACTION SNIPPET 1200 1020 SNIPPET_NOT_RELEVANT 2951272
ACTION SNIPPET 1200 1023 SNIPPET_NOT_RELEVANT 160638899
ACTION SNIPPET 1200 1026 SNIPPET_NOT_RELEVANT 149397604
ACTION SNIPPET 1200 1029 SNIPPET_NOT_RELEVANT 92377330
ACTION SNIPPET 1200 1032 SNIPPET_NOT_RELEVANT 29142993
ACTION SNIPPET 1200 1035 SNIPPET_NOT_RELEVANT 68689591
ACTION SNIPPET 1200 1038 SNIPPET_NOT_RELEVANT 126779900
ACTION SNIPPET 1200 1041 SNIPPET_NOT_RELEVANT 99396675
ACTION SNIPPET 1200 1044 SNIPPET_NOT_RELEVANT 36843327
ACTION SNIPPET 1200 1047 SNIPPET_NOT_RELEVANT 148345655
ACTION QUERY 1200 1057 online shopping AND (yearPublished>=2005 AND yearPublished<=2025)
ACTION SERP 1200 1062 EXAMINE_SERP
ACTION SNIPPET 1200 1065 SNIPPET_NOT_RELEVANT 212592
ACTION SNIPPET 1200 1068 SNIPPET_NOT_RELEVANT 2951272
ACTION SNIPPET 1200 1071 SNIPPET_NOT_RELEVANT 99396675
ACTION SNIPPET 1200 1074 SNIPPET_NOT_RELEVANT 70299805
ACTION SNIPPET 1200 1077 SNIPPET_NOT_RELEVANT 85664521
ACTION SNIPPET 1200 1080 SNIPPET_NOT_RELEVANT 68257972
ACTION SNIPPET 1200 1083 SNIPPET_NOT_RELEVANT 36843327
ACTION SNIPPET 1200 1086 SNIPPET_NOT_RELEVANT 136914523
ACTION SNIPPET 1200 1089 SNIPPET_NOT_RELEVANT 160117665
ACTION SNIPPET 1200 1092 SNIPPET_NOT_RELEVANT 122463368
ACTION SNIPPET 1200 1095 SNIPPET_NOT_RELEVANT 39865199
ACTION SNIPPET 1200 1098 SNIPPET_NOT_RELEVANT 38157824
ACTION SNIPPET 1200 1101 SNIPPET_NOT_RELEVANT 11454742
ACTION SNIPPET 1200 1104 SNIPPET_NOT_RELEVANT 37733917
ACTION SNIPPET 1200 1107 SNIPPET_NOT_RELEVANT 120314932
ACTION SNIPPET 1200 1110 SNIPPET_NOT_RELEVANT 129214560
ACTION SNIPPET 1200 1113 SNIPPET_NOT_RELEVANT 139919824
ACTION SNIPPET 1200 1116 SNIPPET_NOT_RELEVANT 7497173
ACTION SNIPPET 1200 1119 SNIPPET_NOT_RELEVANT 43528226
ACTION SNIPPET 1200 1122 SNIPPET_NOT_RELEVANT 125808208
ACTION SNIPPET 1200 1125 SNIPPET_NOT_RELEVANT 70443598
ACTION SNIPPET 1200 1128 SNIPPET_NOT_RELEVANT 160638925
ACTION SNIPPET 1200 1131 SNIPPET_NOT_RELEVANT 155036538
ACTION SNIPPET 1200 1134 SNIPPET_NOT_RELEVANT 70354942
ACTION SNIPPET 1200 1137 SNIPPET_NOT_RELEVANT 17797495
ACTION SNIPPET 1200 1140 SNIPPET_NOT_RELEVANT 123386077
ACTION SNIPPET 1200 1143 SNIPPET_NOT_RELEVANT 84240127
ACTION SNIPPET 1200 1146 SNIPPET_NOT_RELEVANT 113894000
ACTION SNIPPET 1200 1149 SNIPPET_NOT_RELEVANT 17815056
ACTION SNIPPET 1200 1152 SNIPPET_NOT_RELEVANT 83582506
ACTION SNIPPET 1200 1155 SNIPPET_NOT_RELEVANT 129392216
ACTION SNIPPET 1200 1158 SNIPPET_NOT_RELEVANT 141049214
ACTION QUERY 1200 1168 online shopping AND (yearPublished>=2019 AND yearPublished<=2024)
ACTION SERP 1200 1173 EXAMINE_SERP
ACTION SNIPPET 1200 1176 SNIPPET_NOT_RELEVANT 212592
ACTION SNIPPET 1200 1179 SNIPPET_NOT_RELEVANT 2951272
ACTION SNIPPET 1200 1182 SNIPPET_NOT_RELEVANT 99396675
ACTION SNIPPET 1200 1185 SNIPPET_NOT_RELEVANT 70299805
ACTION SNIPPET 1200 1188 SNIPPET_NOT_RELEVANT 85664521
ACTION SNIPPET 1200 1191 SNIPPET_NOT_RELEVANT 68257972
ACTION SNIPPET 1200 1194 SNIPPET_NOT_RELEVANT 36843327
ACTION SNIPPET 1200 1197 SNIPPET_NOT_RELEVANT 136914523
ACTION SNIPPET 1200 1200 SNIPPET_NOT_RELEVANT 160117665
INFO SUMMARY 
INFO TOTAL_QUERIES_ISSUED 11
INFO TOTAL_SNIPPETS_EXAMINED 335
INFO TOTAL_DOCUMENTS_EXAMINED 0
INFO TOTAL_DOCUMENTS_MARKED_RELEVANT 0
INFO TOTAL_ATTRACTIVE_SERP_IMPRESSIONS 17
INFO TOTAL_UNATTRACTIVE_SERP_IMPRESSIONS 0
