ACTION START 1200 0 START
ACTION QUERY 1200 10 research about recycled food waste or pagpag in Philippines 
ACTION SERP 1200 15 EXAMINE_SERP
ACTION SERP 1200 126 EXAMINE_SERP
ACTION SNIPPET 1200 129 SNIPPET_NOT_RELEVANT 81815080
ACTION SNIPPET 1200 132 SNIPPET_NOT_RELEVANT 79343812
ACTION SNIPPET 1200 135 SNIPPET_NOT_RELEVANT 9462575
ACTION SNIPPET 1200 138 SNIPPET_NOT_RELEVANT 137422985
ACTION SNIPPET 1200 141 SNIPPET_NOT_RELEVANT 157261390
ACTION SNIPPET 1200 144 SNIPPET_NOT_RELEVANT 153033902
ACTION SNIPPET 1200 147 SNIPPET_NOT_RELEVANT 78160582
ACTION SNIPPET 1200 150 SNIPPET_NOT_RELEVANT 138843487
ACTION SNIPPET 1200 153 SNIPPET_NOT_RELEVANT 31637564
ACTION SNIPPET 1200 156 SNIPPET_NOT_RELEVANT 42830588
ACTION SNIPPET 1200 159 SNIPPET_NOT_RELEVANT 5180018
ACTION SNIPPET 1200 162 SNIPPET_NOT_RELEVANT 37995931
ACTION SNIPPET 1200 165 SNIPPET_NOT_RELEVANT 2998086
ACTION SNIPPET 1200 168 SNIPPET_NOT_RELEVANT 5180731
ACTION SNIPPET 1200 171 SNIPPET_NOT_RELEVANT 50195163
ACTION SNIPPET 1200 174 SNIPPET_NOT_RELEVANT 24795255
ACTION SNIPPET 1200 177 SNIPPET_NOT_RELEVANT 10961686
ACTION SNIPPET 1200 180 SNIPPET_NOT_RELEVANT 128414765
ACTION SNIPPET 1200 183 SNIPPET_NOT_RELEVANT 5179659
ACTION SNIPPET 1200 186 SNIPPET_NOT_RELEVANT 9205037
ACTION SNIPPET 1200 189 SNIPPET_NOT_RELEVANT 129942304
ACTION SNIPPET 1200 192 SNIPPET_NOT_RELEVANT 20901099
ACTION SNIPPET 1200 195 SNIPPET_NOT_RELEVANT 153500014
ACTION SNIPPET 1200 198 SNIPPET_NOT_RELEVANT 156766083
ACTION SNIPPET 1200 201 SNIPPET_NOT_RELEVANT 130978338
ACTION SNIPPET 1200 204 SNIPPET_NOT_RELEVANT 24420861
ACTION SNIPPET 1200 207 SNIPPET_NOT_RELEVANT 8037377
ACTION SNIPPET 1200 210 SNIPPET_NOT_RELEVANT 4474600
ACTION SNIPPET 1200 213 SNIPPET_NOT_RELEVANT 37995978
ACTION SNIPPET 1200 216 SNIPPET_NOT_RELEVANT 18680936
ACTION SNIPPET 1200 219 SNIPPET_NOT_RELEVANT 88980613
ACTION SNIPPET 1200 222 SNIPPET_NOT_RELEVANT 18609473
ACTION QUERY 1200 232 "recycled food waste" OR "recycled food scraps" OR "pagpag") AND ("health" OR "health issue" OR "health concern" OR "public health" OR "chronic diseases" OR "long-term effects") AND ("Philippines" OR "RP" OR "Republic of the Philippines") AND ("2015" OR "2016" OR "2017" OR "2018" OR "2019" OR "2020" OR "2021"
ACTION SERP 1200 237 EXAMINE_SERP
ACTION SNIPPET 1200 240 SNIPPET_NOT_RELEVANT 9462575
ACTION SNIPPET 1200 243 SNIPPET_NOT_RELEVANT 145725200
ACTION SNIPPET 1200 246 SNIPPET_NOT_RELEVANT 143688694
ACTION SNIPPET 1200 249 SNIPPET_NOT_RELEVANT 134801550
ACTION SNIPPET 1200 252 SNIPPET_NOT_RELEVANT 148415372
ACTION SNIPPET 1200 255 SNIPPET_NOT_RELEVANT 130786479
ACTION SNIPPET 1200 258 SNIPPET_NOT_RELEVANT 137264051
ACTION SNIPPET 1200 261 SNIPPET_NOT_RELEVANT 11819451
ACTION SNIPPET 1200 264 SNIPPET_NOT_RELEVANT 59116294
ACTION SNIPPET 1200 267 SNIPPET_NOT_RELEVANT 50485724
ACTION SNIPPET 1200 270 SNIPPET_NOT_RELEVANT 160948274
ACTION SNIPPET 1200 273 SNIPPET_NOT_RELEVANT 7362898
ACTION SNIPPET 1200 276 SNIPPET_NOT_RELEVANT 9892616
ACTION SNIPPET 1200 279 SNIPPET_NOT_RELEVANT 77887354
ACTION SNIPPET 1200 282 SNIPPET_NOT_RELEVANT 158143202
ACTION SNIPPET 1200 285 SNIPPET_NOT_RELEVANT 2638766
ACTION SNIPPET 1200 288 SNIPPET_NOT_RELEVANT 127991719
ACTION SNIPPET 1200 291 SNIPPET_NOT_RELEVANT 138850357
ACTION SNIPPET 1200 294 SNIPPET_NOT_RELEVANT 74564737
ACTION SNIPPET 1200 297 SNIPPET_NOT_RELEVANT 156766083
ACTION SNIPPET 1200 300 SNIPPET_NOT_RELEVANT 78767207
ACTION SNIPPET 1200 303 SNIPPET_NOT_RELEVANT 163244747
ACTION SNIPPET 1200 306 SNIPPET_NOT_RELEVANT 158339393
ACTION SNIPPET 1200 309 SNIPPET_NOT_RELEVANT 157261390
ACTION SNIPPET 1200 312 SNIPPET_NOT_RELEVANT 5237917
ACTION SNIPPET 1200 315 SNIPPET_NOT_RELEVANT 136835522
ACTION SNIPPET 1200 318 SNIPPET_NOT_RELEVANT 34151750
ACTION SNIPPET 1200 321 SNIPPET_NOT_RELEVANT 38592071
ACTION SNIPPET 1200 324 SNIPPET_NOT_RELEVANT 17593961
ACTION SNIPPET 1200 327 SNIPPET_NOT_RELEVANT 10872063
ACTION SNIPPET 1200 330 SNIPPET_NOT_RELEVANT 70483688
ACTION SNIPPET 1200 333 SNIPPET_NOT_RELEVANT 158314485
ACTION QUERY 1200 343 "recycled food waste" OR "recycled agricultural products" OR "agro industrial waste" OR "food scraps" OR "food waste" OR "furniture waste" OR "household furniture" OR "household items" OR "light fixtures" OR "lighting" OR "office furniture" OR "paper waste" OR "paper products" OR "plastic waste" OR "rubber waste" OR "textile waste" OR "clothing" OR "wood waste
ACTION SERP 1200 348 EXAMINE_SERP
ACTION SNIPPET 1200 351 SNIPPET_NOT_RELEVANT 71929346
ACTION SNIPPET 1200 354 SNIPPET_NOT_RELEVANT 10973883
ACTION SNIPPET 1200 357 SNIPPET_NOT_RELEVANT 129942304
ACTION SNIPPET 1200 360 SNIPPET_NOT_RELEVANT 9205037
ACTION SNIPPET 1200 363 SNIPPET_NOT_RELEVANT 74564737
ACTION SNIPPET 1200 366 SNIPPET_NOT_RELEVANT 11924644
ACTION SNIPPET 1200 369 SNIPPET_NOT_RELEVANT 10990372
ACTION SNIPPET 1200 372 SNIPPET_NOT_RELEVANT 122693319
ACTION SNIPPET 1200 375 SNIPPET_NOT_RELEVANT 50195163
ACTION SNIPPET 1200 378 SNIPPET_NOT_RELEVANT 128980679
ACTION SNIPPET 1200 381 SNIPPET_NOT_RELEVANT 164395628
ACTION SNIPPET 1200 384 SNIPPET_NOT_RELEVANT 160051105
ACTION SNIPPET 1200 387 SNIPPET_NOT_RELEVANT 88980613
ACTION SNIPPET 1200 390 SNIPPET_NOT_RELEVANT 10909185
ACTION SNIPPET 1200 393 SNIPPET_NOT_RELEVANT 145056672
ACTION SNIPPET 1200 396 SNIPPET_NOT_RELEVANT 107184803
ACTION SNIPPET 1200 399 SNIPPET_NOT_RELEVANT 46352686
ACTION SNIPPET 1200 402 SNIPPET_NOT_RELEVANT 31288347
ACTION SNIPPET 1200 405 SNIPPET_NOT_RELEVANT 64299423
ACTION SNIPPET 1200 408 SNIPPET_NOT_RELEVANT 153500014
ACTION SNIPPET 1200 411 SNIPPET_NOT_RELEVANT 5180018
ACTION SNIPPET 1200 414 SNIPPET_NOT_RELEVANT 138843487
ACTION SNIPPET 1200 417 SNIPPET_NOT_RELEVANT 51961694
ACTION SNIPPET 1200 420 SNIPPET_NOT_RELEVANT 137422985
ACTION SNIPPET 1200 423 SNIPPET_NOT_RELEVANT 164635250
ACTION SNIPPET 1200 426 SNIPPET_NOT_RELEVANT 153033902
ACTION SNIPPET 1200 429 SNIPPET_NOT_RELEVANT 79343812
ACTION SNIPPET 1200 432 SNIPPET_NOT_RELEVANT 7964594
ACTION SNIPPET 1200 435 SNIPPET_NOT_RELEVANT 50714486
ACTION SNIPPET 1200 438 SNIPPET_NOT_RELEVANT 130978338
ACTION SNIPPET 1200 441 SNIPPET_NOT_RELEVANT 24795255
ACTION SNIPPET 1200 444 SNIPPET_NOT_RELEVANT 24420861
ACTION QUERY 1200 454 "recycled food waste" OR "recycled agricultural waste" OR "agricultural byproduct" OR "food waste" OR "food residues" OR "food scrap" OR "food surplus" OR "urban agriculture" OR "urban farming" OR "vertical farming") AND ("pharmaceuticals" OR "personal care products" OR "surfactants" OR "pharmaceuticals" OR "vitamins" OR "herbicides" OR "pesticides" OR
ACTION SERP 1200 459 EXAMINE_SERP
ACTION SNIPPET 1200 462 SNIPPET_NOT_RELEVANT 78160582
ACTION SNIPPET 1200 465 SNIPPET_NOT_RELEVANT 146042736
ACTION SNIPPET 1200 468 SNIPPET_NOT_RELEVANT 2998086
ACTION SNIPPET 1200 471 SNIPPET_NOT_RELEVANT 138843487
ACTION SNIPPET 1200 474 SNIPPET_NOT_RELEVANT 38592071
ACTION SNIPPET 1200 477 SNIPPET_NOT_RELEVANT 36986158
ACTION SNIPPET 1200 480 SNIPPET_NOT_RELEVANT 138850124
ACTION SNIPPET 1200 483 SNIPPET_NOT_RELEVANT 45781633
ACTION SNIPPET 1200 486 SNIPPET_NOT_RELEVANT 147890311
ACTION SNIPPET 1200 489 SNIPPET_NOT_RELEVANT 124898118
ACTION SNIPPET 1200 492 SNIPPET_NOT_RELEVANT 149905608
ACTION SNIPPET 1200 495 SNIPPET_NOT_RELEVANT 68552121
ACTION SNIPPET 1200 498 SNIPPET_NOT_RELEVANT 142987341
ACTION SNIPPET 1200 501 SNIPPET_NOT_RELEVANT 153885982
ACTION SNIPPET 1200 504 SNIPPET_NOT_RELEVANT 129942304
ACTION SNIPPET 1200 507 SNIPPET_NOT_RELEVANT 79343812
ACTION SNIPPET 1200 510 SNIPPET_NOT_RELEVANT 126637158
ACTION SNIPPET 1200 513 SNIPPET_NOT_RELEVANT 98778870
ACTION SNIPPET 1200 516 SNIPPET_NOT_RELEVANT 153727082
ACTION SNIPPET 1200 519 SNIPPET_NOT_RELEVANT 152043486
ACTION SNIPPET 1200 522 SNIPPET_NOT_RELEVANT 129370188
ACTION SNIPPET 1200 525 SNIPPET_NOT_RELEVANT 153880849
ACTION SNIPPET 1200 528 SNIPPET_NOT_RELEVANT 143489855
ACTION SNIPPET 1200 531 SNIPPET_NOT_RELEVANT 163652785
ACTION SNIPPET 1200 534 SNIPPET_NOT_RELEVANT 68966260
ACTION SNIPPET 1200 537 SNIPPET_NOT_RELEVANT 36986059
ACTION SNIPPET 1200 540 SNIPPET_NOT_RELEVANT 8687355
ACTION SNIPPET 1200 543 SNIPPET_NOT_RELEVANT 108430780
ACTION SNIPPET 1200 546 SNIPPET_NOT_RELEVANT 152836806
ACTION SNIPPET 1200 549 SNIPPET_NOT_RELEVANT 123331214
ACTION SNIPPET 1200 552 SNIPPET_NOT_RELEVANT 7964594
ACTION SNIPPET 1200 555 SNIPPET_NOT_RELEVANT 164635250
ACTION QUERY 1200 565 "recycled food waste" OR "recycled agricultural products" OR "reclaimed food" OR "recycled food materials" OR "waste food" OR "agro-industrial waste" OR "food waste" OR "commercial food waste" OR "domestic food waste" OR "farm waste" OR "food processing waste" OR "fish waste" OR "beef waste" OR "poultry waste" OR "lamb waste" OR "pork waste" OR "
ACTION SERP 1200 570 EXAMINE_SERP
ACTION SNIPPET 1200 573 SNIPPET_NOT_RELEVANT 79343812
ACTION SNIPPET 1200 576 SNIPPET_NOT_RELEVANT 138843487
ACTION SNIPPET 1200 579 SNIPPET_NOT_RELEVANT 5180018
ACTION SNIPPET 1200 582 SNIPPET_NOT_RELEVANT 5180731
ACTION SNIPPET 1200 585 SNIPPET_NOT_RELEVANT 129942304
ACTION SNIPPET 1200 588 SNIPPET_NOT_RELEVANT 42830588
ACTION SNIPPET 1200 591 SNIPPET_NOT_RELEVANT 153500014
ACTION SNIPPET 1200 594 SNIPPET_NOT_RELEVANT 9205037
ACTION SNIPPET 1200 597 SNIPPET_NOT_RELEVANT 137422985
ACTION SNIPPET 1200 600 SNIPPET_NOT_RELEVANT 37995931
ACTION SNIPPET 1200 603 SNIPPET_NOT_RELEVANT 19216532
ACTION SNIPPET 1200 606 SNIPPET_NOT_RELEVANT 28083975
ACTION SNIPPET 1200 609 SNIPPET_NOT_RELEVANT 5179659
ACTION SNIPPET 1200 612 SNIPPET_NOT_RELEVANT 146298231
ACTION SNIPPET 1200 615 SNIPPET_NOT_RELEVANT 38592071
ACTION SNIPPET 1200 618 SNIPPET_NOT_RELEVANT 50195163
ACTION SNIPPET 1200 621 SNIPPET_NOT_RELEVANT 81815080
ACTION SNIPPET 1200 624 SNIPPET_NOT_RELEVANT 31637564
ACTION SNIPPET 1200 627 SNIPPET_NOT_RELEVANT 164635250
ACTION SNIPPET 1200 630 SNIPPET_NOT_RELEVANT 130978338
ACTION SNIPPET 1200 633 SNIPPET_NOT_RELEVANT 24795255
ACTION SNIPPET 1200 636 SNIPPET_NOT_RELEVANT 7964594
ACTION SNIPPET 1200 639 SNIPPET_NOT_RELEVANT 23053454
ACTION SNIPPET 1200 642 SNIPPET_NOT_RELEVANT 37995978
ACTION SNIPPET 1200 645 SNIPPET_NOT_RELEVANT 157261390
ACTION SNIPPET 1200 648 SNIPPET_NOT_RELEVANT 79340909
ACTION SNIPPET 1200 651 SNIPPET_NOT_RELEVANT 78160582
ACTION SNIPPET 1200 654 SNIPPET_NOT_RELEVANT 64299423
ACTION SNIPPET 1200 657 SNIPPET_NOT_RELEVANT 63181354
ACTION SNIPPET 1200 660 SNIPPET_NOT_RELEVANT 126637158
ACTION SNIPPET 1200 663 SNIPPET_NOT_RELEVANT 98778870
ACTION SNIPPET 1200 666 SNIPPET_NOT_RELEVANT 88980613
ACTION QUERY 1200 676 "recycled food waste" OR "recycled food products" OR "recycled food ingredients" OR "food waste recycling" OR "food waste reuse" OR "pagpag" OR "pamamaraan ng pagpupunyo" OR "pamamaraan ng paggawa" OR "paggawa" OR "pamamaraan ng pagkain" OR "pangungusap" OR "pag-unawa" OR "kultura
ACTION SERP 1200 681 EXAMINE_SERP
ACTION SNIPPET 1200 684 SNIPPET_NOT_RELEVANT 138843487
ACTION SNIPPET 1200 687 SNIPPET_NOT_RELEVANT 137422985
ACTION SNIPPET 1200 690 SNIPPET_NOT_RELEVANT 2998086
ACTION SNIPPET 1200 693 SNIPPET_NOT_RELEVANT 79343812
ACTION SNIPPET 1200 696 SNIPPET_NOT_RELEVANT 129942304
ACTION SNIPPET 1200 699 SNIPPET_NOT_RELEVANT 42830588
ACTION SNIPPET 1200 702 SNIPPET_NOT_RELEVANT 81815080
ACTION SNIPPET 1200 705 SNIPPET_NOT_RELEVANT 78160582
ACTION SNIPPET 1200 708 SNIPPET_NOT_RELEVANT 153033902
ACTION SNIPPET 1200 711 SNIPPET_NOT_RELEVANT 20901099
ACTION SNIPPET 1200 714 SNIPPET_NOT_RELEVANT 5180731
ACTION SNIPPET 1200 717 SNIPPET_NOT_RELEVANT 37995931
ACTION SNIPPET 1200 720 SNIPPET_NOT_RELEVANT 128414765
ACTION SNIPPET 1200 723 SNIPPET_NOT_RELEVANT 130978338
ACTION SNIPPET 1200 726 SNIPPET_NOT_RELEVANT 24795255
ACTION SNIPPET 1200 729 SNIPPET_NOT_RELEVANT 31637564
ACTION SNIPPET 1200 732 SNIPPET_NOT_RELEVANT 5180018
ACTION SNIPPET 1200 735 SNIPPET_NOT_RELEVANT 10961686
ACTION SNIPPET 1200 738 SNIPPET_NOT_RELEVANT 50195163
ACTION SNIPPET 1200 741 SNIPPET_NOT_RELEVANT 153500014
ACTION SNIPPET 1200 744 SNIPPET_NOT_RELEVANT 5179659
ACTION SNIPPET 1200 747 SNIPPET_NOT_RELEVANT 4474600
ACTION SNIPPET 1200 750 SNIPPET_NOT_RELEVANT 163939994
ACTION SNIPPET 1200 753 SNIPPET_NOT_RELEVANT 37995978
ACTION SNIPPET 1200 756 SNIPPET_NOT_RELEVANT 165100411
ACTION SNIPPET 1200 759 SNIPPET_NOT_RELEVANT 164447497
ACTION SNIPPET 1200 762 SNIPPET_NOT_RELEVANT 157261390
ACTION SNIPPET 1200 765 SNIPPET_NOT_RELEVANT 9205037
ACTION SNIPPET 1200 768 SNIPPET_NOT_RELEVANT 122693319
ACTION SNIPPET 1200 771 SNIPPET_NOT_RELEVANT 74564737
ACTION SNIPPET 1200 774 SNIPPET_NOT_RELEVANT 88980613
ACTION SNIPPET 1200 777 SNIPPET_NOT_RELEVANT 46409844
ACTION QUERY 1200 787 "recycled food waste" OR "recycled agricultural products" OR "agro industrial waste" OR "food waste" OR "f ood r ecycl i ng" OR "f ood w ast e r ec ycl i ng" OR "f o o d r e c ycl i ng" OR “pagpag”) AND ("health" OR “nutrition” OR “diet” OR “lifestyle” OR “chronic diseases” OR “long-term effects”) AND
ACTION SERP 1200 792 EXAMINE_SERP
ACTION SNIPPET 1200 795 SNIPPET_NOT_RELEVANT 129942304
ACTION SNIPPET 1200 798 SNIPPET_NOT_RELEVANT 122693319
ACTION SNIPPET 1200 801 SNIPPET_NOT_RELEVANT 138843487
ACTION SNIPPET 1200 804 SNIPPET_NOT_RELEVANT 157261390
ACTION SNIPPET 1200 807 SNIPPET_NOT_RELEVANT 42830588
ACTION SNIPPET 1200 810 SNIPPET_NOT_RELEVANT 78160582
ACTION SNIPPET 1200 813 SNIPPET_NOT_RELEVANT 5180731
ACTION SNIPPET 1200 816 SNIPPET_NOT_RELEVANT 38592071
ACTION SNIPPET 1200 819 SNIPPET_NOT_RELEVANT 79343812
ACTION SNIPPET 1200 822 SNIPPET_NOT_RELEVANT 153033902
ACTION SNIPPET 1200 825 SNIPPET_NOT_RELEVANT 10910590
ACTION SNIPPET 1200 828 SNIPPET_NOT_RELEVANT 81815080
ACTION SNIPPET 1200 831 SNIPPET_NOT_RELEVANT 107184803
ACTION SNIPPET 1200 834 SNIPPET_NOT_RELEVANT 10973883
ACTION SNIPPET 1200 837 SNIPPET_NOT_RELEVANT 24420861
ACTION SNIPPET 1200 840 SNIPPET_NOT_RELEVANT 5180018
ACTION SNIPPET 1200 843 SNIPPET_NOT_RELEVANT 9880430
ACTION SNIPPET 1200 846 SNIPPET_NOT_RELEVANT 137422985
ACTION SNIPPET 1200 849 SNIPPET_NOT_RELEVANT 63181354
ACTION SNIPPET 1200 852 SNIPPET_NOT_RELEVANT 130978338
ACTION SNIPPET 1200 855 SNIPPET_NOT_RELEVANT 123651824
ACTION SNIPPET 1200 858 SNIPPET_NOT_RELEVANT 24795255
ACTION SNIPPET 1200 861 SNIPPET_NOT_RELEVANT 7362898
ACTION SNIPPET 1200 864 SNIPPET_NOT_RELEVANT 129438815
ACTION SNIPPET 1200 867 SNIPPET_NOT_RELEVANT 31637564
ACTION SNIPPET 1200 870 SNIPPET_NOT_RELEVANT 165100411
ACTION SNIPPET 1200 873 SNIPPET_NOT_RELEVANT 74564737
ACTION SNIPPET 1200 876 SNIPPET_NOT_RELEVANT 10961686
ACTION SNIPPET 1200 879 SNIPPET_NOT_RELEVANT 153956626
ACTION SNIPPET 1200 882 SNIPPET_NOT_RELEVANT 84450825
ACTION SNIPPET 1200 885 SNIPPET_NOT_RELEVANT 2998086
ACTION SNIPPET 1200 888 SNIPPET_NOT_RELEVANT 50195163
ACTION QUERY 1200 898 "recycled food waste" OR "recycled food scraps" OR "recycled grocery store waste" OR "recycled food products" OR "reused food waste" OR "reused grocery store waste" OR "reused food products") AND ("benefits" OR "advantages" OR "positive aspects" OR "good parts") AND ("economy" OR "economy" OR "economy" OR "economy") AND ("phils" OR "philippines"
ACTION SERP 1200 903 EXAMINE_SERP
ACTION SNIPPET 1200 906 SNIPPET_NOT_RELEVANT 131103602
ACTION SNIPPET 1200 909 SNIPPET_NOT_RELEVANT 79349840
ACTION SNIPPET 1200 912 SNIPPET_NOT_RELEVANT 138843487
ACTION SNIPPET 1200 915 SNIPPET_NOT_RELEVANT 126906251
ACTION SNIPPET 1200 918 SNIPPET_NOT_RELEVANT 163939994
ACTION SNIPPET 1200 921 SNIPPET_NOT_RELEVANT 2998086
ACTION SNIPPET 1200 924 SNIPPET_NOT_RELEVANT 137422985
ACTION SNIPPET 1200 927 SNIPPET_NOT_RELEVANT 155547212
ACTION SNIPPET 1200 930 SNIPPET_NOT_RELEVANT 156173175
ACTION SNIPPET 1200 933 SNIPPET_NOT_RELEVANT 129942304
ACTION SNIPPET 1200 936 SNIPPET_NOT_RELEVANT 63181354
ACTION SNIPPET 1200 939 SNIPPET_NOT_RELEVANT 129344758
ACTION SNIPPET 1200 942 SNIPPET_NOT_RELEVANT 7963991
ACTION SNIPPET 1200 945 SNIPPET_NOT_RELEVANT 148459850
ACTION SNIPPET 1200 948 SNIPPET_NOT_RELEVANT 18609473
ACTION SNIPPET 1200 951 SNIPPET_NOT_RELEVANT 157715833
ACTION SNIPPET 1200 954 SNIPPET_NOT_RELEVANT 79343812
ACTION SNIPPET 1200 957 SNIPPET_NOT_RELEVANT 148343043
ACTION SNIPPET 1200 960 SNIPPET_NOT_RELEVANT 46236330
ACTION SNIPPET 1200 963 SNIPPET_NOT_RELEVANT 20901099
ACTION SNIPPET 1200 966 SNIPPET_NOT_RELEVANT 45736794
ACTION SNIPPET 1200 969 SNIPPET_NOT_RELEVANT 141795958
ACTION SNIPPET 1200 972 SNIPPET_NOT_RELEVANT 158144881
ACTION SNIPPET 1200 975 SNIPPET_NOT_RELEVANT 150261555
ACTION SNIPPET 1200 978 SNIPPET_NOT_RELEVANT 17611932
ACTION SNIPPET 1200 981 SNIPPET_NOT_RELEVANT 64299423
ACTION SNIPPET 1200 984 SNIPPET_NOT_RELEVANT 153033902
ACTION SNIPPET 1200 987 SNIPPET_NOT_RELEVANT 26798256
ACTION SNIPPET 1200 990 SNIPPET_NOT_RELEVANT 145464184
ACTION SNIPPET 1200 993 SNIPPET_NOT_RELEVANT 24795255
ACTION SNIPPET 1200 996 SNIPPET_NOT_RELEVANT 125121253
ACTION SNIPPET 1200 999 SNIPPET_NOT_RELEVANT 156889465
ACTION QUERY 1200 1009 "recycled food waste" OR "recycled pagpag") AND ("health" OR "health issue" OR "health concern" OR "public health" OR "chronic disease" OR "long-term effect" OR "cardiovascular disease" OR "cancer" OR "diabetes") AND ("impact" OR "effect" OR "consequence" OR "repercussion") AND (yearPublished>=1977 AND yearPublished<=2025)
ACTION SERP 1200 1014 EXAMINE_SERP
ACTION SNIPPET 1200 1017 SNIPPET_NOT_RELEVANT 150664353
ACTION SNIPPET 1200 1020 SNIPPET_NOT_RELEVANT 5237917
ACTION SNIPPET 1200 1023 SNIPPET_NOT_RELEVANT 17593961
ACTION SNIPPET 1200 1026 SNIPPET_NOT_RELEVANT 160708670
ACTION SNIPPET 1200 1029 SNIPPET_NOT_RELEVANT 123740628
ACTION SNIPPET 1200 1032 SNIPPET_NOT_RELEVANT 59354291
ACTION SNIPPET 1200 1035 SNIPPET_NOT_RELEVANT 160948274
ACTION SNIPPET 1200 1038 SNIPPET_NOT_RELEVANT 50485724
ACTION SNIPPET 1200 1041 SNIPPET_NOT_RELEVANT 2491700
ACTION SNIPPET 1200 1044 SNIPPET_NOT_RELEVANT 128002087
ACTION SNIPPET 1200 1047 SNIPPET_NOT_RELEVANT 47067977
ACTION SNIPPET 1200 1050 SNIPPET_NOT_RELEVANT 11830425
ACTION SNIPPET 1200 1053 SNIPPET_NOT_RELEVANT 2638766
ACTION SNIPPET 1200 1056 SNIPPET_NOT_RELEVANT 88808205
ACTION SNIPPET 1200 1059 SNIPPET_NOT_RELEVANT 33151559
ACTION SNIPPET 1200 1062 SNIPPET_NOT_RELEVANT 129074571
ACTION SNIPPET 1200 1065 SNIPPET_NOT_RELEVANT 138850357
ACTION SNIPPET 1200 1068 SNIPPET_NOT_RELEVANT 127991719
ACTION SNIPPET 1200 1071 SNIPPET_NOT_RELEVANT 12143918
ACTION SNIPPET 1200 1074 SNIPPET_NOT_RELEVANT 164506003
ACTION SNIPPET 1200 1077 SNIPPET_NOT_RELEVANT 2579965
ACTION SNIPPET 1200 1080 SNIPPET_NOT_RELEVANT 138459815
ACTION SNIPPET 1200 1083 SNIPPET_NOT_RELEVANT 19234793
ACTION SNIPPET 1200 1086 SNIPPET_NOT_RELEVANT 59156642
ACTION SNIPPET 1200 1089 SNIPPET_NOT_RELEVANT 10690334
ACTION SNIPPET 1200 1092 SNIPPET_NOT_RELEVANT 2367510
ACTION SNIPPET 1200 1095 SNIPPET_NOT_RELEVANT 53950614
ACTION SNIPPET 1200 1098 SNIPPET_NOT_RELEVANT 139385069
ACTION SNIPPET 1200 1101 SNIPPET_NOT_RELEVANT 158140060
ACTION SNIPPET 1200 1104 SNIPPET_NOT_RELEVANT 89542405
ACTION SNIPPET 1200 1107 SNIPPET_NOT_RELEVANT 78767207
