ACTION START 1200 0 START
ACTION SNIPPET 1200 141 SNIPPET_NOT_RELEVANT 8724934
ACTION SNIPPET 1200 144 SNIPPET_NOT_RELEVANT 11727213
ACTION SNIPPET 1200 147 SNIPPET_NOT_RELEVANT 8887713
ACTION SNIPPET 1200 150 SNIPPET_NOT_RELEVANT 149942549
ACTION SNIPPET 1200 153 SNIPPET_NOT_RELEVANT 8861617
ACTION SNIPPET 1200 156 SNIPPET_NOT_RELEVANT 122538262
ACTION SNIPPET 1200 159 SNIPPET_NOT_RELEVANT 51625058
ACTION SNIPPET 1200 162 SNIPPET_NOT_RELEVANT 10872779
ACTION SNIPPET 1200 165 SNIPPET_NOT_RELEVANT 2962819
ACTION SNIPPET 1200 168 SNIPPET_NOT_RELEVANT 144959354
ACTION SNIPPET 1200 171 SNIPPET_NOT_RELEVANT 139444965
ACTION SNIPPET 1200 174 SNIPPET_NOT_RELEVANT 2580613
ACTION SNIPPET 1200 177 SNIPPET_NOT_RELEVANT 17594279
ACTION SNIPPET 1200 180 SNIPPET_NOT_RELEVANT 68701027
ACTION SNIPPET 1200 183 SNIPPET_NOT_RELEVANT 8698929
ACTION SNIPPET 1200 186 SNIPPET_NOT_RELEVANT 161027466
ACTION SNIPPET 1200 189 SNIPPET_NOT_RELEVANT 99312776
ACTION SNIPPET 1200 192 SNIPPET_NOT_RELEVANT 17478691
ACTION SNIPPET 1200 195 SNIPPET_NOT_RELEVANT 151876338
ACTION SNIPPET 1200 198 SNIPPET_NOT_RELEVANT 21767431
ACTION SNIPPET 1200 201 SNIPPET_NOT_RELEVANT 127550989
ACTION SNIPPET 1200 204 SNIPPET_NOT_RELEVANT 8452829
ACTION SNIPPET 1200 207 SNIPPET_NOT_RELEVANT 45649622
ACTION SNIPPET 1200 210 SNIPPET_NOT_RELEVANT 43733331
ACTION SNIPPET 1200 213 SNIPPET_NOT_RELEVANT 52947006
ACTION SNIPPET 1200 216 SNIPPET_NOT_RELEVANT 69358280
ACTION SNIPPET 1200 219 SNIPPET_NOT_RELEVANT 158339575
ACTION SNIPPET 1200 222 SNIPPET_NOT_RELEVANT 132813419
ACTION QUERY 1200 232 ("balut" OR "developing country" OR "Filipino" OR "Filipino cuisine" OR "pulutan" OR "snack" OR "street food" OR "survival food" OR "trophy food" OR "unique food" OR "world cuisine") AND ("impact" OR "effect" OR "influence" OR "aftermath" OR "consequence" OR "reaction") AND ("food security" OR "agricultural sustainability
ACTION SERP 1200 237 EXAMINE_SERP
ACTION SNIPPET 1200 240 SNIPPET_NOT_RELEVANT 63053127
ACTION SNIPPET 1200 243 SNIPPET_NOT_RELEVANT 8887713
ACTION SNIPPET 1200 246 SNIPPET_NOT_RELEVANT 109565254
ACTION SNIPPET 1200 249 SNIPPET_NOT_RELEVANT 46140206
ACTION SNIPPET 1200 252 SNIPPET_NOT_RELEVANT 8724934
ACTION SNIPPET 1200 255 SNIPPET_NOT_RELEVANT 30108154
ACTION SNIPPET 1200 258 SNIPPET_NOT_RELEVANT 161027466
ACTION SNIPPET 1200 261 SNIPPET_NOT_RELEVANT 11284170
ACTION SNIPPET 1200 264 SNIPPET_NOT_RELEVANT 129768305
ACTION SNIPPET 1200 267 SNIPPET_NOT_RELEVANT 140066467
ACTION SNIPPET 1200 270 SNIPPET_NOT_RELEVANT 83924406
ACTION SNIPPET 1200 273 SNIPPET_NOT_RELEVANT 83884423
ACTION SNIPPET 1200 276 SNIPPET_NOT_RELEVANT 154832551
ACTION SNIPPET 1200 279 SNIPPET_NOT_RELEVANT 2698028
ACTION SNIPPET 1200 282 SNIPPET_NOT_RELEVANT 2554735
ACTION SNIPPET 1200 285 SNIPPET_NOT_RELEVANT 129382599
ACTION SNIPPET 1200 288 SNIPPET_NOT_RELEVANT 7290214
ACTION SNIPPET 1200 291 SNIPPET_NOT_RELEVANT 11605480
ACTION SNIPPET 1200 294 SNIPPET_NOT_RELEVANT 10578125
ACTION SNIPPET 1200 297 SNIPPET_NOT_RELEVANT 75475688
ACTION SNIPPET 1200 300 SNIPPET_NOT_RELEVANT 99102608
ACTION SNIPPET 1200 303 SNIPPET_NOT_RELEVANT 43712887
ACTION SNIPPET 1200 306 SNIPPET_NOT_RELEVANT 156455159
ACTION SNIPPET 1200 309 SNIPPET_NOT_RELEVANT 71247750
ACTION SNIPPET 1200 312 SNIPPET_NOT_RELEVANT 9132953
ACTION SNIPPET 1200 315 SNIPPET_NOT_RELEVANT 63332668
ACTION SNIPPET 1200 318 SNIPPET_NOT_RELEVANT 43801363
ACTION SNIPPET 1200 321 SNIPPET_NOT_RELEVANT 39948747
ACTION SNIPPET 1200 324 SNIPPET_NOT_RELEVANT 10911725
ACTION SNIPPET 1200 327 SNIPPET_NOT_RELEVANT 2553918
ACTION SNIPPET 1200 330 SNIPPET_NOT_RELEVANT 4633515
ACTION SNIPPET 1200 333 SNIPPET_NOT_RELEVANT 84787152
ACTION QUERY 1200 343 ("balut" OR "developing country" OR "Filipino" OR "Filipino food" OR "pandemic" OR "pandemics" OR "peasant" OR "poor" OR "Southeast Asia" OR "Southeast Asian" OR "food" OR "food industry" OR "food system" OR "globe" OR "international" OR "markets" OR "trade") AND ("influence" OR "influence*" OR "
ACTION SERP 1200 348 EXAMINE_SERP
ACTION SNIPPET 1200 351 SNIPPET_NOT_RELEVANT 68644656
ACTION SNIPPET 1200 354 SNIPPET_NOT_RELEVANT 8887713
ACTION SNIPPET 1200 357 SNIPPET_NOT_RELEVANT 155516713
ACTION SNIPPET 1200 360 SNIPPET_NOT_RELEVANT 9198806
ACTION SNIPPET 1200 363 SNIPPET_NOT_RELEVANT 136468427
ACTION SNIPPET 1200 366 SNIPPET_NOT_RELEVANT 59255775
ACTION SNIPPET 1200 369 SNIPPET_NOT_RELEVANT 164635250
ACTION SNIPPET 1200 372 SNIPPET_NOT_RELEVANT 128012650
ACTION SNIPPET 1200 375 SNIPPET_NOT_RELEVANT 85392981
ACTION SNIPPET 1200 378 SNIPPET_NOT_RELEVANT 158038746
ACTION SNIPPET 1200 381 SNIPPET_NOT_RELEVANT 83924406
ACTION SNIPPET 1200 384 SNIPPET_NOT_RELEVANT 11284170
ACTION SNIPPET 1200 387 SNIPPET_NOT_RELEVANT 155101221
ACTION SNIPPET 1200 390 SNIPPET_NOT_RELEVANT 63053127
ACTION SNIPPET 1200 393 SNIPPET_NOT_RELEVANT 75272431
ACTION SNIPPET 1200 396 SNIPPET_NOT_RELEVANT 39420687
ACTION SNIPPET 1200 399 SNIPPET_NOT_RELEVANT 112520531
ACTION SNIPPET 1200 402 SNIPPET_NOT_RELEVANT 159501663
ACTION SNIPPET 1200 405 SNIPPET_NOT_RELEVANT 133313148
ACTION SNIPPET 1200 408 SNIPPET_NOT_RELEVANT 2554735
ACTION SNIPPET 1200 411 SNIPPET_NOT_RELEVANT 74566281
ACTION SNIPPET 1200 414 SNIPPET_NOT_RELEVANT 125303695
ACTION SNIPPET 1200 417 SNIPPET_NOT_RELEVANT 6445727
ACTION SNIPPET 1200 420 SNIPPET_NOT_RELEVANT 10680037
ACTION SNIPPET 1200 423 SNIPPET_NOT_RELEVANT 43712887
ACTION SNIPPET 1200 426 SNIPPET_NOT_RELEVANT 159728513
ACTION SNIPPET 1200 429 SNIPPET_NOT_RELEVANT 43717196
ACTION SNIPPET 1200 432 SNIPPET_NOT_RELEVANT 43429077
ACTION SNIPPET 1200 435 SNIPPET_NOT_RELEVANT 2974606
ACTION SNIPPET 1200 438 SNIPPET_NOT_RELEVANT 10578125
ACTION SNIPPET 1200 441 SNIPPET_NOT_RELEVANT 37639434
ACTION SNIPPET 1200 444 SNIPPET_NOT_RELEVANT 2481546
ACTION QUERY 1200 454 ("balut" OR "developing country" OR "Filipino" OR "Filipino food" OR "global cuisine" OR "global food" OR "Southeast Asian" OR "Egg" OR "chicken" OR "fetus" OR "development" OR "economic growth" OR "commercialization" OR "food policy" OR "governance" OR "food safety" OR "environment" OR "ecology" OR "agriculture" OR
ACTION SERP 1200 459 EXAMINE_SERP
ACTION SNIPPET 1200 462 SNIPPET_NOT_RELEVANT 8887713
ACTION SNIPPET 1200 465 SNIPPET_NOT_RELEVANT 155516713
ACTION SNIPPET 1200 468 SNIPPET_NOT_RELEVANT 149745688
ACTION SNIPPET 1200 471 SNIPPET_NOT_RELEVANT 44707127
ACTION SNIPPET 1200 474 SNIPPET_NOT_RELEVANT 75272431
ACTION SNIPPET 1200 477 SNIPPET_NOT_RELEVANT 63053127
ACTION SNIPPET 1200 480 SNIPPET_NOT_RELEVANT 122538262
ACTION SNIPPET 1200 483 SNIPPET_NOT_RELEVANT 8724934
ACTION SNIPPET 1200 486 SNIPPET_NOT_RELEVANT 2628843
ACTION SNIPPET 1200 489 SNIPPET_NOT_RELEVANT 2919243
ACTION SNIPPET 1200 492 SNIPPET_NOT_RELEVANT 2761969
ACTION SNIPPET 1200 495 SNIPPET_NOT_RELEVANT 2491884
ACTION SNIPPET 1200 498 SNIPPET_NOT_RELEVANT 2547438
ACTION SNIPPET 1200 501 SNIPPET_NOT_RELEVANT 2485018
ACTION SNIPPET 1200 504 SNIPPET_NOT_RELEVANT 2041909
ACTION SNIPPET 1200 507 SNIPPET_NOT_RELEVANT 125255851
ACTION SNIPPET 1200 510 SNIPPET_NOT_RELEVANT 133385554
ACTION SNIPPET 1200 513 SNIPPET_NOT_RELEVANT 17473350
ACTION SNIPPET 1200 516 SNIPPET_NOT_RELEVANT 2638766
ACTION SNIPPET 1200 519 SNIPPET_NOT_RELEVANT 158333180
ACTION SNIPPET 1200 522 SNIPPET_NOT_RELEVANT 120400941
ACTION SNIPPET 1200 525 SNIPPET_NOT_RELEVANT 24960791
ACTION SNIPPET 1200 528 SNIPPET_NOT_RELEVANT 83924406
ACTION SNIPPET 1200 531 SNIPPET_NOT_RELEVANT 2642659
ACTION SNIPPET 1200 534 SNIPPET_NOT_RELEVANT 99190252
ACTION SNIPPET 1200 537 SNIPPET_NOT_RELEVANT 164635250
ACTION SNIPPET 1200 540 SNIPPET_NOT_RELEVANT 99199708
ACTION SNIPPET 1200 543 SNIPPET_NOT_RELEVANT 26579348
ACTION SNIPPET 1200 546 SNIPPET_NOT_RELEVANT 145298065
ACTION SNIPPET 1200 549 SNIPPET_NOT_RELEVANT 99098556
ACTION SNIPPET 1200 552 SNIPPET_NOT_RELEVANT 45211634
ACTION SNIPPET 1200 555 SNIPPET_NOT_RELEVANT 19753456
ACTION QUERY 1200 565 ("balut" OR "developing country" OR "Filipino" OR "Filipino cuisine" OR "pandemic" OR "pandemics" OR "SARS-CoV-2" OR "SARS-COV-2" OR "SARS-Related Virus" OR "urbanization" OR "urbanized area" OR "village") AND ("influence" OR "influence*" OR "effect" OR "effect*" OR "impact" OR
ACTION SERP 1200 570 EXAMINE_SERP
ACTION SNIPPET 1200 573 SNIPPET_NOT_RELEVANT 63053127
ACTION SNIPPET 1200 576 SNIPPET_NOT_RELEVANT 77512842
ACTION SNIPPET 1200 579 SNIPPET_NOT_RELEVANT 154441440
ACTION SNIPPET 1200 582 SNIPPET_NOT_RELEVANT 8217753
ACTION SNIPPET 1200 585 SNIPPET_NOT_RELEVANT 132371767
ACTION SNIPPET 1200 588 SNIPPET_NOT_RELEVANT 136564384
ACTION SNIPPET 1200 591 SNIPPET_NOT_RELEVANT 122593087
ACTION SNIPPET 1200 594 SNIPPET_NOT_RELEVANT 10871201
ACTION SNIPPET 1200 597 SNIPPET_NOT_RELEVANT 49603672
ACTION SNIPPET 1200 600 SNIPPET_NOT_RELEVANT 146238420
ACTION SNIPPET 1200 603 SNIPPET_NOT_RELEVANT 129358919
ACTION SNIPPET 1200 606 SNIPPET_NOT_RELEVANT 158388088
ACTION SNIPPET 1200 609 SNIPPET_NOT_RELEVANT 163031762
ACTION SNIPPET 1200 612 SNIPPET_NOT_RELEVANT 147370313
ACTION SNIPPET 1200 615 SNIPPET_NOT_RELEVANT 10872779
ACTION SNIPPET 1200 618 SNIPPET_NOT_RELEVANT 76605550
ACTION SNIPPET 1200 621 SNIPPET_NOT_RELEVANT 78543484
ACTION SNIPPET 1200 624 SNIPPET_NOT_RELEVANT 51508803
ACTION SNIPPET 1200 627 SNIPPET_NOT_RELEVANT 124505461
ACTION SNIPPET 1200 630 SNIPPET_NOT_RELEVANT 98791456
ACTION SNIPPET 1200 633 SNIPPET_NOT_RELEVANT 148513312
ACTION SNIPPET 1200 636 SNIPPET_NOT_RELEVANT 18737727
ACTION SNIPPET 1200 639 SNIPPET_NOT_RELEVANT 47801364
ACTION SNIPPET 1200 642 SNIPPET_NOT_RELEVANT 142066358
ACTION SNIPPET 1200 645 SNIPPET_NOT_RELEVANT 140558860
ACTION SNIPPET 1200 648 SNIPPET_NOT_RELEVANT 24084535
ACTION SNIPPET 1200 651 SNIPPET_NOT_RELEVANT 125593391
ACTION SNIPPET 1200 654 SNIPPET_NOT_RELEVANT 140770012
ACTION SNIPPET 1200 657 SNIPPET_NOT_RELEVANT 149949975
ACTION SNIPPET 1200 660 SNIPPET_NOT_RELEVANT 155548554
ACTION SNIPPET 1200 663 SNIPPET_NOT_RELEVANT 126648072
ACTION SNIPPET 1200 666 SNIPPET_NOT_RELEVANT 153950159
ACTION QUERY 1200 676 ("balut" OR "developing country" OR "filipino" OR "pinoy" OR "poor" OR "underprivileged" OR "village") AND ("food" OR "industry" OR "business" OR "trade" OR "profession" OR "occupation") AND ("influence" OR "effect" OR "impact" OR "aftermath" OR "consequence" OR "repercussion") AND ("tourism" OR "commercial" OR "
ACTION SERP 1200 681 EXAMINE_SERP
ACTION SNIPPET 1200 684 SNIPPET_NOT_RELEVANT 43503468
ACTION SNIPPET 1200 687 SNIPPET_NOT_RELEVANT 8674105
ACTION SNIPPET 1200 690 SNIPPET_NOT_RELEVANT 2623630
ACTION SNIPPET 1200 693 SNIPPET_NOT_RELEVANT 11304296
ACTION SNIPPET 1200 696 SNIPPET_NOT_RELEVANT 45201328
ACTION SNIPPET 1200 699 SNIPPET_NOT_RELEVANT 8642390
ACTION SNIPPET 1200 702 SNIPPET_NOT_RELEVANT 122710533
ACTION SNIPPET 1200 705 SNIPPET_NOT_RELEVANT 129768305
ACTION SNIPPET 1200 708 SNIPPET_NOT_RELEVANT 148552008
ACTION SNIPPET 1200 711 SNIPPET_NOT_RELEVANT 11377997
ACTION SNIPPET 1200 714 SNIPPET_NOT_RELEVANT 2350501
ACTION SNIPPET 1200 717 SNIPPET_NOT_RELEVANT 34149201
ACTION SNIPPET 1200 720 SNIPPET_NOT_RELEVANT 127178040
ACTION SNIPPET 1200 723 SNIPPET_NOT_RELEVANT 2554135
ACTION SNIPPET 1200 726 SNIPPET_NOT_RELEVANT 63053127
ACTION SNIPPET 1200 729 SNIPPET_NOT_RELEVANT 2535516
ACTION SNIPPET 1200 732 SNIPPET_NOT_RELEVANT 61982155
ACTION SNIPPET 1200 735 SNIPPET_NOT_RELEVANT 160710746
ACTION SNIPPET 1200 738 SNIPPET_NOT_RELEVANT 8098740
ACTION SNIPPET 1200 741 SNIPPET_NOT_RELEVANT 2566626
ACTION SNIPPET 1200 744 SNIPPET_NOT_RELEVANT 159910601
ACTION SNIPPET 1200 747 SNIPPET_NOT_RELEVANT 135361409
ACTION SNIPPET 1200 750 SNIPPET_NOT_RELEVANT 126809140
ACTION SNIPPET 1200 753 SNIPPET_NOT_RELEVANT 68990243
ACTION SNIPPET 1200 756 SNIPPET_NOT_RELEVANT 121826096
ACTION SNIPPET 1200 759 SNIPPET_NOT_RELEVANT 2475266
ACTION SNIPPET 1200 762 SNIPPET_NOT_RELEVANT 77878193
ACTION SNIPPET 1200 765 SNIPPET_NOT_RELEVANT 163652785
ACTION SNIPPET 1200 768 SNIPPET_NOT_RELEVANT 156900323
ACTION SNIPPET 1200 771 SNIPPET_NOT_RELEVANT 42663922
ACTION SNIPPET 1200 774 SNIPPET_NOT_RELEVANT 145027769
ACTION SNIPPET 1200 777 SNIPPET_NOT_RELEVANT 70297544
ACTION QUERY 1200 787 ("balut" OR "developing country" OR "filipino" OR "pinoy" OR "pinoys" OR "food" OR "street food" OR "food photography" OR "foodstagram" OR "festival" OR "festival food" OR "mobile food service" OR "street food" OR "night market" OR "night markets" OR "food market" OR "hawkers" OR "hawkers' culture" OR "food culture"
ACTION SERP 1200 792 EXAMINE_SERP
ACTION SNIPPET 1200 795 SNIPPET_NOT_RELEVANT 136464102
ACTION SNIPPET 1200 798 SNIPPET_NOT_RELEVANT 127861895
ACTION SNIPPET 1200 801 SNIPPET_NOT_RELEVANT 11669175
ACTION SNIPPET 1200 804 SNIPPET_NOT_RELEVANT 156455159
ACTION SNIPPET 1200 807 SNIPPET_NOT_RELEVANT 11284170
ACTION SNIPPET 1200 810 SNIPPET_NOT_RELEVANT 7966139
ACTION SNIPPET 1200 813 SNIPPET_NOT_RELEVANT 162271659
ACTION SNIPPET 1200 816 SNIPPET_NOT_RELEVANT 64828594
ACTION SNIPPET 1200 819 SNIPPET_NOT_RELEVANT 99165575
ACTION SNIPPET 1200 822 SNIPPET_NOT_RELEVANT 77665466
ACTION SNIPPET 1200 825 SNIPPET_NOT_RELEVANT 99211424
ACTION SNIPPET 1200 828 SNIPPET_NOT_RELEVANT 109473779
ACTION SNIPPET 1200 831 SNIPPET_NOT_RELEVANT 144960931
ACTION SNIPPET 1200 834 SNIPPET_NOT_RELEVANT 18783190
ACTION SNIPPET 1200 837 SNIPPET_NOT_RELEVANT 39420687
ACTION SNIPPET 1200 840 SNIPPET_NOT_RELEVANT 17588485
ACTION SNIPPET 1200 843 SNIPPET_NOT_RELEVANT 130181996
ACTION SNIPPET 1200 846 SNIPPET_NOT_RELEVANT 99098556
ACTION SNIPPET 1200 849 SNIPPET_NOT_RELEVANT 51423988
ACTION SNIPPET 1200 852 SNIPPET_NOT_RELEVANT 70483688
ACTION SNIPPET 1200 855 SNIPPET_NOT_RELEVANT 84461315
ACTION SNIPPET 1200 858 SNIPPET_NOT_RELEVANT 142700665
ACTION SNIPPET 1200 861 SNIPPET_NOT_RELEVANT 17920331
ACTION SNIPPET 1200 864 SNIPPET_NOT_RELEVANT 4611204
ACTION SNIPPET 1200 867 SNIPPET_NOT_RELEVANT 2582146
ACTION SNIPPET 1200 870 SNIPPET_NOT_RELEVANT 2592790
ACTION SNIPPET 1200 873 SNIPPET_NOT_RELEVANT 8332768
ACTION SNIPPET 1200 876 SNIPPET_NOT_RELEVANT 140066467
ACTION SNIPPET 1200 879 SNIPPET_NOT_RELEVANT 2469475
ACTION SNIPPET 1200 882 SNIPPET_NOT_RELEVANT 32954954
ACTION SNIPPET 1200 885 SNIPPET_NOT_RELEVANT 158333180
ACTION SNIPPET 1200 888 SNIPPET_NOT_RELEVANT 156635139
ACTION QUERY 1200 898 ("balut" OR "developing country" OR "emerging economy" OR "filipino" OR "pinoy" OR "pinoys" OR "food" OR "street food" OR "snack" OR "tradition" OR "traditional food" OR "philippines" OR "pinas" OR "archipelago" OR "thousand islands" OR "bicol region" OR "albay" OR "ligao city" OR "bal
ACTION SERP 1200 903 EXAMINE_SERP
ACTION SNIPPET 1200 906 SNIPPET_NOT_RELEVANT 2698028
ACTION SNIPPET 1200 909 SNIPPET_NOT_RELEVANT 11304296
ACTION SNIPPET 1200 912 SNIPPET_NOT_RELEVANT 11440925
ACTION SNIPPET 1200 915 SNIPPET_NOT_RELEVANT 122516673
ACTION SNIPPET 1200 918 SNIPPET_NOT_RELEVANT 11669175
ACTION SNIPPET 1200 921 SNIPPET_NOT_RELEVANT 30108154
ACTION SNIPPET 1200 924 SNIPPET_NOT_RELEVANT 11284170
ACTION SNIPPET 1200 927 SNIPPET_NOT_RELEVANT 84231131
ACTION SNIPPET 1200 930 SNIPPET_NOT_RELEVANT 155637554
ACTION SNIPPET 1200 933 SNIPPET_NOT_RELEVANT 162271659
ACTION SNIPPET 1200 936 SNIPPET_NOT_RELEVANT 8887713
ACTION SNIPPET 1200 939 SNIPPET_NOT_RELEVANT 151876338
ACTION SNIPPET 1200 942 SNIPPET_NOT_RELEVANT 51424260
ACTION SNIPPET 1200 945 SNIPPET_NOT_RELEVANT 128358596
ACTION SNIPPET 1200 948 SNIPPET_NOT_RELEVANT 136464102
ACTION SNIPPET 1200 951 SNIPPET_NOT_RELEVANT 57176875
ACTION SNIPPET 1200 954 SNIPPET_NOT_RELEVANT 85593673
ACTION SNIPPET 1200 957 SNIPPET_NOT_RELEVANT 8410789
ACTION SNIPPET 1200 960 SNIPPET_NOT_RELEVANT 87169213
ACTION SNIPPET 1200 963 SNIPPET_NOT_RELEVANT 122241155
ACTION SNIPPET 1200 966 SNIPPET_NOT_RELEVANT 70483688
ACTION SNIPPET 1200 969 SNIPPET_NOT_RELEVANT 51751534
ACTION SNIPPET 1200 972 SNIPPET_NOT_RELEVANT 57201799
ACTION SNIPPET 1200 975 SNIPPET_NOT_RELEVANT 7966139
ACTION SNIPPET 1200 978 SNIPPET_NOT_RELEVANT 128032716
ACTION SNIPPET 1200 981 SNIPPET_NOT_RELEVANT 109223453
ACTION SNIPPET 1200 984 SNIPPET_NOT_RELEVANT 63053127
ACTION SNIPPET 1200 987 SNIPPET_NOT_RELEVANT 87510305
ACTION SNIPPET 1200 990 SNIPPET_NOT_RELEVANT 75272431
ACTION SNIPPET 1200 993 SNIPPET_NOT_RELEVANT 153187319
ACTION SNIPPET 1200 996 SNIPPET_NOT_RELEVANT 8607629
ACTION SNIPPET 1200 999 SNIPPET_NOT_RELEVANT 129768305
ACTION QUERY 1200 1009 ("balut" OR "developing country" OR "Filipino" OR "Filipino cuisine" OR "Pnoy" OR "Ramon" OR "Pnoy" OR "Ramon" OR "President" OR "Duterte" OR "presidential" OR "influence" OR "effect" OR "impact" OR "promotion" OR "advertising" OR "marketing" OR "Sotto" OR "Kiko" OR "Kris
ACTION SERP 1200 1014 EXAMINE_SERP
ACTION SNIPPET 1200 1017 SNIPPET_NOT_RELEVANT 63053127
ACTION SNIPPET 1200 1020 SNIPPET_NOT_RELEVANT 154549172
ACTION SNIPPET 1200 1023 SNIPPET_NOT_RELEVANT 10874585
ACTION SNIPPET 1200 1026 SNIPPET_NOT_RELEVANT 75586141
ACTION SNIPPET 1200 1029 SNIPPET_NOT_RELEVANT 45517654
ACTION SNIPPET 1200 1032 SNIPPET_NOT_RELEVANT 84231131
ACTION SNIPPET 1200 1035 SNIPPET_NOT_RELEVANT 47801364
ACTION SNIPPET 1200 1038 SNIPPET_NOT_RELEVANT 131144895
ACTION SNIPPET 1200 1041 SNIPPET_NOT_RELEVANT 67506060
ACTION SNIPPET 1200 1044 SNIPPET_NOT_RELEVANT 10872779
ACTION SNIPPET 1200 1047 SNIPPET_NOT_RELEVANT 10873655
ACTION SNIPPET 1200 1050 SNIPPET_NOT_RELEVANT 8724934
ACTION SNIPPET 1200 1053 SNIPPET_NOT_RELEVANT 11304296
ACTION SNIPPET 1200 1056 SNIPPET_NOT_RELEVANT 62000863
ACTION SNIPPET 1200 1059 SNIPPET_NOT_RELEVANT 27587371
ACTION SNIPPET 1200 1062 SNIPPET_NOT_RELEVANT 2349111
ACTION SNIPPET 1200 1065 SNIPPET_NOT_RELEVANT 163033568
ACTION SNIPPET 1200 1068 SNIPPET_NOT_RELEVANT 18676592
ACTION SNIPPET 1200 1071 SNIPPET_NOT_RELEVANT 9960835
ACTION SNIPPET 1200 1074 SNIPPET_NOT_RELEVANT 11284170
ACTION SNIPPET 1200 1077 SNIPPET_NOT_RELEVANT 9098406
ACTION SNIPPET 1200 1080 SNIPPET_NOT_RELEVANT 64704571
ACTION SNIPPET 1200 1083 SNIPPET_NOT_RELEVANT 158869112
ACTION SNIPPET 1200 1086 SNIPPET_NOT_RELEVANT 45201328
ACTION SNIPPET 1200 1089 SNIPPET_NOT_RELEVANT 165249870
ACTION SNIPPET 1200 1092 SNIPPET_NOT_RELEVANT 77512842
ACTION SNIPPET 1200 1095 SNIPPET_NOT_RELEVANT 68816615
ACTION SNIPPET 1200 1098 SNIPPET_NOT_RELEVANT 151876338
ACTION SNIPPET 1200 1101 SNIPPET_NOT_RELEVANT 134998840
ACTION SNIPPET 1200 1104 SNIPPET_NOT_RELEVANT 69368333
ACTION SNIPPET 1200 1107 SNIPPET_NOT_RELEVANT 160134548
ACTION SNIPPET 1200 1110 SNIPPET_NOT_RELEVANT 123394947
